Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Cabecera altura,05:06:55,---,---,---,---,---,---,
Cabecera altura,05:09:08,---,---,---,---,---,---,
Cabecera altura,05:11:20,---,---,---,---,---,---,
Cabecera altura,05:13:32,---,---,---,---,---,---,
Cabecera altura,05:15:45,---,---,---,---,---,---,
Cabecera altura,05:17:58,---,---,---,---,---,---,
Cabecera altura,05:21:06,---,---,---,---,---,---,
Cabecera altura,05:23:46,---,---,---,---,---,---,
Cabecera altura,05:26:27,---,---,---,---,---,---,
Cabecera altura,05:29:07,---,---,---,---,---,---,
Cabecera altura,05:31:47,---,---,---,---,---,---,
Cabecera altura,05:33:59,---,---,---,---,---,---,
Cabecera altura,05:36:11,---,---,---,---,---,---,
Cabecera altura,05:38:52,---,---,---,---,---,---,
Cabecera altura,05:41:04,---,---,---,---,---,---,
Cabecera altura,05:43:17,---,---,---,---,---,---,
Cabecera altura,05:45:57,---,---,---,---,---,---,
Cabecera altura,05:48:10,---,---,---,---,---,---,
Cabecera altura,05:50:22,---,---,---,---,---,---,
Cabecera altura,05:53:02,---,---,---,---,---,---,
Cabecera altura,05:55:42,---,---,---,---,---,---,
Cabecera altura,05:57:54,---,---,---,---,---,---,
Cabecera altura,06:00:07,---,---,---,---,---,---,
Cabecera altura,06:02:19,---,---,---,---,---,---,
Cabecera altura,06:04:58,---,---,---,---,---,---,
Cabecera altura,06:07:10,---,---,---,---,---,---,
Cabecera altura,06:09:51,---,---,---,---,---,---,
Cabecera altura,06:12:31,---,---,---,---,---,---,
Cabecera altura,06:14:43,---,---,---,---,---,---,
Cabecera altura,06:16:56,---,---,---,---,---,---,
Cabecera altura,06:19:09,---,---,---,---,---,---,
Cabecera altura,06:21:21,---,---,---,---,---,---,
Cabecera altura,06:23:34,---,---,---,---,---,---,
Cabecera altura,07:13:41,---,---,---,---,---,---,
Cabecera altura,07:14:06,---,---,---,---,---,---,
Cabecera altura,07:14:30,1376,9,15,0,---,---,
Cabecera altura,07:14:54,---,17,2,---,---,---,
Cabecera altura,07:15:19,---,---,---,---,---,---,
Cabecera altura,07:15:48,---,---,---,---,---,---,
Cabecera altura,07:16:15,---,---,---,---,---,---,
Cabecera altura,07:16:43,---,---,---,---,---,---,
Cabecera altura,07:17:09,---,---,---,---,---,---,
Cabecera altura,07:17:35,---,---,---,---,---,---,
Cabecera altura,07:18:03,---,---,---,---,---,---,
Cabecera altura,07:18:31,1848,9,24,0,---,---,
Cabecera altura,07:18:58,---,---,---,---,---,---,
Cabecera altura,07:19:27,---,---,---,---,---,---,
Cabecera altura,07:19:55,---,---,---,---,---,---,
Cabecera altura,07:20:23,---,---,---,---,---,---,
Cabecera altura,07:20:50,---,---,---,---,---,---,
Cabecera altura,07:21:16,---,---,---,---,---,---,
Cabecera altura,07:21:41,773,0,---,---,---,---,
Cabecera altura,07:22:07,---,---,---,---,---,---,
Cabecera altura,07:22:35,---,---,---,---,---,---,
Cabecera altura,07:23:01,---,---,---,---,---,---,
Cabecera altura,07:23:25,---,---,---,---,---,---,
Cabecera altura,07:23:52,---,---,---,---,---,---,
Cabecera altura,07:24:16,---,---,---,---,---,---,
Cabecera altura,07:24:43,---,---,---,---,---,---,
Cabecera altura,07:25:08,---,---,---,---,---,---,
Cabecera altura,07:25:34,---,---,---,---,---,---,
Cabecera altura,07:26:00,---,---,---,---,---,---,
Cabecera altura,07:26:27,---,---,---,---,---,---,
Cabecera altura,07:26:51,671,7,---,---,---,---,
Cabecera altura,07:27:17,---,---,---,---,---,---,
Cabecera altura,07:27:42,---,---,---,---,---,---,
Cabecera altura,07:28:09,---,49,2,---,---,---,
Cabecera altura,07:28:35,---,---,---,---,---,---,
Cabecera altura,07:29:01,---,---,---,---,---,---,
Cabecera altura,07:29:26,---,---,---,---,---,---,
Cabecera altura,07:29:52,---,---,---,---,---,---,
Cabecera altura,07:30:19,---,---,---,---,---,---,
