Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Abertura,03:32:20,451,8,---,---,---,---,
Abertura,03:32:41,---,---,---,---,---,---,
Abertura,03:33:09,---,---,---,---,---,---,
Abertura,03:33:36,---,---,---,---,---,---,
Abertura,03:34:00,1411,4,---,---,---,---,
Abertura,03:34:21,---,111,4,---,---,---,
Abertura,03:34:42,545,9,---,---,---,---,
Abertura,03:35:05,---,101,8,---,---,---,
Abertura,03:35:29,1747,6,---,---,---,---,
Abertura,03:35:53,---,---,---,---,---,---,
Abertura,03:36:18,1747,0,95,7,---,---,
Abertura,03:36:42,1746,8,95,3,---,---,
Abertura,03:37:04,1746,4,96,6,---,---,
Abertura,03:37:28,---,---,---,---,---,---,
Abertura,03:37:52,741,8,---,---,---,---,
Abertura,03:38:15,---,---,---,---,---,---,
Abertura,03:38:39,810,6,---,---,---,---,
Abertura,03:39:02,---,95,8,---,---,---,
Abertura,03:39:22,286,5,---,---,---,---,
Abertura,03:39:44,---,---,---,---,---,---,
Abertura,03:40:05,1744,5,95,7,---,---,
Abertura,03:40:26,1744,3,95,2,---,---,
Abertura,03:40:51,1744,6,92,5,---,---,
Abertura,03:41:14,1743,9,89,6,---,---,
Abertura,03:41:34,---,---,---,---,---,---,
Abertura,03:41:54,699,8,---,---,---,---,
Abertura,03:42:17,---,93,5,---,---,---,
Abertura,03:42:41,1741,5,104,3,---,---,
Abertura,03:43:06,1738,9,110,6,---,---,
Abertura,03:43:30,---,---,---,---,---,---,
Abertura,03:43:51,877,6,---,---,---,---,
Abertura,03:44:11,---,---,---,---,---,---,
Abertura,03:44:33,1394,2,---,---,---,---,
Abertura,03:44:55,---,116,6,---,---,---,
Abertura,03:45:24,---,---,---,---,---,---,
Abertura,03:45:49,---,---,---,---,---,---,
Abertura,03:46:13,2467,9,---,---,---,---,
Abertura,03:46:36,---,---,---,---,---,---,
Abertura,03:46:58,4,6,---,---,---,---,
Abertura,03:47:22,---,---,---,---,---,---,
Abertura,03:47:44,1962,1,---,---,---,---,
Abertura,03:48:12,---,---,---,---,---,---,
Abertura,03:48:41,---,---,---,---,---,---,
Abertura,03:49:06,---,---,---,---,---,---,
Abertura,03:49:28,---,---,---,---,---,---,
Abertura,03:49:53,1744,9,---,---,---,---,
Abertura,03:50:18,1745,9,---,---,---,---,
Abertura,03:50:45,---,---,---,---,---,---,
Abertura,03:51:05,---,---,---,---,---,---,
Abertura,03:51:26,2345,7,---,---,---,---,
Abertura,03:51:50,---,---,---,---,---,---,
Abertura,03:52:15,530,1,---,---,---,---,
Abertura,03:52:39,---,---,---,---,---,---,
Abertura,03:52:59,---,---,---,---,---,---,
Abertura,03:53:23,138,4,---,---,---,---,
Abertura,03:53:44,---,---,---,---,---,---,
Abertura,03:54:08,---,---,---,---,---,---,
Abertura,03:54:28,122,4,---,---,---,---,
Abertura,03:54:51,---,---,---,---,---,---,
Abertura,03:55:14,1611,6,---,---,---,---,
Abertura,03:55:35,---,---,---,---,---,---,
Abertura,03:56:00,1749,8,129,1,---,---,
Abertura,03:56:23,---,---,---,---,---,---,
Abertura,03:56:44,1750,1,128,1,---,---,
Abertura,03:57:10,---,---,---,---,---,---,
Abertura,03:57:36,1684,5,---,---,---,---,
Abertura,03:57:59,---,---,---,---,---,---,
Abertura,03:58:25,1749,7,---,---,---,---,
Abertura,03:58:51,1750,4,126,8,---,---,
Abertura,03:59:14,---,---,---,---,---,---,
Abertura,03:59:37,1751,1,122,4,---,---,
Abertura,04:00:01,---,---,---,---,---,---,
Abertura,04:00:24,---,---,---,---,---,---,
Abertura,04:00:53,---,---,---,---,---,---,
Abertura,04:01:17,1750,6,125,6,---,---,
Abertura,04:01:41,---,---,---,---,---,---,
Abertura,04:02:02,1750,3,123,6,---,---,
Abertura,04:02:26,1749,7,124,2,---,---,
Abertura,04:02:48,1750,4,124,9,---,---,
Abertura,04:03:13,---,---,---,---,---,---,
Abertura,04:03:33,135,6,---,---,---,---,
Abertura,04:04:00,---,---,---,---,---,---,
Abertura,04:04:23,1749,4,---,---,---,---,
Abertura,04:04:47,---,---,---,---,---,---,
Abertura,04:05:10,98,9,---,---,---,---,
Abertura,04:05:35,---,---,---,---,---,---,
Abertura,04:05:59,455,0,---,---,---,---,
Abertura,04:06:21,---,125,5,---,---,---,
Abertura,04:06:46,1749,2,125,1,---,---,
Abertura,04:07:09,---,---,---,---,---,---,
Abertura,04:07:30,1749,1,121,6,---,---,
Abertura,04:07:53,---,---,---,---,---,---,
Abertura,04:08:11,---,---,---,---,---,---,
Abertura,04:08:38,1748,8,121,9,---,---,
Abertura,04:09:01,1748,7,125,6,---,---,
Abertura,04:09:28,1748,4,125,7,---,---,
Abertura,04:09:53,1748,5,126,7,---,---,
Abertura,04:10:18,---,---,---,---,---,---,
Abertura,04:10:44,1673,4,---,---,---,---,
Abertura,04:11:08,---,127,6,---,---,---,
Abertura,04:11:31,820,9,---,---,---,---,
Abertura,04:11:54,---,123,1,---,---,---,
Abertura,04:12:19,1748,7,126,1,---,---,
Abertura,04:12:42,1748,7,125,9,---,---,
Abertura,04:13:09,---,---,---,---,---,---,
Abertura,04:13:33,1748,4,125,5,---,---,
Abertura,04:13:57,1748,8,122,5,---,---,
Abertura,04:14:20,1748,8,122,7,---,---,
Abertura,04:14:44,1748,8,125,1,---,---,
Abertura,04:15:10,---,---,---,---,---,---,
Abertura,04:15:34,1748,6,124,2,---,---,
Abertura,04:15:59,---,---,---,---,---,---,
Abertura,04:16:25,1748,8,123,6,---,---,
Abertura,04:16:48,---,---,---,---,---,---,
Abertura,04:17:11,1748,8,124,5,---,---,
Abertura,04:17:35,1749,6,124,5,---,---,
Abertura,04:17:57,---,---,---,---,---,---,
Abertura,04:18:23,1749,1,123,9,---,---,
Abertura,04:18:46,---,---,---,---,---,---,
Abertura,04:19:07,---,---,---,---,---,---,
Abertura,04:19:29,1749,4,126,6,---,---,
Abertura,04:19:50,---,---,---,---,---,---,
Abertura,04:20:16,736,6,---,---,---,---,
Abertura,04:20:41,---,---,---,---,---,---,
Abertura,04:21:05,1750,7,123,6,---,---,
Abertura,04:21:30,---,---,---,---,---,---,
Abertura,04:21:53,1751,6,122,9,---,---,
Abertura,04:22:17,---,---,---,---,---,---,
Abertura,04:23:58,1750,6,126,0,---,---,
Abertura,04:27:04,1751,0,126,4,---,---,
Abertura,04:30:39,---,---,---,---,---,---,
Abertura,04:33:19,1098,4,---,---,---,---,
Abertura,04:35:30,---,---,---,---,---,---,
Abertura,04:38:09,1749,9,119,1,---,---,
Abertura,04:41:12,---,---,---,---,---,---,
Abertura,04:41:34,1658,7,---,---,---,---,
Abertura,04:41:56,---,120,0,---,---,---,
Abertura,04:42:21,1236,4,---,---,---,---,
Abertura,04:42:46,---,119,6,---,---,---,
