Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,07:37:02,---,---,---,---,---,---,
Capturas 1,07:37:25,978,3,Off,---,---,---,
Capturas 1,07:37:51,983,2,---,---,---,---,
Capturas 1,07:38:12,978,3,Off,---,---,---,
Capturas 1,07:38:42,---,---,---,---,---,---,
Capturas 1,07:39:05,979,1,Off,---,---,---,
Capturas 1,07:39:29,980,0,---,---,---,---,
Capturas 1,07:39:55,976,9,---,---,---,---,
Capturas 1,07:40:24,---,---,---,---,---,---,
Capturas 1,07:40:46,977,1,Off,---,---,---,
Capturas 1,07:41:10,977,4,---,---,---,---,
Capturas 1,07:41:32,979,4,---,---,---,---,
Capturas 1,07:41:57,979,1,---,---,---,---,
Capturas 1,07:42:19,979,3,Off,---,---,---,
Capturas 1,07:42:42,979,9,Off,---,---,---,
Capturas 1,07:43:05,979,9,Off,---,---,---,
Capturas 1,07:43:32,980,1,---,---,---,---,
Capturas 1,07:43:56,980,5,Off,---,---,---,
Capturas 1,07:44:22,982,9,Off,---,---,---,
Capturas 1,07:44:47,986,2,Off,---,---,---,
Capturas 1,07:45:15,980,5,---,---,---,---,
Capturas 1,07:45:39,---,---,---,---,---,---,
Capturas 1,07:46:02,981,1,Off,---,---,---,
Capturas 1,07:46:28,981,9,---,---,---,---,
Capturas 1,07:46:51,981,1,Off,---,---,---,
Capturas 1,07:47:14,981,4,Off,---,---,---,
Capturas 1,07:47:39,981,2,---,---,---,---,
Capturas 1,07:48:02,981,2,---,---,---,---,
Capturas 1,07:48:24,984,0,Off,---,---,---,
Capturas 1,07:48:46,980,7,Off,---,---,---,
Capturas 1,07:49:09,982,6,Off,---,---,---,
Capturas 1,07:49:31,981,6,Off,---,---,---,
Capturas 1,07:49:55,980,8,Off,---,---,---,
Capturas 1,07:50:19,980,7,Off,---,---,---,
Capturas 1,07:50:43,980,9,Off,---,---,---,
Capturas 1,07:51:08,980,7,Off,---,---,---,
Capturas 1,07:51:30,980,5,Off,---,---,---,
Capturas 1,07:51:53,980,7,Off,---,---,---,
Capturas 1,07:52:17,980,3,Off,---,---,---,
Capturas 1,07:52:40,981,0,Off,---,---,---,
Capturas 1,07:53:03,980,3,Off,---,---,---,
Capturas 1,07:53:27,984,0,Off,---,---,---,
Capturas 1,07:53:52,980,7,Off,---,---,---,
Capturas 1,07:54:18,981,6,Off,---,---,---,
Capturas 1,07:54:40,980,4,Off,---,---,---,
Capturas 1,07:55:04,980,4,---,---,---,---,
Capturas 1,07:55:28,980,7,Off,---,---,---,
Capturas 1,07:55:51,981,1,Off,---,---,---,
Capturas 1,07:56:15,979,8,---,---,---,---,
Capturas 1,07:56:37,980,5,Off,---,---,---,
Capturas 1,07:57:01,980,5,Off,---,---,---,
Capturas 1,07:57:24,981,2,Off,---,---,---,
Capturas 1,07:57:47,981,4,Off,---,---,---,
Capturas 1,07:58:10,981,8,Off,---,---,---,
Capturas 1,07:58:35,981,5,Off,---,---,---,
Capturas 1,07:58:59,981,9,Off,---,---,---,
Capturas 1,07:59:23,981,8,Off,---,---,---,
Capturas 1,07:59:48,981,8,Off,---,---,---,
Capturas 1,08:00:11,981,7,Off,---,---,---,
Capturas 1,08:00:34,982,3,Off,---,---,---,
Capturas 1,08:01:00,982,4,---,---,---,---,
Capturas 1,08:01:24,981,6,Off,---,---,---,
Capturas 1,08:01:49,985,7,Off,---,---,---,
Capturas 1,08:02:13,994,8,Off,---,---,---,
Capturas 1,08:02:41,1006,5,Off,---,---,---,
Capturas 1,08:03:07,1016,2,Off,---,---,---,
Capturas 1,08:03:33,1017,4,---,---,---,---,
Capturas 1,08:03:54,1017,4,Off,---,---,---,
Capturas 1,08:04:19,1021,5,Off,---,---,---,
Capturas 1,08:04:43,1017,5,Off,---,---,---,
Capturas 1,08:05:07,1018,2,Off,---,---,---,
Capturas 1,08:05:30,1017,1,Off,---,---,---,
Capturas 1,08:05:54,1017,2,Off,---,---,---,
Capturas 1,08:06:18,1017,3,Off,---,---,---,
Capturas 1,08:06:44,1017,8,Off,---,---,---,
Capturas 1,08:07:09,---,---,---,---,---,---,
Capturas 1,08:07:29,1017,0,Off,---,---,---,
Capturas 1,08:07:55,1017,5,Off,---,---,---,
Capturas 1,08:08:19,1018,5,Off,---,---,---,
Capturas 1,08:08:44,1016,9,Off,---,---,---,
Capturas 1,08:09:09,1016,8,Off,---,---,---,
Capturas 1,08:09:30,1017,4,Off,---,---,---,
Capturas 1,08:09:56,---,---,---,---,---,---,
Capturas 1,08:10:17,1017,6,Off,---,---,---,
Capturas 1,08:10:42,1017,3,Off,---,---,---,
Capturas 1,08:11:03,1017,9,Off,---,---,---,
Capturas 1,08:11:28,1018,8,Off,---,---,---,
Capturas 1,08:11:52,1017,1,Off,---,---,---,
Capturas 1,08:12:15,1017,2,Off,---,---,---,
Capturas 1,08:12:38,1016,9,Off,---,---,---,
Capturas 1,08:13:03,1016,7,Off,---,---,---,
Capturas 1,08:13:26,1017,1,Off,---,---,---,
Capturas 1,08:13:48,1017,4,Off,---,---,---,
Capturas 1,08:14:11,1017,6,---,---,---,---,
Capturas 1,08:14:34,1016,4,---,---,---,---,
Capturas 1,08:14:55,1018,5,Off,---,---,---,
Capturas 1,08:15:18,1015,5,Off,---,---,---,
Capturas 1,08:15:42,1017,4,Off,---,---,---,
Capturas 1,08:16:06,1017,9,Off,---,---,---,
Capturas 1,08:16:30,1016,3,Off,---,---,---,
Capturas 1,08:16:53,1016,8,Off,---,---,---,
Capturas 1,08:17:19,1017,5,---,---,---,---,
Capturas 1,08:17:42,1017,4,Off,---,---,---,
Capturas 1,08:18:05,1017,6,Off,---,---,---,
Capturas 1,08:18:30,1017,1,---,---,---,---,
Capturas 1,08:18:52,1018,4,---,---,---,---,
Capturas 1,08:19:13,1018,1,---,---,---,---,
Capturas 1,08:19:33,1022,7,Off,---,---,---,
Capturas 1,08:19:59,1018,2,---,---,---,---,
Capturas 1,08:20:24,1019,0,---,---,---,---,
Capturas 1,08:20:48,---,---,---,---,---,---,
Capturas 1,08:21:13,---,---,---,---,---,---,
Capturas 1,08:21:39,---,---,---,---,---,---,
Capturas 1,08:22:04,---,---,---,---,---,---,
Capturas 1,08:22:28,1018,4,Off,---,---,---,
Capturas 1,08:22:51,1017,5,---,---,---,---,
Capturas 1,08:23:15,1018,4,---,---,---,---,
Capturas 1,08:23:41,---,---,---,---,---,---,
Capturas 1,08:24:04,---,---,---,---,---,---,
Capturas 1,08:24:26,1021,2,---,---,---,---,
Capturas 1,08:24:48,1023,0,Off,---,---,---,
Capturas 1,08:25:10,1019,9,---,---,---,---,
Capturas 1,08:25:35,---,---,---,---,---,---,
Capturas 1,08:25:59,1024,4,---,---,---,---,
Capturas 1,08:26:24,---,---,---,---,---,---,
Capturas 1,08:26:49,---,---,---,---,---,---,
Capturas 1,08:27:12,---,---,---,---,---,---,
Capturas 1,08:27:33,1024,4,---,---,---,---,
Capturas 1,08:27:56,---,---,---,---,---,---,
Capturas 1,08:28:21,1018,5,---,---,---,---,
Capturas 1,08:28:41,1018,9,On,---,---,---,
Capturas 1,08:29:06,1020,2,On,---,---,---,
Capturas 1,08:29:32,---,---,---,---,---,---,
Capturas 1,08:29:54,---,---,---,---,---,---,
Capturas 1,08:30:18,1019,7,---,---,---,---,
