Tiempo,Escalas(m)Babor,Datos1(°)Babor,Datos2(m)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Datos2(m)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Datos2(m)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1,Datos2(m)Capturas 1
2019-11-06 06:11:00,,,,,,,993.0,9.0,8.0,,,
2019-11-06 06:12:00,994.1666666666667,7.833333333333333,42.25,993.0,5.0,45.0,996.5,3.0,9.444444444444445,,,
2019-11-06 06:13:00,994.8333333333333,3.1666666666666665,39.25,993.5,6.5,46.0,994.0,5.0,16.666666666666668,,,
2019-11-06 06:14:00,991.3333333333334,7.0,41.416666666666664,992.0,5.25,50.0,993.0,5.6,23.888888888888886,,,
2019-11-06 06:15:00,990.9166666666667,3.833333333333333,42.125,992.5,4.0,53.33333333333333,993.0,6.4,29.666666666666664,,,
2019-11-06 06:16:00,990.5833333333333,3.166666666666667,40.625,994.5,8.0,54.66666666666667,993.0,7.5,33.5,,,
2019-11-06 06:17:00,990.25,2.5,39.125,993.3333333333334,4.666666666666667,55.52631578947368,993.3333333333334,5.333333333333333,32.0,,,
2019-11-06 06:18:00,990.6666666666666,4.166666666666667,38.0,991.25,7.75,56.184210526315795,994.0,4.0,32.0,,,
2019-11-06 06:19:00,991.0,7.0,35.25,992.0,3.0,56.71052631578948,993.8333333333333,5.0,31.0,,,
2019-11-06 06:20:00,991.0,6.75,36.5,992.8333333333334,3.6666666666666665,57.36842105263158,993.4444444444445,3.3333333333333335,31.0,,,
2019-11-06 06:21:00,991.5555555555555,2.888888888888889,37.666666666666664,993.0,3.5,58.026315789473685,993.5,5.5,31.0,,,
2019-11-06 06:22:00,991.1666666666667,6.666666666666666,36.83333333333333,993.3333333333334,2.0,58.68421052631579,993.5,4.5,31.0,,,
2019-11-06 06:23:00,994.0,3.0,36.16666666666667,993.5,3.5,59.34210526315789,994.0,5.333333333333333,32.5,,,
2019-11-06 06:24:00,991.0,2.6666666666666665,36.0,992.0,4.0,59.868421052631575,992.5,5.75,33.0,,,
2019-11-06 06:25:00,992.0,6.5,36.125,992.6666666666666,4.666666666666667,55.5,994.0,3.5,32.75,,,
2019-11-06 06:26:00,992.75,7.125,36.29166666666667,992.5,6.5,51.5,994.6666666666666,4.333333333333333,31.5,,,
2019-11-06 06:27:00,991.5,2.75,36.5,992.5,0.75,52.42857142857143,994.0,4.5,32.16666666666667,,,
2019-11-06 06:28:00,995.1666666666667,1.6666666666666665,36.70833333333333,991.5,3.5,53.142857142857146,994.0,2.5,32.83333333333333,,,
2019-11-06 06:29:00,991.8888888888888,3.222222222222222,36.916666666666664,992.5,2.0,53.85714285714286,994.3333333333334,3.0,32.333333333333336,,,
2019-11-06 06:30:00,991.25,1.75,36.25,993.0,4.75,49.5,993.0,7.0,32.0,,,
2019-11-06 06:31:00,995.5,3.75,51.66666666666667,993.0,2.75,48.75,994.5,4.75,31.75,,,
2019-11-06 06:32:00,993.5,9.0,42.33333333333333,993.3333333333334,5.833333333333333,50.166666666666664,995.0,5.5,32.0,,,
2019-11-06 06:33:00,994.3333333333334,4.666666666666667,38.5,992.5,6.5,49.83333333333333,994.5,4.0,34.5,,,
2019-11-06 06:34:00,993.0,6.5,38.375,993.0,2.5,49.16666666666667,993.8333333333333,5.0,32.83333333333333,,,
2019-11-06 06:35:00,994.5,4.0,43.875,991.6666666666666,5.333333333333333,49.666666666666664,993.1666666666667,5.0,32.16666666666667,,,
2019-11-06 06:36:00,994.5,2.0,45.6,992.5,7.5,50.5,993.6666666666666,4.333333333333333,32.666666666666664,,,
2019-11-06 06:37:00,992.25,1.0,39.599999999999994,993.0,6.0,51.16666666666667,994.5,0.5,32.25,,,
2019-11-06 06:38:00,991.0,8.0,36.0,992.0,7.25,51.74074074074074,994.3333333333334,3.6666666666666665,33.666666666666664,,,
2019-11-06 06:39:00,992.3333333333334,7.333333333333333,36.05555555555555,992.0,3.625,50.888888888888886,993.75,6.0,32.5,,,
2019-11-06 06:40:00,991.0,2.833333333333333,36.41666666666667,991.8333333333333,2.333333333333333,50.0,992.5,9.0,32.5,,,
2019-11-06 06:41:00,991.0,2.166666666666667,36.75,991.4444444444445,6.444444444444444,48.88888888888889,993.3333333333334,3.6666666666666665,33.333333333333336,,,
2019-11-06 06:42:00,992.5,8.5,39.0,991.5,6.0,49.75,993.875,6.625,32.0,,,
2019-11-06 06:43:00,990.0,3.5,39.5,991.5,7.0,55.095238095238095,993.375,5.125,32.0,1132.25,4.25,
2019-11-06 06:44:00,989.75,7.25,37.5,991.3333333333334,6.0,55.57142857142858,993.0,5.0,32.125,1133.25,5.25,
2019-11-06 06:45:00,990.8333333333334,7.5,35.34313725490196,992.0,0.75,56.04761904761905,993.0,4.5,32.4375,1184.7857142857142,5.821428571428571,
2019-11-06 06:46:00,991.0,6.0,35.07352941176471,991.75,4.75,56.523809523809526,993.0,2.0,32.6875,1438.7142857142856,4.928571428571429,
2019-11-06 06:47:00,992.5,5.5,35.13235294117647,991.125,6.625,57.0,993.0,3.6666666666666665,33.958333333333336,1692.6428571428573,4.035714285714286,
