Tiempo,Escalas(m)Babor,Datos1(°)Babor,Datos2(m)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Datos2(m)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Datos2(m)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1,Datos2(m)Capturas 1
2019-11-06 12:41:00,598.0,1.0,20.0,620.0,15.0,10.571428571428571,634.8571428571429,6.785714285714286,11.25,562.7941176470589,0.20833333333333337,0.0
2019-11-06 12:42:00,598.0,1.0,20.0,720.0,21.0,12.75,742.0,6.0,12.333333333333332,668.5294117647059,0.16111111111111112,0.0
2019-11-06 12:43:00,598.0,1.0,20.0,749.3333333333334,2.3333333333333335,51.5,748.8333333333334,7.0,15.111111111111112,774.2647058823529,1.0,0.0
2019-11-06 12:44:00,598.0,1.0,20.0,748.0,4.0,66.57142857142857,751.25,8.0,24.0,858.8529411764706,1.8,0.0
2019-11-06 12:45:00,598.0,1.0,20.0,748.0,4.5,66.0,749.0,5.0,28.5,882.6111111111112,3.6666666666666665,0.0
2019-11-06 12:46:00,598.0,1.0,20.0,748.0,6.666666666666667,65.28571428571429,749.3333333333334,5.0,32.666666666666664,883.8333333333333,4.0,0.0
2019-11-06 12:47:00,598.0,1.0,20.0,748.5,6.0,64.57142857142857,750.0,3.0,35.5,884.75,2.5,0.0
2019-11-06 12:48:00,598.0,1.0,20.0,749.0,4.5,64.0,750.0,7.5,35.5,885.1666666666666,3.5,0.0
2019-11-06 12:49:00,598.0,1.0,20.0,749.6666666666666,4.0,63.285714285714285,751.0,7.333333333333333,35.0,890.25,5.5,0.0
2019-11-06 12:50:00,598.0,1.0,20.0,749.5,3.5,62.57142857142857,750.5,7.0,35.0,887.25,7.5,0.0
2019-11-06 12:51:00,598.0,1.0,20.0,750.0,6.75,62.0,751.0,5.0,35.0,886.0,4.5,0.0
2019-11-06 12:52:00,598.0,1.0,20.0,750.0,5.0,61.285714285714285,752.3333333333334,4.666666666666667,34.333333333333336,887.75,0.75,0.0
2019-11-06 12:53:00,598.0,1.0,20.0,750.0,6.5,60.57142857142857,751.5,4.0,34.0,887.25,3.25,0.0
2019-11-06 12:54:00,598.0,1.0,20.0,750.0,4.0,60.0,751.0,5.5,34.5,886.1666666666666,2.6666666666666665,0.0
2019-11-06 12:55:00,598.0,1.0,20.0,750.3333333333334,3.6666666666666665,59.285714285714285,751.3333333333334,3.3333333333333335,34.5,886.5,4.5,0.0
2019-11-06 12:56:00,598.0,1.0,20.0,750.0,6.5,58.57142857142857,751.5,3.5,34.5,887.5,3.5,0.0
2019-11-06 12:57:00,598.0,1.0,20.0,751.0,4.333333333333333,57.857142857142854,752.0,2.0,34.0,886.6666666666666,3.6666666666666665,0.0
2019-11-06 12:58:00,598.0,1.0,20.0,750.0,7.0,57.14285714285714,751.6666666666666,3.3333333333333335,33.666666666666664,887.0,4.0,0.0
2019-11-06 12:59:00,598.0,1.0,20.0,750.0,5.0,56.57142857142857,751.5,4.5,34.0,886.3333333333334,6.333333333333333,0.0
2019-11-06 13:00:00,598.0,1.0,20.0,750.0,6.666666666666667,55.857142857142854,752.1666666666666,4.166666666666667,32.166666666666664,888.0,3.5,0.0
2019-11-06 13:01:00,598.0,1.0,20.0,750.0,5.0,55.14285714285714,751.0,7.0,34.0,886.5,6.0,0.0
2019-11-06 13:02:00,598.0,1.0,20.0,750.0,1.5,54.57142857142857,751.0,5.5,34.0,887.6111111111112,2.0,0.0
2019-11-06 13:03:00,598.0,1.0,20.0,750.0,3.3333333333333335,53.857142857142854,751.0,6.0,34.0,886.3333333333333,3.5,0.0
2019-11-06 13:04:00,598.0,1.0,20.0,749.0,7.0,53.14285714285714,751.0,5.666666666666667,34.333333333333336,886.0,4.0,0.0
2019-11-06 13:05:00,598.0,1.0,20.0,749.5,4.5,52.57142857142857,751.0,4.0,34.5,885.5,2.5,0.0
2019-11-06 13:06:00,598.0,1.0,20.0,749.3333333333334,8.666666666666666,51.857142857142854,751.6666666666666,4.666666666666667,33.333333333333336,885.5,9.0,0.0
2019-11-06 13:07:00,598.0,1.0,20.0,750.0,5.0,51.14285714285714,751.0,6.0,33.5,887.5,5.5,0.0
2019-11-06 13:08:00,598.0,1.0,20.0,750.6666666666666,4.333333333333333,50.42857142857142,751.5,3.0,33.0,887.0,1.0,0.0
2019-11-06 13:09:00,598.0,1.0,20.0,749.5,5.0,49.714285714285715,750.6666666666666,5.0,32.333333333333336,886.5,2.5,0.0
2019-11-06 13:10:00,598.0,1.0,20.0,749.5,9.0,49.142857142857146,751.0,2.0,32.0,886.6666666666666,3.6666666666666665,0.0
2019-11-06 13:11:00,598.0,1.0,20.0,748.6666666666666,6.333333333333333,48.42857142857142,750.5,3.0,31.5,885.0,7.0,0.0
2019-11-06 13:12:00,598.0,1.0,20.0,749.5,0.5,47.714285714285715,750.3333333333334,3.6666666666666665,32.666666666666664,886.0,4.5,0.0
2019-11-06 13:13:00,598.0,1.0,20.0,750.0,4.5,47.142857142857146,751.0,4.0,33.0,886.3333333333334,2.0,0.0
2019-11-06 13:14:00,598.0,1.0,20.0,749.0,3.6666666666666665,46.42857142857142,749.6666666666666,3.6666666666666665,32.666666666666664,885.0,6.0,0.0
2019-11-06 13:15:00,598.0,1.0,20.0,748.5,3.5,45.714285714285715,749.5,8.0,32.0,885.0,5.333333333333333,0.0
2019-11-06 13:16:00,598.0,1.0,20.0,750.0,1.6666666666666667,45.0,750.0,5.0,32.0,885.75,6.25,0.0
2019-11-06 13:17:00,598.0,1.0,20.0,762.25,1.75,44.28571428571429,759.6666666666666,1.6666666666666667,31.11111111111111,895.25,7.0,0.0
2019-11-06 13:18:00,598.0,1.0,20.0,784.5,6.5,43.714285714285715,782.5,0.0,29.333333333333336,921.0,3.6666666666666665,0.0
2019-11-06 13:19:00,598.0,1.0,20.0,785.0,6.666666666666667,43.0,786.6666666666666,6.0,29.333333333333332,923.0,1.5,0.0
2019-11-06 13:20:00,598.0,1.0,20.0,785.0,4.5,42.28571428571429,786.75,3.0,29.75,922.0,5.5,0.0
2019-11-06 13:21:00,598.0,1.0,20.0,786.0,6.0,41.57142857142858,787.5,1.5,29.5,923.3333333333334,4.666666666666667,0.0
2019-11-06 13:22:00,598.0,1.0,20.0,786.0,1.5,40.85714285714286,787.0,4.333333333333333,30.333333333333332,923.0,8.0,0.0
2019-11-06 13:23:00,598.0,1.0,20.0,786.0,3.5,40.28571428571429,787.0,6.5,31.0,923.3333333333334,3.3333333333333335,0.0
2019-11-06 13:24:00,598.0,1.0,20.0,786.6666666666666,7.0,39.57142857142858,788.0,5.0,30.0,924.5,4.0,0.0
2019-11-06 13:25:00,598.0,1.0,20.0,787.5,6.5,38.85714285714286,788.5,3.5,31.0,924.5,5.5,0.0
2019-11-06 13:26:00,598.0,1.0,20.0,787.0,6.666666666666667,38.142857142857146,788.5,4.0,32.0,924.3333333333334,3.6666666666666665,0.0
2019-11-06 13:27:00,598.0,1.0,20.0,787.0,8.5,37.42857142857143,789.0,2.3333333333333335,32.666666666666664,924.0,7.0,0.0
2019-11-06 13:28:00,598.0,1.0,20.0,788.0,4.0,36.85714285714286,789.0,2.5,32.0,924.5,4.5,0.0
2019-11-06 13:29:00,598.0,1.0,20.0,788.0,1.3333333333333333,36.142857142857146,789.0,5.0,31.0,926.8333333333334,5.833333333333333,0.0
2019-11-06 13:30:00,598.0,1.0,20.0,788.0,2.0,35.42857142857143,788.6666666666666,7.333333333333333,32.0,924.5,4.5,0.0
2019-11-06 13:31:00,598.0,1.0,20.0,787.5,5.0,34.85714285714286,789.0,1.5,32.0,925.3333333333334,7.333333333333333,0.0
2019-11-06 13:32:00,598.0,1.0,20.0,788.0,2.6666666666666665,34.142857142857146,789.0,4.0,32.0,924.8,0.1,0.0
2019-11-06 13:33:00,598.0,1.0,20.0,788.5,4.0,33.42857142857143,790.0,3.5,33.0,924.0,0.5,0.0
