Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1
2019-11-27 11:16:00,83.15725490196078,27.27980392156863,23.65625,49.75,338.4375,5.180555555555555,48.28846153846153,0.0
2019-11-27 11:20:00,78.90882352941176,27.872058823529414,25.121875000000003,49.50833333333333,371.38125,5.2652777777777775,54.21538461538461,0.0
2019-11-27 11:24:00,74.66039215686274,28.464313725490197,26.587500000000002,49.266666666666666,404.32500000000005,5.35,60.14230769230768,0.0
2019-11-27 11:28:00,70.41196078431372,29.05656862745098,28.053125,49.025,437.26875,5.434722222222222,66.06923076923076,0.0
2019-11-27 11:32:00,66.1635294117647,29.648823529411764,29.518750000000004,48.78333333333333,470.21250000000003,5.519444444444445,71.99615384615383,0.0
2019-11-27 11:36:00,61.91509803921568,30.24107843137255,30.984375000000004,48.541666666666664,503.15625,5.604166666666667,77.92307692307692,0.0
2019-11-27 11:40:00,57.666666666666664,30.833333333333332,32.45,48.3,536.1,5.688888888888889,83.85,0.0
2019-11-27 11:44:00,515.5,38.800000000000004,441.06000000000006,47.1,420.275,7.949999999999999,552.9,0.0
2019-11-27 11:48:00,761.1625,43.806250000000006,760.1333333333333,49.84444444444445,761.1899999999999,17.240000000000002,895.8100000000001,0.0
2019-11-27 11:52:00,760.23,48.029999999999994,759.6,50.71111111111111,760.8777777777777,30.84444444444445,899.24,0.0
2019-11-27 11:56:00,760.26,46.455,759.7800000000001,49.83,760.8499999999999,31.655,899.8666666666666,0.0
2019-11-27 12:00:00,760.1000000000001,46.255,759.8499999999999,50.739999999999995,761.3299999999999,31.51,899.3333333333334,0.0
2019-11-27 12:04:00,759.7800000000002,45.05,760.2299999999999,51.31999999999999,761.9222222222222,31.244444444444444,899.3777777777777,0.0
2019-11-27 12:08:00,789.3399999999999,48.995000000000005,787.2099999999999,53.77,789.7299999999999,31.95666666666666,924.0222222222224,0.0
2019-11-27 12:12:00,804.87,47.055,805.4181818181819,55.3590909090909,806.6777777777778,29.937037037037037,944.8666666666666,0.0
2019-11-27 12:16:00,804.7600000000001,45.40071428571429,805.99,52.385000000000005,807.2125,28.95625,945.0166666666665,0.0
2019-11-27 12:20:00,805.0285714285714,44.09183673469388,806.04,52.575,807.17,29.534999999999997,945.24,0.0
2019-11-27 12:24:00,805.55,47.11458333333333,805.94,46.785,807.3999999999999,27.509999999999998,947.0749999999999,0.0
2019-11-27 12:28:00,805.68,44.12333333333333,806.1,50.825,807.0909090909091,28.70909090909091,944.9999999999999,0.0
2019-11-27 12:32:00,803.96,42.23499999999999,805.4000000000001,53.68888888888889,806.9200000000001,29.184999999999995,944.4125000000001,0.0
2019-11-27 12:36:00,803.49,41.07,805.0000000000001,51.021428571428565,807.0749999999999,28.6875,944.1636363636364,0.0
2019-11-27 12:40:00,820.24,45.795,822.9000000000001,51.70555555555555,822.74,29.617777777777775,963.1777777777776,0.0
2019-11-27 12:44:00,832.1545454545455,48.67363636363636,832.4444444444445,48.48333333333333,833.3909090909092,26.892929292929296,973.1444444444446,0.0
2019-11-27 12:48:00,831.89,47.059,831.9,43.39000000000001,833.1299999999999,25.020000000000003,972.7499999999998,0.1
2019-11-27 12:52:00,831.65,39.95,832.5,49.83888888888889,833.8799999999999,25.37,972.688888888889,0.1111111111111111
2019-11-27 12:56:00,832.6285714285714,44.06428571428571,832.4857142857144,53.35714285714287,834.1899999999999,24.21,973.0875000000001,0.125
2019-11-27 13:00:00,833.7125,47.962500000000006,831.9636363636364,42.777272727272724,833.4333333333334,24.13888888888889,973.2111111111111,0.1111111111111111
2019-11-27 13:04:00,835.4,45.339999999999996,833.2375000000001,43.837500000000006,834.07,23.270000000000003,974.4166666666666,0.8333333333333334
2019-11-27 13:08:00,788.425,46.61785714285715,771.425,46.415625,772.8799999999999,23.419999999999998,971.15,0.0
