Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Cabecera altura,Datos1(m)Cabecera altura,Escalas(m)Estribor,Datos1(°)Estribor,Escalas(m)Abertura,Datos1(m)Abertura
2019-11-27 00:04:00,1805.1,42.0,242.1,39.54,1742.1,-0.55,262.4,111.33333333333333
2019-11-27 00:08:00,1742.8,-9.1,128.6,41.83,1741.9499999999998,-0.4666666666666667,609.9,110.89166666666665
2019-11-27 00:12:00,1742.4499999999998,-9.95,15.1,44.120000000000005,1741.8,-0.3833333333333333,957.4,110.44999999999999
2019-11-27 00:16:00,1742.1,-10.8,2023.7,48.7,1742.0,-0.4,983.75,110.00833333333333
2019-11-27 00:20:00,2156.6,43.3,2046.3000000000002,46.833333333333336,1742.4333333333334,-0.8833333333333333,1010.1,109.56666666666666
2019-11-27 00:24:00,2112.0,61.33333333333333,2068.9,44.96666666666667,1742.35,-0.7,1036.45,109.125
2019-11-27 00:28:00,2067.4,79.36666666666667,2091.5,43.1,1741.35,-0.2,1389.375,108.4625
2019-11-27 00:32:00,2022.8,97.4,2114.1000000000004,41.233333333333334,1741.4666666666665,32.166666666666664,1742.3,107.8
2019-11-27 00:36:00,1773.05,15.249999999999998,2136.7000000000003,39.36666666666667,1741.95,25.15,1742.7,115.95
2019-11-27 00:40:00,1757.9250000000002,2.049999999999999,2159.3,37.5,1741.9,-0.2,1743.7,110.3
2019-11-27 00:44:00,1742.8000000000002,-11.15,2088.48,35.26,1742.35,0.4,1743.6,107.0
2019-11-27 00:48:00,1743.1,-11.8,2017.66,33.02,1742.9,-0.2,1743.6,107.85
2019-11-27 00:52:00,1764.3666666666668,6.366666666666666,1946.8400000000001,30.78,1742.8,-0.55,1743.875,108.02499999999999
2019-11-27 00:56:00,1754.3333333333335,-2.2166666666666677,1876.02,28.54,1743.1750000000002,-0.5750000000000001,1744.15,108.19999999999999
2019-11-27 01:00:00,1744.3,-10.8,1805.2,26.3,1742.7666666666667,-0.7000000000000001,1744.15,108.25
2019-11-27 01:04:00,1743.9,-11.383333333333333,1889.1,26.35,1743.1,-0.4,1744.4499999999998,108.5
2019-11-27 01:08:00,1743.9,-11.633333333333335,1348.3666666666668,26.366666666666667,1743.1000000000001,0.10000000000000002,1744.0,109.1
2019-11-27 01:12:00,1743.85,-11.55,807.6333333333334,26.383333333333333,1743.3999999999999,37.125,1744.3000000000002,107.7
2019-11-27 01:16:00,1743.7,-11.5,266.9,26.4,1743.5666666666666,16.3,1744.05,108.69999999999999
2019-11-27 01:20:00,1743.475,-11.787500000000001,1083.75,26.424999999999997,1743.65,0.35,1744.0,108.625
2019-11-27 01:24:00,1743.25,-12.075000000000001,1900.6,26.45,1743.65,-0.35,1743.8166666666666,109.12916666666666
2019-11-27 01:28:00,1743.25,-12.55,1876.85,26.4625,1742.8,-0.8333333333333334,1743.6333333333334,109.63333333333333
2019-11-27 01:32:00,1743.3666666666668,-11.666666666666666,1853.1,26.475,1743.0333333333335,-0.18333333333333335,1743.8999999999999,108.86666666666667
2019-11-27 01:36:00,1744.35,-12.375,1829.35,26.4875,1743.6,-0.55,1744.0,109.1
2019-11-27 01:40:00,1743.9250000000002,-11.612499999999999,1805.6,26.5,1744.05,-0.2,1743.85,110.65
2019-11-27 01:44:00,1744.15,-12.05,1878.9666666666667,26.5,1743.5333333333335,-1.2,1743.9333333333334,108.93333333333334
2019-11-27 01:48:00,1743.7333333333333,-10.866666666666667,1952.3333333333333,26.5,1743.5666666666668,-0.43333333333333335,1744.4499999999998,105.35
2019-11-27 01:52:00,1743.525,-11.725,2025.7,26.5,1743.3,-0.9,1744.1,108.4
2019-11-27 01:56:00,1743.7,-12.0,2029.6220657276995,26.601363636363637,1743.4666666666665,-0.3333333333333333,1744.0,107.35
2019-11-27 02:00:00,1743.5,-12.0,2033.544131455399,26.702727272727273,1743.85,-0.35,1743.75,105.85
2019-11-27 02:04:00,1736.8962085308058,-11.9015625,2037.4661971830985,26.80409090909091,1743.4,-0.6,1744.4,108.1
2019-11-27 02:08:00,1730.2924170616113,-11.803125,2041.3882629107982,26.905454545454546,1739.8516746411485,-0.15183486238532112,1736.9252380952382,108.17276422764228
2019-11-27 02:12:00,1723.688625592417,-11.7046875,2045.3103286384976,27.006818181818183,1736.3033492822967,0.29633027522935773,1729.4504761904764,108.24552845528454
2019-11-27 02:16:00,1717.0848341232227,-11.60625,2049.2323943661972,27.10818181818182,1732.7550239234452,0.7444954128440365,1721.9757142857143,108.31829268292682
2019-11-27 02:20:00,1710.4810426540284,-11.5078125,2053.154460093897,27.209545454545456,1729.2066985645934,1.1926605504587156,1714.5009523809524,108.3910569105691
2019-11-27 02:24:00,1703.8772511848342,-11.409375,2057.076525821596,27.310909090909092,1725.6583732057418,1.6408256880733942,1707.0261904761905,108.46382113821137
2019-11-27 02:28:00,1697.2734597156398,-11.3109375,2060.9985915492957,27.41227272727273,1722.11004784689,2.088990825688073,1699.5514285714287,108.53658536585365
2019-11-27 02:32:00,1690.6696682464456,-11.2125,2064.9206572769954,27.513636363636362,1718.5617224880384,2.537155963302752,1692.0766666666668,108.60934959349593
2019-11-27 02:36:00,1684.065876777251,-11.1140625,2068.842723004695,27.615,1715.0133971291866,2.9853211009174307,1684.6019047619047,108.6821138211382
2019-11-27 02:40:00,1677.4620853080569,-11.015625,2072.764788732394,27.716363636363635,1711.465071770335,3.4334862385321094,1677.1271428571429,108.75487804878048
2019-11-27 02:44:00,1670.8582938388627,-10.9171875,2076.686854460094,27.81772727272727,1707.9167464114832,3.8816513761467886,1669.652380952381,108.82764227642276
2019-11-27 02:48:00,1664.2545023696682,-10.81875,2080.6089201877935,27.919090909090908,1704.3684210526317,4.329816513761468,1662.1776190476191,108.90040650406503
2019-11-27 02:52:00,1657.650710900474,-10.7203125,2084.530985915493,28.020454545454545,1700.8200956937799,4.777981651376146,1654.7028571428573,108.97317073170731
2019-11-27 02:56:00,1651.0469194312795,-10.621875,2088.4530516431923,28.12181818181818,1697.2717703349283,5.2261467889908255,1647.2280952380954,109.0459349593496
2019-11-27 03:00:00,1644.4431279620853,-10.5234375,2092.375117370892,28.223181818181818,1693.7234449760767,5.674311926605505,1639.7533333333333,109.11869918699186
2019-11-27 03:04:00,1637.839336492891,-10.425,2096.2971830985916,28.324545454545454,1690.175119617225,6.122477064220183,1632.2785714285715,109.19146341463414
2019-11-27 03:08:00,1631.2355450236967,-10.3265625,2100.2192488262913,28.42590909090909,1686.6267942583734,6.570642201834862,1624.8038095238096,109.26422764227642
2019-11-27 03:12:00,1624.6317535545024,-10.228125,2104.1413145539905,28.527272727272727,1683.0784688995216,7.018807339449541,1617.3290476190477,109.33699186991869
2019-11-27 03:16:00,1618.027962085308,-10.1296875,2108.06338028169,28.628636363636364,1679.53014354067,7.466972477064219,1609.8542857142859,109.40975609756097
2019-11-27 03:20:00,1611.4241706161138,-10.03125,2111.9854460093898,28.73,1675.9818181818182,7.915137614678899,1602.379523809524,109.48252032520324
2019-11-27 03:24:00,1604.8203791469195,-9.9328125,2115.9075117370894,28.831363636363637,1672.4334928229666,8.363302752293578,1594.904761904762,109.55528455284552
2019-11-27 03:28:00,1598.216587677725,-9.834375,2119.8295774647886,28.932727272727274,1668.8851674641148,8.811467889908256,1587.43,109.6280487804878
2019-11-27 03:32:00,1591.6127962085309,-9.7359375,2123.7516431924882,29.03409090909091,1665.3368421052633,9.259633027522936,1579.9552380952382,109.70081300813007
2019-11-27 03:36:00,1585.0090047393364,-9.6375,2127.673708920188,29.135454545454547,1661.7885167464115,9.707798165137614,1572.4804761904763,109.77357723577235
2019-11-27 03:40:00,1578.4052132701422,-9.5390625,2131.5957746478875,29.23681818181818,1658.24019138756,10.155963302752292,1565.0057142857145,109.84634146341463
2019-11-27 03:44:00,1571.801421800948,-9.440625,2135.5178403755867,29.338181818181816,1654.6918660287083,10.604128440366972,1557.5309523809524,109.9191056910569
2019-11-27 03:48:00,1565.1976303317535,-9.3421875,2139.4399061032864,29.439545454545453,1651.1435406698565,11.05229357798165,1550.0561904761905,109.99186991869918
2019-11-27 03:52:00,1558.5938388625593,-9.24375,2143.361971830986,29.54090909090909,1647.595215311005,11.500458715596329,1542.5814285714287,110.06463414634146
2019-11-27 03:56:00,1551.9900473933649,-9.1453125,2147.2840375586857,29.642272727272726,1644.0468899521532,11.948623853211009,1535.1066666666668,110.13739837398373
2019-11-27 04:00:00,1545.3862559241707,-9.046875,2151.206103286385,29.743636363636362,1640.4985645933016,12.396788990825687,1527.631904761905,110.21016260162601
2019-11-27 04:04:00,1538.7824644549762,-8.9484375,2155.1281690140845,29.845,1636.9502392344498,12.844954128440365,1520.1571428571428,110.28292682926829
2019-11-27 04:08:00,1532.178672985782,-8.85,2159.050234741784,29.946363636363635,1633.4019138755982,13.293119266055045,1512.682380952381,110.35569105691056
2019-11-27 04:12:00,1525.5748815165878,-8.7515625,2162.972300469484,30.047727272727272,1629.8535885167464,13.741284403669724,1505.2076190476191,110.42845528455284
2019-11-27 04:16:00,1518.9710900473933,-8.653125,2166.894366197183,30.14909090909091,1626.3052631578948,14.189449541284402,1497.7328571428573,110.50121951219512
2019-11-27 04:20:00,1512.367298578199,-8.5546875,2170.8164319248826,30.250454545454545,1622.756937799043,14.637614678899082,1490.2580952380954,110.57398373983739
2019-11-27 04:24:00,1505.7635071090046,-8.45625,2174.7384976525823,30.35181818181818,1619.2086124401915,15.08577981651376,1482.7833333333333,110.64674796747967
2019-11-27 04:28:00,1499.1597156398104,-8.3578125,2178.660563380282,30.453181818181818,1615.66028708134,15.533944954128438,1475.3085714285714,110.71951219512195
2019-11-27 04:32:00,1492.555924170616,-8.259375,2182.582629107981,30.554545454545455,1612.111961722488,15.982110091743118,1467.8338095238096,110.79227642276422
2019-11-27 04:36:00,1485.9521327014218,-8.1609375,2186.5046948356808,30.65590909090909,1608.5636363636363,16.430275229357797,1460.3590476190477,110.8650406504065
2019-11-27 04:40:00,1479.3483412322275,-8.0625,2190.4267605633804,30.757272727272728,1605.0153110047847,16.878440366972473,1452.8842857142859,110.93780487804878
2019-11-27 04:44:00,1472.744549763033,-7.9640625,2194.3488262910796,30.858636363636364,1601.4669856459332,17.326605504587153,1445.4095238095238,111.01056910569105
2019-11-27 04:48:00,1466.1407582938389,-7.8656250000000005,2198.2708920187793,30.96,1597.9186602870814,17.774770642201833,1437.934761904762,111.08333333333333
2019-11-27 04:52:00,1459.5369668246444,-7.7671875,2202.192957746479,31.061363636363637,1594.3703349282298,18.22293577981651,1430.46,111.15609756097561
2019-11-27 04:56:00,1452.9331753554502,-7.66875,2206.1150234741785,31.162727272727274,1590.822009569378,18.67110091743119,1422.9852380952382,111.22886178861788
2019-11-27 05:00:00,1446.329383886256,-7.5703125,2210.037089201878,31.26409090909091,1587.2736842105264,19.11926605504587,1415.5104761904763,111.30162601626016
2019-11-27 05:04:00,1439.7255924170615,-7.471875,2213.9591549295774,31.365454545454547,1583.7253588516746,19.567431192660546,1408.0357142857142,111.37439024390244
2019-11-27 05:08:00,1433.1218009478673,-7.3734375000000005,2217.881220657277,31.46681818181818,1580.177033492823,20.015596330275226,1400.5609523809526,111.4471544715447
2019-11-27 05:12:00,1426.5180094786729,-7.275,2221.8032863849767,31.568181818181817,1576.6287081339713,20.463761467889906,1393.0861904761905,111.51991869918699
2019-11-27 05:16:00,1419.9142180094786,-7.1765625,2225.725352112676,31.669545454545453,1573.0803827751197,20.911926605504583,1385.6114285714286,111.59268292682927
2019-11-27 05:20:00,1413.3104265402844,-7.078125,2229.6474178403755,31.77090909090909,1569.532057416268,21.360091743119263,1378.1366666666668,111.66544715447154
2019-11-27 05:24:00,1406.70663507109,-6.9796875,2233.569483568075,31.872272727272726,1565.9837320574163,21.808256880733943,1370.6619047619047,111.73821138211382
2019-11-27 05:28:00,1400.1028436018958,-6.8812500000000005,2237.491549295775,31.973636363636363,1562.4354066985647,22.25642201834862,1363.187142857143,111.8109756097561
2019-11-27 05:32:00,1393.4990521327013,-6.7828125,2241.413615023474,32.075,1558.887081339713,22.7045871559633,1355.712380952381,111.88373983739837
2019-11-27 05:36:00,1386.895260663507,-6.684375,2245.3356807511736,32.17636363636363,1555.3387559808614,23.15275229357798,1348.237619047619,111.95650406504065
2019-11-27 05:40:00,1380.2914691943129,-6.5859375,2249.2577464788733,32.277727272727276,1551.7904306220096,23.600917431192656,1340.7628571428572,112.02926829268293
2019-11-27 05:44:00,1373.6876777251184,-6.4875,2253.179812206573,32.379090909090905,1548.242105263158,24.049082568807336,1333.2880952380954,112.1020325203252
2019-11-27 05:48:00,1367.0838862559242,-6.3890625000000005,2257.101877934272,32.48045454545454,1544.6937799043062,24.497247706422016,1325.8133333333335,112.17479674796748
2019-11-27 05:52:00,1360.4800947867298,-6.290625,2261.0239436619718,32.58181818181818,1541.1454545454546,24.945412844036692,1318.3385714285714,112.24756097560976
2019-11-27 05:56:00,1353.8763033175355,-6.1921875,2264.9460093896714,32.683181818181815,1537.5971291866028,25.393577981651372,1310.8638095238096,112.32032520325203
2019-11-27 06:00:00,1347.2725118483413,-6.09375,2268.868075117371,32.78454545454545,1534.0488038277513,25.841743119266052,1303.3890476190477,112.3930894308943
2019-11-27 06:04:00,1340.6687203791469,-5.9953125,2272.7901408450703,32.88590909090909,1530.5004784688995,26.28990825688073,1295.9142857142858,112.46585365853659
2019-11-27 06:08:00,1334.0649289099526,-5.8968750000000005,2276.71220657277,32.987272727272725,1526.952153110048,26.73807339449541,1288.439523809524,112.53861788617886
2019-11-27 06:12:00,1327.4611374407582,-5.7984375,2280.6342723004695,33.08863636363636,1523.4038277511963,27.18623853211009,1280.9647619047619,112.61138211382114
2019-11-27 06:16:00,1320.857345971564,-5.7,2284.556338028169,33.19,1519.8555023923445,27.634403669724765,1273.49,112.6841463414634
2019-11-27 06:20:00,1314.2535545023698,-5.6015625,2288.4784037558684,33.291363636363634,1516.307177033493,28.082568807339445,1266.0152380952381,112.75691056910568
