Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1
2019-11-27 12:16:00,1825.8500000000001,,450.7,43.577777777777776,428.2,17.7,357.795,0.0
2019-11-27 12:20:00,1789.3,,477.0833333333333,50.330555555555556,478.62857142857143,56.04285714285715,618.29,0.0
2019-11-27 12:24:00,1752.75,,477.40000000000003,46.307142857142864,478.25999999999993,29.060000000000002,618.8699999999999,0.0
2019-11-27 12:28:00,1716.2,,477.875,46.356249999999996,478.625,27.0703125,619.1333333333333,0.0
2019-11-27 12:32:00,1679.65,,496.0625,48.396875,478.56666666666666,27.4375,625.5166666666668,0.0
2019-11-27 12:36:00,1643.1,,512.6666666666666,47.1875,526.0400000000001,26.118333333333332,664.6,0.0
2019-11-27 12:40:00,1606.55,38.45,529.7333333333332,46.800000000000004,526.625,22.03333333333334,661.7,0.0
2019-11-27 12:44:00,1571.8,41.3,806.3333333333334,44.46666666666666,514.8666666666667,18.066666666666666,707.9,0.0
2019-11-27 12:48:00,1537.2,41.3,414.65999999999997,42.03714285714286,1006.35,16.46875,1133.3000000000002,0.0
2019-11-27 12:52:00,1502.6,41.3,513.8799999999999,47.74285714285714,514.6000000000001,21.15,655.7428571428572,0.0
2019-11-27 12:56:00,1468.0,41.3,513.0666666666667,46.5,514.6800000000001,24.812499999999996,656.3,0.0
2019-11-27 13:00:00,1433.3999999999999,41.3,513.8555555555555,43.32222222222223,514.22,24.44,656.1833333333333,0.0
2019-11-27 13:04:00,1398.8,41.3,512.6999999999999,42.32222222222222,515.1500000000001,28.1875,655.75,0.0
2019-11-27 13:08:00,1364.1999999999998,41.3,512.95,43.266666666666666,513.8,26.1375,656.4333333333334,0.0
2019-11-27 13:12:00,1329.6,41.3,512.6,45.43333333333334,515.3599999999999,24.830000000000002,656.4,0.0
2019-11-27 13:16:00,1295.0,41.3,512.675,48.084374999999994,514.375,26.585,656.2333333333335,0.0
2019-11-27 13:20:00,1260.3999999999999,41.3,512.4333333333333,46.9125,513.25,27.86,655.15,0.0
2019-11-27 13:24:00,1225.8,41.3,514.125,44.59374999999999,514.175,27.740000000000002,656.1,0.0
2019-11-27 13:28:00,1191.1999999999998,41.3,513.4166666666666,45.23333333333334,513.9999999999999,27.599999999999998,655.9333333333333,0.0
2019-11-27 13:32:00,1156.6,41.3,512.8857142857142,46.775510204081634,514.7285714285715,27.4,656.0,0.0
2019-11-27 13:36:00,1122.0,41.3,514.0250000000001,49.824107142857144,514.0166666666667,27.14,656.0666666666666,0.0
2019-11-27 13:40:00,1087.3999999999999,41.3,513.4666666666667,48.537499999999994,514.0,26.299999999999997,656.1333333333333,0.0
2019-11-27 13:44:00,1052.8,41.3,512.4833333333333,45.324999999999996,513.7428571428571,25.357142857142858,656.2,0.0
2019-11-27 13:48:00,1018.1999999999999,41.3,512.95,45.7875,514.8833333333333,24.535,656.3,0.0
2019-11-27 13:52:00,983.5999999999999,41.3,512.4333333333333,47.81964285714286,513.9,44.79857142857143,656.4,0.0
2019-11-27 13:56:00,948.9999999999999,41.3,513.0,47.52857142857143,515.9666666666667,135.525,654.8,0.0
2019-11-27 14:00:00,914.4,41.3,461.53333333333336,47.55357142857142,491.24000000000007,143.65500000000003,445.67499999999995,0.0
