Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1
2019-11-27 08:28:00,953.8,35.15,892.125,49.925000000000004,955.1,7.666666666666667,1075.8,0.0
2019-11-27 08:32:00,951.96,61.96999999999999,951.3499999999999,51.293749999999996,951.8166666666667,37.108333333333334,1084.9750000000001,0.0
2019-11-27 08:36:00,952.1142857142858,56.209999999999994,952.6888888888888,59.81666666666667,953.5428571428572,38.16142857142857,1087.0333333333335,0.0
2019-11-27 08:40:00,953.5374999999999,47.835,953.4857142857144,56.478571428571435,955.0999999999999,36.120000000000005,1089.7571428571428,0.0
2019-11-27 08:44:00,953.9285714285713,50.45714285714286,953.1,57.512499999999996,954.5749999999999,35.59375,1090.8777777777777,0.0
2019-11-27 08:48:00,951.877777777778,48.24444444444444,952.4222222222221,65.05333333333334,953.8625,34.743750000000006,1089.6571428571428,0.0
2019-11-27 08:52:00,951.5571428571428,49.54285714285715,952.9625,64.35249999999999,954.4499999999999,32.5125,1090.3999999999999,0.0
2019-11-27 08:56:00,952.75,52.015,952.8,61.515,954.1333333333334,32.305555555555564,1091.942857142857,0.0
2019-11-27 09:00:00,952.6818181818181,50.25454545454545,953.0999999999999,60.233333333333334,954.1499999999999,32.05499999999999,1090.9499999999998,0.0
2019-11-27 09:04:00,953.8555555555554,51.91333333333333,952.9333333333333,53.975,954.0374999999999,31.287499999999998,1091.8181818181818,0.0
2019-11-27 09:08:00,953.2125,55.084999999999994,952.7299999999999,54.7275,955.1,30.637878787878787,1091.51,0.0
2019-11-27 09:12:00,953.64,53.31500000000001,953.15,57.84499999999999,954.4888888888888,31.953703703703702,1092.1600000000003,0.0
2019-11-27 09:16:00,953.9222222222223,43.37777777777778,953.3636363636364,53.222727272727276,954.3625000000001,35.19375000000001,1090.5874999999999,0.0
2019-11-27 09:20:00,954.7555555555555,41.2,953.5571428571429,47.1,954.757142857143,37.57857142857143,1089.4666666666667,0.0
2019-11-27 09:24:00,961.6875,49.25625000000001,958.0111111111112,50.47222222222223,959.79,29.623333333333335,1096.25,0.0
2019-11-27 09:28:00,989.2,52.55178571428572,988.9111111111112,53.39444444444444,989.8777777777777,36.588888888888896,1122.8899999999999,0.0
2019-11-27 09:32:00,988.7,44.025,991.9,47.86999999999999,992.5199999999999,34.00833333333333,1129.9,0.0
2019-11-27 09:36:00,991.8166666666666,43.543749999999996,990.5285714285714,41.94285714285714,992.55,31.51979166666667,1129.1571428571426,0.0
2019-11-27 09:40:00,991.5857142857143,43.946666666666665,991.3249999999999,39.425,991.8333333333334,32.407407407407405,1129.0666666666666,0.0
2019-11-27 09:44:00,991.3999999999999,45.25333333333334,991.1666666666666,40.91111111111111,992.0,29.38888888888889,1129.7333333333333,0.0
2019-11-27 09:48:00,991.0500000000001,41.19444444444445,991.3777777777777,44.108333333333334,992.4818181818183,27.910389610389608,1129.7333333333331,0.0
2019-11-27 09:52:00,990.5571428571428,30.81904761904762,991.1125,43.671875,992.8000000000001,29.816190476190474,1127.542857142857,0.0
2019-11-27 09:56:00,993.7000000000002,31.45,990.9222222222223,39.09444444444444,992.622222222222,29.560000000000002,1130.5333333333335,0.0
2019-11-27 10:00:00,991.96,28.9,991.5125,40.91617647058824,992.8333333333334,29.40277777777778,1129.6666666666667,0.0
2019-11-27 10:04:00,991.3750000000001,30.549999999999997,991.4399999999999,38.04117647058824,992.7166666666666,30.236309523809524,1130.1333333333332,0.0
2019-11-27 10:08:00,992.5,32.65,991.7666666666665,35.194117647058825,993.04,31.071428571428573,1128.314285714286,0.0
2019-11-27 10:12:00,991.575,34.75,991.075,42.5625,992.1624999999999,31.875000000000004,1128.8,0.0
2019-11-27 10:16:00,990.1,36.613157894736844,986.6999999999999,36.12222222222222,938.1249999999999,31.6,1120.2,0.0
2019-11-27 10:20:00,2937.5,36.95263157894737,641.28,35.41111111111111,692.9833333333335,30.604166666666668,710.9,0.0
