Tiempo,Escalas(m)Babor,Datos1(°)Babor,Datos2(m)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Datos2(m)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Datos2(m)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1,Datos2(m)Capturas 1
2019-11-07 14:39:00,598.0,1.0,20.0,495.28571428571433,4.928571428571429,38.21428571428571,463.7857142857143,9.5,3.5,11.0,7.0,0.0
2019-11-07 14:40:00,598.0,1.0,20.0,645.5714285714286,3.857142857142857,41.01190476190476,557.2142857142858,11.5,1.5,11.0,7.0,0.0
2019-11-07 14:41:00,598.0,1.0,20.0,672.75,1.5,49.375,658.0952380952381,3.0,18.0,11.0,7.0,0.0
2019-11-07 14:42:00,598.0,1.0,20.0,672.0,2.5,54.125,672.5,8.0,27.25,11.0,7.0,0.0
2019-11-07 14:43:00,598.0,1.0,20.0,672.0,4.5,50.625,672.5,6.5,28.0,11.0,7.0,0.0
2019-11-07 14:44:00,598.0,1.0,20.0,672.3333333333334,4.666666666666667,38.25,673.0,6.0,32.0,11.0,7.0,0.0
2019-11-07 14:45:00,598.0,1.0,20.0,672.5,13.5,13.875,673.0,5.5,33.0,11.0,7.0,0.0
2019-11-07 14:46:00,598.0,1.0,20.0,671.0,8.5,13.875,673.0,2.5,32.5,11.0,7.0,0.0
2019-11-07 14:47:00,598.0,1.0,20.0,671.6666666666666,4.333333333333333,22.0,673.0,2.5,32.25,11.0,7.0,0.0
2019-11-07 14:48:00,598.0,1.0,20.0,672.0,1.5,30.125,673.0,6.0,32.0,11.0,7.0,0.0
2019-11-07 14:49:00,598.0,1.0,20.0,671.5,7.0,36.625,672.5,5.0,32.0,11.0,7.0,0.0
2019-11-07 14:50:00,598.0,1.0,20.0,671.0,8.0,43.125,672.0,6.0,32.0,11.0,7.0,0.0
2019-11-07 14:51:00,598.0,1.0,20.0,672.0,3.3333333333333335,49.833333333333336,675.0,4.5,30.5,11.0,7.0,0.0
2019-11-07 14:52:00,598.0,1.0,20.0,672.5,5.0,52.25,673.0,7.333333333333333,31.0,11.0,7.0,0.0
2019-11-07 14:53:00,598.0,1.0,20.0,672.0,5.5,49.25,673.5,4.5,30.5,11.0,7.0,0.0
2019-11-07 14:54:00,598.0,1.0,20.0,672.0,4.5,47.25,673.0,8.5,31.0,11.0,7.0,0.0
2019-11-07 14:55:00,598.0,1.0,20.0,671.8333333333334,6.0,48.61904761904762,674.0,1.5,32.5,11.0,7.0,0.0
2019-11-07 14:56:00,598.0,1.0,20.0,671.5,5.5,48.64285714285714,673.0,5.666666666666667,31.333333333333332,11.0,7.0,0.0
2019-11-07 14:57:00,598.0,1.0,20.0,674.25,4.0,48.35714285714286,675.0,4.0,31.0,11.0,7.0,0.0
2019-11-07 14:58:00,598.0,1.0,20.0,684.0,3.0,48.07142857142857,686.5,0.5,31.75,11.0,7.0,0.0
2019-11-07 14:59:00,598.0,1.0,20.0,705.6666666666666,4.0,53.09090909090909,708.6666666666666,3.3333333333333335,31.666666666666668,11.0,7.0,0.0
2019-11-07 15:00:00,598.0,1.0,20.0,711.5,4.0,59.45454545454545,712.0,5.0,31.75,11.0,7.0,0.0
2019-11-07 15:01:00,598.0,1.0,20.0,711.0,0.5,64.54545454545455,712.0,6.5,32.0,11.0,7.0,0.0
2019-11-07 15:02:00,598.0,1.0,20.0,711.0,2.3333333333333335,70.90909090909089,711.5,7.5,32.5,11.0,7.0,0.0
2019-11-07 15:03:00,598.0,1.0,20.0,711.0,3.0,74.625,712.3333333333334,3.0,32.0,11.0,7.0,0.0
2019-11-07 15:04:00,598.0,1.0,20.0,710.25,8.0,69.125,712.0,3.5,31.5,11.0,7.0,0.0
2019-11-07 15:05:00,598.0,1.0,20.0,711.0,5.5,63.625,712.0,6.0,31.75,11.0,7.0,0.0
2019-11-07 15:06:00,598.0,1.0,20.0,711.3333333333334,5.666666666666667,56.75,713.0,1.0,31.5,11.0,7.0,0.0
2019-11-07 15:07:00,598.0,1.0,20.0,712.0,0.0,52.875,712.5,6.0,31.5,11.0,7.0,0.0
2019-11-07 15:08:00,598.0,1.0,20.0,711.0,8.5,51.375,713.0,2.5,32.0,11.0,7.0,0.0
2019-11-07 15:09:00,598.0,1.0,20.0,711.75,3.0,49.875,714.0,5.5,31.75,11.0,7.0,0.0
2019-11-07 15:10:00,598.0,1.0,20.0,711.3333333333334,6.666666666666667,48.5,713.0,3.5,31.5,11.0,7.0,0.0
2019-11-07 15:11:00,598.0,1.0,20.0,711.0,7.5,49.875,713.6666666666666,3.8333333333333335,31.833333333333332,11.0,7.0,0.0
2019-11-07 15:12:00,598.0,1.0,20.0,711.5,6.0,50.5,713.0,3.0,31.5,11.0,7.0,0.0
2019-11-07 15:13:00,598.0,1.0,20.0,711.0,7.666666666666667,50.5,713.0,3.0,31.0,11.0,7.0,0.0
2019-11-07 15:14:00,598.0,1.0,20.0,711.5,5.0,51.0,712.6666666666666,5.666666666666667,31.5,11.0,7.0,0.0
2019-11-07 15:15:00,598.0,1.0,20.0,713.0,3.0,51.0,713.0,4.0,30.5,11.0,7.0,0.0
2019-11-07 15:16:00,598.0,1.0,20.0,711.0,9.0,49.875,713.0,0.0,30.0,11.0,7.0,0.0
2019-11-07 15:17:00,598.0,1.0,20.0,711.0,7.0,40.25,712.6666666666666,3.6666666666666665,30.0,11.0,7.0,0.0
2019-11-07 15:18:00,598.0,1.0,20.0,711.5,5.5,0.0,713.0,2.0,30.5,11.0,7.0,0.0
