Tiempo,Escalas(m)Babor,Datos1(°)Babor,Datos2(m)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Datos2(m)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Datos2(m)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1,Datos2(m)Capturas 1
2019-11-06 12:20:00,581.0,5.0,49.5,572.6666666666666,7.666666666666667,42.0,579.0,4.5,3.0,729.5797101449275,2.611111111111111,0.0
2019-11-06 12:21:00,578.0,5.0,41.5,579.0,5.0,49.95625,580.0,5.0,8.666666666666666,648.5,7.0,0.0
2019-11-06 12:22:00,579.0,5.5,41.5,579.0,3.0,49.737500000000004,581.5,4.0,16.5,703.6666666666666,0.3333333333333333,0.0
2019-11-06 12:23:00,578.6666666666666,3.3333333333333335,44.0,579.0,5.5,49.51875,580.3333333333334,6.666666666666667,24.666666666666668,719.25,2.0,0.0
2019-11-06 12:24:00,579.0,8.0,41.5,579.0,6.0,49.34375,580.0,8.0,29.0,719.0,6.0,0.0
2019-11-06 12:25:00,578.6666666666666,4.333333333333333,44.0,579.0,7.333333333333333,49.125,580.6666666666666,4.666666666666667,29.0,718.5,8.0,0.0
2019-11-06 12:26:00,578.5,7.0,42.5,579.0,5.666666666666667,48.862500000000004,580.5,6.5,29.0,718.3333333333334,3.6666666666666665,0.0
2019-11-06 12:27:00,579.0,3.6666666666666665,44.0,579.0,5.0,48.64375,580.3333333333334,5.0,28.666666666666668,719.0,3.5,0.0
2019-11-06 12:28:00,579.0,6.5,42.5,579.0,5.666666666666667,48.425000000000004,580.5,3.5,28.0,719.0,3.0,0.0
2019-11-06 12:29:00,579.0,2.0,44.333333333333336,579.0,7.5,48.20625,581.0,2.6666666666666665,28.0,718.5,5.5,0.0
2019-11-06 12:30:00,579.0,5.5,44.0,579.0,7.0,47.987500000000004,581.0,2.0,28.5,718.8333333333334,5.5,0.0
2019-11-06 12:31:00,579.3333333333334,6.333333333333333,43.666666666666664,579.0,4.0,47.76875,580.0,4.333333333333333,29.666666666666668,719.0,4.5,0.0
2019-11-06 12:32:00,579.5,5.0,44.0,578.6666666666666,6.0,47.550000000000004,580.0,5.0,28.0,719.0,8.0,0.0
2019-11-06 12:33:00,579.3333333333334,3.3333333333333335,44.333333333333336,578.5,3.5,47.33125,580.0,3.3333333333333335,27.666666666666668,719.5,0.0,0.0
2019-11-06 12:34:00,579.5,3.0,42.0,579.0,8.0,47.112500000000004,580.5,5.0,26.5,719.3333333333334,3.3333333333333335,0.0
2019-11-06 12:35:00,579.6666666666666,2.3333333333333335,41.0,579.0,2.5,46.89375,580.0,6.0,26.333333333333332,721.0,2.3333333333333335,0.0
2019-11-06 12:36:00,579.0,4.0,40.5,579.3333333333334,6.0,46.675000000000004,580.6666666666666,5.0,27.333333333333332,719.0,7.5,0.0
2019-11-06 12:37:00,579.3333333333334,3.6666666666666665,41.666666666666664,579.0,7.5,46.45625,581.0,1.5,27.0,719.0,8.0,0.0
2019-11-06 12:38:00,579.5,0.5,42.5,579.0,7.333333333333333,46.237500000000004,580.3333333333334,4.0,27.0,722.0,5.0,0.0
2019-11-06 12:39:00,578.6666666666666,6.333333333333333,40.666666666666664,579.0,6.5,46.01875,580.5,4.0,27.0,719.8333333333334,3.1666666666666665,0.0
2019-11-06 12:40:00,579.0,6.0,40.5,579.0,6.333333333333333,45.800000000000004,580.6666666666666,3.0,27.0,720.0,3.5,0.0
2019-11-06 12:41:00,579.3333333333334,5.0,41.333333333333336,579.0,3.0,45.58125,580.0,4.0,26.5,719.5,1.8333333333333333,0.0
2019-11-06 12:42:00,579.0,7.333333333333333,41.666666666666664,579.0,7.0,45.362500000000004,580.6666666666666,2.3333333333333335,25.666666666666668,721.5,3.0,0.0
2019-11-06 12:43:00,579.5,5.0,41.5,579.0,5.333333333333333,45.1,580.5,3.0,26.0,720.0,6.333333333333333,0.0
2019-11-06 12:44:00,580.0,2.0,40.666666666666664,579.0,5.5,44.881249999999994,580.3333333333334,4.333333333333333,27.0,719.0,4.0,0.0
2019-11-06 12:45:00,579.5,6.5,43.5,579.0,7.0,44.6625,580.3333333333334,5.666666666666667,26.666666666666668,719.0,5.666666666666667,0.0
