Tiempo,Escalas(m)Babor,Datos1(°)Babor,Datos2(m)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Datos2(m)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Datos2(m)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1,Datos2(m)Capturas 1
2019-11-06 10:43:00,565.0,2.5,43.125,570.5,20.333333333333332,16.066666666666666,538.25,5.0,3.0,678.0,1.5,0.0
2019-11-06 10:44:00,654.3333333333333,2.333333333333333,45.4,661.75,4.25,58.98529411764706,645.5,4.333333333333333,3.3333333333333335,788.1666666666667,1.1666666666666667,0.0
2019-11-06 10:45:00,660.4444444444445,7.444444444444444,47.4,661.0,4.0,58.91176470588235,662.0,4.5,9.107142857142858,793.6666666666666,6.222222222222222,0.0
2019-11-06 10:46:00,661.0,5.0,49.4,661.0,6.0,58.838235294117645,662.5,1.0,14.285714285714286,797.3333333333333,7.0,0.0
2019-11-06 10:47:00,661.3333333333334,1.3333333333333333,51.4,661.0,5.333333333333333,58.76470588235295,663.0,1.5,19.464285714285715,799.0,6.333333333333333,0.0
2019-11-06 10:48:00,663.3333333333334,3.3333333333333335,51.666666666666664,664.0,4.75,58.69117647058823,662.1666666666666,7.111111111111112,24.64285714285715,799.0,2.75,0.0
2019-11-06 10:49:00,662.5,3.0,50.5,660.5,7.5,58.63235294117647,662.0,8.833333333333332,29.821428571428577,799.2222222222222,7.444444444444444,0.0
2019-11-06 10:50:00,661.6666666666666,4.333333333333333,52.0,663.8333333333334,4.333333333333333,58.55882352941177,664.6666666666666,5.0,34.142857142857146,800.6666666666667,4.833333333333333,0.0
2019-11-06 10:51:00,662.0,3.5,50.5,662.1666666666666,5.166666666666667,58.470588235294116,663.5,5.0,34.16666666666667,799.6666666666666,5.666666666666667,0.0
2019-11-06 10:52:00,662.0,7.0,46.0,663.5,4.75,58.39705882352941,662.8333333333334,4.333333333333333,34.55555555555555,799.0,6.0,0.0
2019-11-06 10:53:00,662.0,1.0,48.5,661.6666666666666,2.6666666666666665,58.3235294117647,662.6666666666666,3.0,34.166666666666664,800.0,2.0,0.0
2019-11-06 10:54:00,662.0,3.3333333333333335,47.666666666666664,661.75,4.375,58.25,662.1666666666667,7.5,34.83333333333333,799.8333333333334,5.333333333333333,0.0
2019-11-06 10:55:00,662.0,2.0,46.83333333333333,662.5,0.5833333333333334,58.1764705882353,662.8888888888888,4.666666666666667,34.111111111111114,799.5,2.0,0.0
2019-11-06 10:56:00,662.3333333333334,4.0,45.44444444444445,662.0,0.75,58.10294117647059,663.0,0.75,34.0,799.0,5.5,0.0
2019-11-06 10:57:00,662.0,4.0,49.833333333333336,662.3333333333334,1.6666666666666667,58.029411764705884,664.0,7.666666666666667,34.0,800.5,2.0,0.0
2019-11-06 10:58:00,662.5,2.5,48.0,661.0,6.0,51.333333333333336,662.6666666666666,3.3333333333333335,34.333333333333336,800.0,3.0,0.0
2019-11-06 10:59:00,662.0,4.333333333333333,47.0,663.5,1.0,46.5,662.5,6.0,35.0,801.0,5.333333333333333,0.0
2019-11-06 11:00:00,662.0,7.25,46.375,661.25,3.0,46.285714285714285,662.8333333333334,6.5,32.333333333333336,799.75,1.5,0.0
2019-11-06 11:01:00,662.0,4.0,52.25,661.875,5.5,46.64285714285714,664.0,6.5,31.75,800.3333333333334,5.833333333333333,0.0
2019-11-06 11:02:00,662.5,3.5,49.0,664.0,3.0,49.285714285714285,662.0,5.166666666666667,32.0,799.5,7.0,0.0
2019-11-06 11:03:00,663.0,3.0,44.5,660.5,3.666666666666667,52.125,661.0,9.0,32.0,799.6666666666666,4.666666666666667,0.0
2019-11-06 11:04:00,662.0,6.5,48.25,662.6666666666666,3.3888888888888893,51.916666666666664,662.3333333333334,4.666666666666667,32.0,800.5,6.0,0.0
2019-11-06 11:05:00,662.0,8.666666666666666,53.833333333333336,663.0,8.5,57.0,662.5,2.0,32.0,800.6666666666666,2.6666666666666665,0.0
2019-11-06 11:06:00,661.5,7.0,49.5,661.3333333333334,5.0,51.5,662.6666666666666,3.0,32.0,799.5,4.5,0.0
2019-11-06 11:07:00,662.0,4.666666666666667,50.25,661.6666666666666,4.0,51.25,662.3333333333334,5.333333333333333,32.0,799.6666666666666,4.333333333333333,0.0
2019-11-06 11:08:00,662.0,6.0,44.25,662.0,0.5,49.375,663.0,3.0,32.75,800.75,1.25,0.0
2019-11-06 11:09:00,662.0,6.0,44.5,661.3333333333334,3.3333333333333335,52.0,662.0,4.0,31.333333333333332,800.6666666666666,3.3333333333333335,0.0
2019-11-06 11:10:00,662.0,4.333333333333333,47.666666666666664,661.75,0.25,53.66666666666667,663.5,9.0,31.0,802.0,5.5,0.0
2019-11-06 11:11:00,662.0,6.0,48.5,661.3333333333334,3.3333333333333335,48.22222222222222,664.0,2.6666666666666665,33.0,801.8333333333334,2.0,0.0
2019-11-06 11:12:00,662.0,2.3333333333333335,45.388888888888886,660.5,4.0,51.3,662.5,4.5,33.214285714285715,799.5,1.5,0.0
2019-11-06 11:13:00,662.3333333333334,4.0,42.27777777777778,661.3333333333334,1.0,56.800000000000004,662.3333333333334,4.833333333333333,33.57142857142858,798.0,6.0,0.0
2019-11-06 11:14:00,662.0,6.5,49.0,661.6666666666666,5.333333333333333,56.0,663.0,3.0,33.952380952380956,800.5,2.0,0.0
2019-11-06 11:15:00,662.0,7.333333333333333,42.333333333333336,661.0,4.5,52.25,663.0,0.8333333333333334,33.8,798.5,6.5,0.0
2019-11-06 11:16:00,662.5,2.0,43.375,661.0,6.0,48.5,663.0,0.4444444444444445,32.800000000000004,798.0,2.75,0.0
2019-11-06 11:17:00,662.0,4.666666666666667,50.583333333333336,661.0,4.5,47.5,662.0,5.0,33.5,800.0,2.6666666666666665,0.0
2019-11-06 11:18:00,662.0,5.0,46.5,662.3333333333334,3.3333333333333335,49.71428571428572,662.6666666666666,0.6666666666666666,34.0,801.0,5.75,0.0
2019-11-06 11:19:00,662.3333333333334,2.3333333333333335,50.5,661.0,5.666666666666667,54.857142857142854,662.0,1.5,32.83333333333333,799.0,5.0,0.0
2019-11-06 11:20:00,662.0,5.0,46.22222222222222,661.0,4.75,59.14285714285714,662.3333333333334,6.0,32.27777777777778,799.0,5.5,0.0
2019-11-06 11:21:00,661.5,3.5,50.66666666666667,660.3333333333334,8.333333333333334,58.166666666666664,662.0,1.5,33.16666666666667,799.0,3.3333333333333335,0.0
2019-11-06 11:22:00,662.0,6.666666666666667,49.5,660.5,5.0,58.58333333333333,662.0,5.666666666666667,33.55555555555555,797.5,4.5,0.0
2019-11-06 11:23:00,662.3333333333334,5.0,40.5,661.3333333333334,6.5,57.94444444444445,662.5,2.5,32.5,801.5,6.5,0.0
2019-11-06 11:24:00,662.5,4.0,36.5,661.3333333333334,5.0,52.09090909090909,663.5,4.0,31.75,800.0,4.666666666666667,0.0
2019-11-06 11:25:00,662.0,7.0,40.22222222222222,662.0,3.375,49.81818181818182,665.45,2.1500000000000004,31.125,798.375,6.375,0.0
2019-11-06 11:26:00,663.0,5.0,48.16666666666667,662.0,4.875,48.0,666.05,2.3499999999999996,30.625,800.25,8.25,0.0
2019-11-06 11:27:00,662.0,7.0,45.5,661.3333333333334,6.333333333333333,45.72727272727273,666.65,2.55,30.125,802.0,1.25,0.0
2019-11-06 11:28:00,663.0,2.3333333333333335,45.5,661.0,8.5,43.45454545454545,667.4,2.8000000000000003,29.5,801.75,2.75,0.0
2019-11-06 11:29:00,662.5,2.0,47.2,662.3333333333334,9.0,46.5,665.5,5.0,31.5,800.5,6.5,0.0
2019-11-06 11:30:00,662.0,6.5,48.199999999999996,661.0,2.5,50.875,663.0,4.0,33.0,799.0,8.0,0.0
2019-11-06 11:31:00,662.0,4.0,49.0,663.6666666666666,4.333333333333333,55.25,662.9,5.3,33.0,799.3333333333334,6.0,0.0
2019-11-06 11:32:00,662.0,4.666666666666667,49.0,662.5,2.0,52.0,662.4,6.8,33.0,800.0,2.3333333333333335,0.0
2019-11-06 11:33:00,662.0,4.5,46.5,662.5,0.5,51.20000000000001,662.6666666666666,7.0,34.0,799.5,5.0,0.0
2019-11-06 11:34:00,662.0,4.333333333333333,48.5,663.0,3.0,55.2,663.5,5.0,34.875,801.3333333333334,3.3333333333333335,0.0
2019-11-06 11:35:00,663.0,3.3333333333333335,48.0,661.3333333333334,7.833333333333333,60.5,663.1666666666666,2.3333333333333335,32.916666666666664,800.0,6.0,0.0
2019-11-06 11:36:00,662.0,7.0,48.0,661.0,3.777777777777778,60.22222222222222,666.25,0.0,32.5,800.3333333333334,5.333333333333333,0.0
2019-11-06 11:37:00,662.0,4.333333333333333,47.166666666666664,661.0,5.833333333333334,57.16666666666667,664.3333333333334,4.333333333333333,33.5,799.5,8.0,0.0
2019-11-06 11:38:00,662.0,4.0,45.75,661.5,6.333333333333333,52.333333333333336,663.25,7.75,34.75,799.6666666666666,4.0,0.0
2019-11-06 11:39:00,662.0,4.666666666666667,51.5,661.25,7.25,54.0,663.0,4.0,32.5,799.5,4.5,0.0
2019-11-06 11:40:00,662.0,6.5,45.25,662.0,2.0,53.875,662.5,3.5,34.5,799.6666666666666,1.6666666666666667,0.0
2019-11-06 11:41:00,662.0,7.333333333333333,44.333333333333336,661.5,7.0,53.5625,663.0,6.666666666666667,35.0,798.6666666666666,3.6666666666666665,0.0
2019-11-06 11:42:00,662.0,6.5,48.7,661.0,4.666666666666667,53.25,664.0,6.0,34.0,798.25,7.5,0.0
2019-11-06 11:43:00,662.0,6.666666666666667,47.199999999999996,661.0,5.5,52.875,663.5,6.0,34.5,799.3333333333334,2.3333333333333335,0.0
2019-11-06 11:44:00,662.6666666666666,6.666666666666667,46.5,661.0,4.25,52.5625,663.0,6.833333333333333,34.03333333333333,800.5,5.0,0.0
2019-11-06 11:45:00,662.0,5.0,51.5,661.0,4.333333333333333,52.25,663.5,6.0,33.0,800.3333333333334,3.0,0.0
