Tiempo,Escalas(m)Babor,Datos1(°)Babor,Datos2(m)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Datos2(m)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Datos2(m)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1,Datos2(m)Capturas 1
2019-11-06 13:04:00,2120.375,5.8125,25.0,827.6666666666666,7.0,1.0,715.25,17.0,17.0,968.5,0.0,0.05
2019-11-06 13:05:00,1888.5,4.25,36.666666666666664,828.25,6.25,1.8333333333333333,829.0,5.0,34.583333333333336,964.375,3.25,0.25
2019-11-06 13:06:00,1544.5,14.0,35.75,828.5,0.5,2.5,829.0,3.0,34.375,966.25,4.5,0.5
2019-11-06 13:07:00,910.5,37.0,8.785714285714285,829.1666666666666,2.6666666666666665,3.4615384615384617,829.5,6.0,33.5,967.0,1.25,0.75
2019-11-06 13:08:00,661.8000000000001,6.8,27.71428571428571,829.0,4.0,4.615384615384616,829.5,6.666666666666667,32.333333333333336,967.0,2.25,0.95
2019-11-06 13:09:00,1228.8000000000002,6.300000000000001,46.64285714285714,828.6666666666666,6.333333333333333,5.769230769230769,829.25,7.0,32.5,967.0,3.6666666666666665,1.0
2019-11-06 13:10:00,1565.75,4.5,53.27272727272727,830.0,1.5,6.923076923076923,829.3333333333334,6.666666666666667,32.166666666666664,967.0,5.0,0.0
2019-11-06 13:11:00,1557.625,0.75,41.45454545454545,829.0,2.75,7.846153846153847,829.0,7.0,33.5,965.3333333333334,2.6666666666666665,0.0
2019-11-06 13:12:00,1374.0,1.75,31.999999999999996,829.5,4.666666666666667,8.712820512820514,830.3333333333334,3.3333333333333335,33.166666666666664,966.1666666666667,3.0,0.0
2019-11-06 13:13:00,1070.6666666666667,4.666666666666667,20.18181818181818,828.1666666666667,7.5,8.0,829.0,4.5,33.75,966.8333333333333,1.5,0.0
2019-11-06 13:14:00,882.375,27.5,8.363636363636363,828.8333333333333,5.5,7.2,829.75,1.5,32.5,833.6666666666666,3.8333333333333335,0.0
2019-11-06 13:15:00,1099.875,39.214285714285715,4.714285714285714,828.3333333333334,5.0,6.199999999999999,829.6666666666666,5.333333333333333,33.0,233.5,6.3,0.0
2019-11-06 13:16:00,1371.75,24.571428571428573,2.5714285714285716,827.5,2.0,5.2,829.5,7.5,33.8125,499.5,3.5000000000000004,0.0
2019-11-06 13:17:00,1643.625,9.92857142857143,0.4285714285714288,827.6666666666666,3.3333333333333335,4.199999999999999,828.0,5.0,33.0625,832.0,2.8000000000000003,0.0
2019-11-06 13:18:00,1618.5,22.0,0.3333333333333333,827.5,2.0,3.1999999999999997,828.6666666666666,5.0,32.125,965.75,0.0,0.0
2019-11-06 13:19:00,1402.25,31.5,2.0,827.3333333333334,5.666666666666667,2.1999999999999997,830.3333333333334,7.333333333333333,31.083333333333332,966.5,1.6666666666666667,0.0
2019-11-06 13:20:00,1320.6,36.0,5.25,715.0,1.5,1.1999999999999997,828.75,4.25,30.6875,489.6666666666667,1.5,0.0
2019-11-06 13:21:00,1272.6,11.0,5.875,301.5,2.6666666666666665,0.16666666666666666,828.25,7.75,30.375,143.75,3.5,0.0
2019-11-06 13:22:00,1311.8888888888887,25.5,6.5,677.75,7.0,0.0,828.875,7.125,30.0625,1656.75,1.5,0.0
