Tiempo,Escalas(m)Babor,Datos1(°)Babor,Datos2(m)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Datos2(m)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Datos2(m)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1,Datos2(m)Capturas 1
2019-11-07 05:11:00,,,,441.09999999999997,16.5,5.800000000000001,437.79999999999995,10.0,7.0,475.0,1.375,0.0
2019-11-07 05:12:00,,,,570.3,10.75,4.199999999999999,572.2,14.0,5.4,601.5384615384615,0.75,0.0
2019-11-07 05:13:00,,,,626.8000000000001,26.333333333333332,6.133333333333333,673.0,6.0,10.7,728.0769230769231,0.125,0.0
2019-11-07 05:14:00,,,,671.75,6.0,13.966666666666667,673.0,5.666666666666667,20.2,804.0,5.0,0.0
2019-11-07 05:15:00,,,,671.5,4.5,20.233333333333334,672.25,8.0,27.75,806.0,6.333333333333333,0.0
2019-11-07 05:16:00,,,,671.5,4.5,28.066666666666666,673.0,1.0,32.5,808.0,4.0,0.0
2019-11-07 05:17:00,,,,672.5,8.0,35.9,672.6666666666666,4.666666666666667,34.333333333333336,807.25,7.75,0.0
2019-11-07 05:18:00,,,,672.0,5.0,42.16666666666667,673.0,3.5,35.0,808.3333333333334,5.333333333333333,0.0
2019-11-07 05:19:00,,,,672.0,5.5,48.917460317460325,673.3333333333334,4.0,33.0,808.5,3.5,0.0
2019-11-07 05:20:00,,,,672.0,7.0,49.714285714285715,672.5,7.5,32.5,808.3333333333334,2.0,0.0
2019-11-07 05:21:00,,,,672.0,4.666666666666667,49.42857142857142,675.0,4.5,32.0,808.5,4.5,0.0
2019-11-07 05:22:00,,,,675.0,3.0,49.142857142857146,673.5,4.5,32.166666666666664,808.0,3.75,0.0
2019-11-07 05:23:00,,,,671.5,7.0,48.91428571428571,673.5,7.0,32.0,809.1666666666666,0.8333333333333334,0.0
2019-11-07 05:24:00,,,,672.0,3.3333333333333335,48.628571428571426,673.0,3.3333333333333335,32.0,808.5,3.5,0.0
2019-11-07 05:25:00,,,,671.5,6.0,48.34285714285714,676.0,7.5,30.5,808.5,4.0,0.0
