Tiempo,Escalas(m)Babor,Datos1(°)Babor,Datos2(m)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Datos2(m)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Datos2(m)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1,Datos2(m)Capturas 1
2019-11-06 07:25:00,,,,501.40000000000003,23.0,7.7857142857142865,503.08333333333337,3.583333333333333,25.5,634.0384615384615,4.538461538461538,0.0
2019-11-06 07:26:00,,,,600.5999999999999,31.25,12.0,600.75,3.25,26.166666666666664,761.1538461538462,4.153846153846153,0.0
2019-11-06 07:27:00,,,,673.5,5.666666666666667,41.138888888888886,674.75,3.75,26.833333333333336,811.25,5.875,0.0
2019-11-06 07:28:00,,,,672.0,1.5,43.54166666666667,675.5,5.0,27.666666666666668,810.25,8.375,0.0
2019-11-06 07:29:00,,,,672.75,6.0,46.375,730.25,7.75,17.0,809.6666666666666,5.0,0.0
2019-11-06 07:30:00,,,,672.6666666666666,3.1666666666666665,49.916666666666664,692.75,16.0,18.5,811.5,1.0,0.0
2019-11-06 07:31:00,,,,672.0,4.5,53.458333333333336,673.0,6.333333333333333,32.0,811.75,0.25,0.0
2019-11-06 07:32:00,,,,672.0,6.0,56.29166666666667,673.5,4.5,33.0,810.5,5.0,0.0
2019-11-06 07:33:00,,,,672.3333333333334,7.0,53.583333333333336,674.0,7.25,31.75,811.5,1.5,0.0
2019-11-06 07:34:00,,,,672.0,8.0,52.375,674.0,2.6666666666666665,31.0,812.0,0.6000000000000001,0.0
2019-11-06 07:35:00,,,,672.5,4.0,52.75,674.0,4.0,31.1,812.0,1.6000000000000003,0.0
2019-11-06 07:36:00,,,,672.6666666666666,4.666666666666667,54.44444444444445,674.0,1.0,31.5,812.0,2.75,0.0
2019-11-06 07:37:00,,,,672.5,5.5,50.83333333333333,674.0,2.0,31.933333333333334,811.1666666666667,8.0,0.0
2019-11-06 07:38:00,,,,673.0,1.0,52.0,674.0,2.5,30.5,812.5555555555555,5.666666666666667,0.0
2019-11-06 07:39:00,,,,674.0,3.5,53.166666666666664,674.0,6.0,28.666666666666668,812.5,9.0,0.0
2019-11-06 07:40:00,,,,674.5,7.0,52.0,674.0,5.0,29.0,813.5,6.0,0.0
2019-11-06 07:41:00,,,,672.3333333333334,5.666666666666667,54.0,673.25,7.5,30.5,812.0,9.0,0.0
2019-11-06 07:42:00,,,,672.0,8.0,54.16666666666667,673.8333333333334,4.333333333333333,30.0,814.0,2.5,0.0
2019-11-06 07:43:00,,,,672.75,4.0,50.83333333333333,673.5,6.0,28.5,813.0,1.5,0.0
2019-11-06 07:44:00,,,,672.1666666666666,6.833333333333333,53.666666666666664,674.0,5.0,28.0,812.6666666666666,3.6666666666666665,0.0
2019-11-06 07:45:00,,,,672.0,6.5,55.0,673.5,5.333333333333333,28.166666666666668,812.5,4.0,0.0
2019-11-06 07:46:00,,,,671.75,4.0,55.125,673.5,4.5,27.5,811.0,3.5,0.0
2019-11-06 07:47:00,,,,671.0,3.6666666666666665,55.75,672.0,3.5,28.0,811.0,4.333333333333333,0.0
2019-11-06 07:48:00,,,,672.5,6.5,55.625,672.0,6.666666666666667,27.666666666666668,810.5,4.5,0.0
2019-11-06 07:49:00,,,,671.5,6.5,55.125,672.5,4.5,28.5,810.3333333333334,7.333333333333333,0.0
2019-11-06 07:50:00,,,,671.0,1.3333333333333333,54.5,672.0,5.0,27.0,810.5,6.5,0.0
2019-11-06 07:51:00,,,,671.5,15.0,27.5,672.5,2.5,26.75,811.5,5.5,0.0
2019-11-06 07:52:00,,,,674.0,3.0,39.833333333333336,674.0,1.5,26.0,813.0,7.0,0.0
