Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Cabecera altura,Datos1(m)Cabecera altura,Escalas(m)Estribor,Datos1(°)Estribor,Escalas(m)Abertura,Datos1(m)Abertura
2019-11-27 00:00:00,1785.6000000000001,-6.616666666666666,,,1786.1333333333332,50.699999999999996,1785.8249999999998,117.525
2019-11-27 00:04:00,1785.55,-7.10625,,,1786.4142857142856,-0.5714285714285714,1786.6124999999997,114.475
2019-11-27 00:08:00,1785.4666666666665,-6.6499999999999995,,,1786.9,103.0,1785.8333333333333,117.85000000000001
2019-11-27 00:12:00,1784.9250000000002,-7.137499999999999,1846.7,28.1,1786.575,77.1,1785.8666666666668,122.53333333333335
2019-11-27 00:16:00,1785.36,-7.540000000000001,1847.4,28.0,1786.25,51.199999999999996,1785.36,120.78000000000002
2019-11-27 00:20:00,1785.22,-8.22,1848.1,27.9,1786.5666666666666,16.466666666666665,1785.6750000000002,119.975
2019-11-27 00:24:00,1785.2666666666667,-6.466666666666666,1847.7666666666667,28.3,1785.6,103.4,1785.2,129.1
2019-11-27 00:28:00,1784.1200000000001,-7.76,1847.4333333333332,28.7,1786.6,-0.3,1784.4666666666665,129.53333333333333
2019-11-27 00:32:00,1785.7,-6.7,1847.1,29.1,1786.2333333333336,-1.6333333333333335,1785.02,125.93999999999998
2019-11-27 00:36:00,1785.42,-7.459999999999999,1846.7571428571428,28.914285714285715,1786.8285714285714,-0.6357142857142858,1786.3,116.2
2019-11-27 00:40:00,1816.55,19.4,1846.4142857142856,28.72857142857143,1786.6199999999997,32.019999999999996,1785.4,124.1
2019-11-27 00:44:00,1785.0,-7.833333333333333,1846.0714285714284,28.542857142857144,1786.0333333333335,51.6,1785.3285714285714,118.89999999999999
2019-11-27 00:48:00,1783.2714285714285,-7.828571428571427,1845.7285714285715,28.357142857142858,1786.0749999999998,-0.675,1783.7399999999998,121.09
2019-11-27 00:52:00,1783.7900000000002,-7.5699999999999985,1845.3857142857144,28.17142857142857,1785.9599999999998,9.13,1784.5666666666666,118.4388888888889
2019-11-27 00:56:00,1783.6142857142856,-7.235714285714286,1845.0428571428572,27.985714285714288,1786.55,103.94999999999999,1784.1599999999999,119.4
2019-11-27 01:00:00,1782.72,-6.659999999999999,1844.7,27.8,1785.7400000000002,0.009999999999999964,1783.2333333333333,115.01666666666667
2019-11-27 01:04:00,1782.716666666667,-7.425,1844.92,27.54,1786.08,-1.21,1783.2333333333336,115.27500000000002
2019-11-27 01:08:00,1783.08,-7.970000000000001,1845.14,27.28,1786.1166666666668,-1.2333333333333332,1783.957142857143,117.05714285714285
2019-11-27 01:12:00,1783.071428571429,-7.685714285714285,1845.36,27.02,1786.28,-1.2899999999999998,1783.5666666666666,117.36666666666667
2019-11-27 01:16:00,1783.6999999999998,-7.2124999999999995,1845.58,26.76,1786.45,-0.3499999999999999,1783.8999999999999,112.39999999999999
2019-11-27 01:20:00,1784.1714285714284,-6.700000000000001,1845.8,26.5,1786.9125,-0.71875,1784.6624999999997,111.56875000000002
2019-11-27 01:24:00,1785.3857142857141,-6.647619047619047,1901.5249999999999,32.825,1787.5,-1.6666666666666667,1785.6299999999999,110.35499999999999
2019-11-27 01:28:00,1785.975,57.572916666666664,1957.25,39.15,1787.357142857143,-1.7571428571428573,1785.9399999999998,111.88
2019-11-27 01:32:00,1785.9,8.235714285714286,2012.975,45.474999999999994,1786.8666666666668,57.800000000000004,1786.285714285714,126.45
2019-11-27 01:36:00,1786.1000000000001,-6.516666666666666,2068.7,51.8,1786.95,0.025000000000000133,1786.2444444444443,121.77777777777777
2019-11-27 01:40:00,1785.8374999999999,-8.91875,1995.0333333333333,44.199999999999996,1786.775,-1.7999999999999998,1786.0874999999999,118.82499999999999
2019-11-27 01:44:00,1784.8999999999999,-6.6499999999999995,1921.3666666666666,36.6,1786.4,47.56249999999999,1785.3500000000001,125.74444444444443
