Tiempo,Escalas(m)Babor,Datos1(°)Babor,Datos2(m)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Datos2(m)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Datos2(m)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1,Datos2(m)Capturas 1
2019-11-06 10:03:00,479.0,8.666666666666666,38.88888888888889,505.1666666666667,16.166666666666668,17.666666666666668,494.75,6.0,7.0,543.0,1.4000000000000004,0.0
2019-11-06 10:04:00,587.5,2.25,49.8125,587.5,6.5,39.961832061068705,585.6666666666666,6.666666666666667,6.0,647.375,3.0,0.0
2019-11-06 10:05:00,586.3333333333334,3.0,48.875,585.5,1.5,39.80916030534351,586.5,2.0,22.0,714.3333333333334,4.0,0.0
2019-11-06 10:06:00,587.0,4.666666666666667,47.75,585.6666666666666,6.0,39.61832061068702,587.0,6.0,30.5,723.5,3.5,0.0
2019-11-06 10:07:00,588.0,1.0,49.5,586.0,6.666666666666667,39.38931297709923,587.0,7.5,33.5,726.5,5.5,0.0
2019-11-06 10:08:00,588.0,2.3333333333333335,46.0,587.5,4.0,39.19847328244275,587.6666666666666,6.333333333333333,34.0,725.0,0.5,0.0
2019-11-06 10:09:00,588.0,0.5,46.5,587.3333333333334,1.6666666666666667,39.00763358778625,588.0,6.5,33.5,724.5,9.0,0.0
2019-11-06 10:10:00,587.3333333333334,5.333333333333333,47.5,587.0,3.0,38.81679389312977,588.5,3.0,33.0,725.5,3.5,0.0
2019-11-06 10:11:00,587.0,6.5,44.5,587.3333333333334,4.0,38.62595419847328,588.0,7.666666666666667,33.0,726.1666666666666,3.1666666666666665,0.0
2019-11-06 10:12:00,587.6666666666666,3.3333333333333335,45.333333333333336,587.0,7.0,38.43511450381679,592.0,1.5,30.0,725.6666666666666,6.666666666666667,0.0
2019-11-06 10:13:00,588.0,6.0,45.5,587.0,6.333333333333333,38.2442748091603,588.3333333333334,5.333333333333333,32.333333333333336,725.25,2.5,0.0
2019-11-06 10:14:00,586.6666666666666,8.0,45.5,587.0,3.0,38.05343511450381,588.0,8.0,34.0,725.0,2.3333333333333335,0.0
2019-11-06 10:15:00,587.5,8.0,45.0,587.0,4.666666666666667,37.86259541984733,588.0,6.666666666666667,33.0,727.0,7.5,0.0
2019-11-06 10:16:00,587.6666666666666,3.3333333333333335,46.333333333333336,587.3333333333334,4.0,37.63358778625954,588.0,7.0,32.0,725.6666666666666,6.666666666666667,0.0
2019-11-06 10:17:00,587.6666666666666,2.6666666666666665,43.0,587.0,7.0,37.44274809160305,589.0,4.5,32.5,725.0,3.0,0.0
2019-11-06 10:18:00,587.5,4.0,47.5,587.0,7.5,37.290076335877856,588.5,4.0,32.5,724.5,5.5,0.0
2019-11-06 10:19:00,586.6666666666666,3.6666666666666665,43.833333333333336,587.0,7.166666666666667,37.099236641221374,588.0,6.333333333333333,31.666666666666668,725.5,0.5,0.0
2019-11-06 10:20:00,587.5,5.5,44.5,587.5,4.5,36.908396946564885,588.0,7.5,31.5,725.6666666666666,5.166666666666667,0.0
2019-11-06 10:21:00,588.0,3.0,44.333333333333336,587.0,7.666666666666667,36.717557251908396,588.3333333333334,5.666666666666667,30.666666666666668,727.0,6.5,0.0
2019-11-06 10:22:00,588.0,9.0,49.0,587.0,3.5,36.48854961832061,588.0,4.5,31.0,726.6666666666666,5.333333333333333,0.0
2019-11-06 10:23:00,588.0,7.333333333333333,48.5,587.0,2.0,36.29770992366412,588.0,3.0,31.666666666666668,726.0,8.0,0.0
2019-11-06 10:24:00,588.0,6.0,49.0,587.0,1.6666666666666667,36.10687022900763,588.0,5.0,31.0,728.0,5.666666666666667,0.0
2019-11-06 10:25:00,588.0,6.0,49.0,586.5,6.5,35.91603053435115,588.0,4.0,31.333333333333332,727.5,4.75,0.0
2019-11-06 10:26:00,588.0,6.5,47.5,587.0,2.6666666666666665,35.725190839694655,588.0,5.0,30.0,727.0,4.0,0.0
2019-11-06 10:27:00,588.3333333333334,4.0,49.666666666666664,587.0,2.5,35.53435114503817,588.0,5.333333333333333,30.666666666666668,728.0,1.0,0.0
2019-11-06 10:28:00,588.0,6.0,49.5,587.0,4.666666666666667,35.343511450381676,588.5,6.5,30.5,727.3333333333334,3.0,0.0
2019-11-06 10:29:00,588.0,5.666666666666667,50.333333333333336,586.0,9.0,35.152671755725194,587.6666666666666,5.666666666666667,30.5,726.5,4.5,0.0
2019-11-06 10:30:00,587.5,5.0,47.0,586.6666666666666,3.3333333333333335,34.9618320610687,588.0,4.0,30.5,725.6666666666666,6.666666666666667,0.0
2019-11-06 10:31:00,587.3333333333334,2.3333333333333335,48.333333333333336,586.5,3.5,34.770992366412216,588.3333333333334,5.666666666666667,31.0,725.5,7.0,0.0
2019-11-06 10:32:00,588.0,5.5,47.5,587.0,1.6666666666666667,34.58015267175572,588.5,3.0,31.166666666666668,726.0,3.6666666666666665,0.0
2019-11-06 10:33:00,587.3333333333334,5.0,45.0,587.0,6.5,34.38931297709924,588.5,4.5,31.5,726.0,5.0,0.0
2019-11-06 10:34:00,588.0,6.0,47.75,587.0,6.0,34.19847328244274,588.5,5.5,31.5,726.75,6.0,0.0
2019-11-06 10:35:00,588.0,5.666666666666667,47.333333333333336,587.0,4.5,34.00763358778626,588.5,5.0,31.5,726.0,7.333333333333333,0.0
2019-11-06 10:36:00,588.0,6.5,44.5,587.0,5.666666666666667,33.81679389312976,588.0,4.333333333333333,31.666666666666668,725.5,7.5,0.0
2019-11-06 10:37:00,588.0,5.0,46.333333333333336,587.0,4.0,33.62595419847328,588.0,4.5,31.0,726.0,7.0,0.0
2019-11-06 10:38:00,588.0,6.0,48.0,587.3333333333334,2.0,33.43511450381679,588.0,3.0,29.666666666666668,726.5,4.5,0.0
2019-11-06 10:39:00,588.0,3.3333333333333335,48.333333333333336,587.0,2.0,33.2442748091603,588.0,5.0,29.0,726.8333333333334,3.5,0.0
2019-11-06 10:40:00,587.6666666666666,5.0,46.5,587.6666666666666,1.6666666666666667,33.05343511450381,588.0,5.333333333333333,29.333333333333332,726.5,5.0,0.0
2019-11-06 10:41:00,588.0,0.5,50.5,587.0,2.0,32.82442748091603,589.5,7.5,27.5,727.3333333333334,4.0,0.0
2019-11-06 10:42:00,587.6666666666666,4.666666666666667,49.333333333333336,587.0,3.5,32.63358778625954,588.0,5.0,29.333333333333332,727.0,4.5,0.0
2019-11-06 10:43:00,588.0,4.5,51.0,586.6666666666666,3.3333333333333335,32.44274809160305,588.5,1.5,29.0,727.0,4.333333333333333,0.0
2019-11-06 10:44:00,588.0,1.0,49.666666666666664,586.5,5.0,32.25190839694656,587.6666666666666,5.333333333333333,29.0,727.0,2.5,0.0
2019-11-06 10:45:00,588.0,0.5,48.5,587.0,3.6666666666666665,32.06106870229008,588.0,6.0,31.5,726.6666666666666,3.3333333333333335,0.0
2019-11-06 10:46:00,588.0,3.3333333333333335,48.666666666666664,586.5,6.0,31.870229007633586,588.0,2.0,29.0,727.0,4.333333333333333,0.0
2019-11-06 10:47:00,588.0,5.0,47.0,587.0,3.3333333333333335,31.679389312977097,588.3333333333334,4.333333333333333,28.666666666666668,727.0,7.0,0.0
2019-11-06 10:48:00,587.6666666666666,2.6666666666666665,48.666666666666664,587.0,6.5,31.48854961832061,588.0,9.0,28.5,728.3333333333334,4.333333333333333,0.0
2019-11-06 10:49:00,587.5,6.0,45.75,587.3333333333334,4.0,31.297709923664126,588.0,7.666666666666667,29.333333333333332,727.0,3.5,0.0
2019-11-06 10:50:00,587.3333333333334,4.0,47.0,587.0,4.0,31.106870229007633,588.0,5.5,30.0,727.0,6.333333333333333,0.0
2019-11-06 10:51:00,587.5,2.0,50.0,587.0,4.0,30.916030534351147,588.0,7.333333333333333,29.333333333333332,726.5,4.0,0.0
2019-11-06 10:52:00,587.0,4.333333333333333,45.666666666666664,587.3333333333334,3.0,30.687022900763356,588.0,5.5,29.0,726.0,6.333333333333333,0.0
2019-11-06 10:53:00,587.3333333333334,4.666666666666667,49.333333333333336,587.0,6.0,30.49618320610687,588.0,6.0,29.0,726.5,6.5,0.0
2019-11-06 10:54:00,588.0,6.0,48.0,587.0,2.0,30.305343511450378,588.0,6.5,27.5,727.0,6.666666666666667,0.0
2019-11-06 10:55:00,587.6666666666666,6.666666666666667,46.333333333333336,587.5,5.0,30.114503816793892,588.3333333333334,6.0,27.333333333333332,727.0,4.5,0.0
2019-11-06 10:56:00,588.0,7.5,47.75,587.3333333333334,4.666666666666667,29.923664122137406,588.0,7.333333333333333,26.666666666666668,727.6666666666666,6.0,0.0
2019-11-06 10:57:00,588.0,7.333333333333333,47.0,587.0,4.0,29.732824427480917,588.0,5.5,26.5,728.5,1.0,0.0
2019-11-06 10:58:00,587.5,5.0,44.0,587.0,3.3333333333333335,29.541984732824428,588.6666666666666,5.0,30.333333333333332,726.5,6.5,0.0
2019-11-06 10:59:00,588.0,5.0,48.666666666666664,587.0,3.0,29.35114503816794,588.0,5.0,29.5,727.0,3.0,0.0
