Tiempo,Escalas(m)Babor,Datos1(°)Babor,Datos2(m)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Datos2(m)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Datos2(m)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1,Datos2(m)Capturas 1
2019-11-07 15:05:00,473.0,30.666666666666668,12.199999999999998,489.0,28.5,6.0,490.5,6.625,4.5,606.75,4.5,0.0
2019-11-07 15:06:00,586.0,1.5,7.795454545454545,564.0,25.5,19.0,584.5,6.0,2.5,691.125,0.0,0.0
2019-11-07 15:07:00,584.8333333333334,6.5,12.454545454545453,583.0,4.5,44.0,584.3333333333334,3.6666666666666665,14.333333333333334,715.0,4.0,0.0
2019-11-07 15:08:00,582.0,5.5,17.113636363636363,583.0,6.333333333333333,61.0,584.25,5.0,24.75,720.0,7.5,0.0
2019-11-07 15:09:00,585.0,3.0,21.77272727272727,584.0,6.5,42.5,586.3333333333334,2.3333333333333335,29.0,722.5,4.5,0.0
2019-11-07 15:10:00,584.1666666666667,3.5,26.43181818181818,584.6666666666666,0.6666666666666666,44.333333333333336,585.3333333333334,1.6666666666666667,32.333333333333336,726.0,3.5,0.0
2019-11-07 15:11:00,584.8888888888888,2.111111111111111,31.09090909090909,584.0,6.0,41.5,585.0,3.0,33.0,724.1666666666666,3.0,0.0
2019-11-07 15:12:00,585.0,6.833333333333334,35.75,583.6666666666666,3.6666666666666665,42.666666666666664,585.3333333333334,4.333333333333333,32.0,723.0,5.0,0.0
2019-11-07 15:13:00,586.5,0.8333333333333334,40.40909090909091,584.0,8.0,43.5,585.0,4.75,32.75,722.6666666666666,6.0,0.0
2019-11-07 15:14:00,588.0,5.0,45.06818181818181,584.0,5.0,42.666666666666664,585.0,5.666666666666667,32.0,722.75,2.75,0.0
2019-11-07 15:15:00,585.3333333333334,4.5,47.20000000000001,584.0,3.3333333333333335,44.333333333333336,585.0,6.5,31.0,723.0,6.0,0.0
2019-11-07 15:16:00,585.6666666666666,4.666666666666667,48.13333333333333,584.5,4.5,38.0,585.0,5.666666666666667,32.333333333333336,723.5,2.25,0.0
2019-11-07 15:17:00,585.5,2.0,49.25,584.0,3.3333333333333335,42.333333333333336,585.0,3.3333333333333335,32.0,724.3333333333334,3.6666666666666665,0.0
2019-11-07 15:18:00,585.0,8.0,47.44444444444445,584.0,2.5,41.25,585.0,4.5,31.0,723.5,1.0,0.0
2019-11-07 15:19:00,587.0,4.0,47.83333333333333,584.0,2.0,41.666666666666664,585.0,6.0,31.0,723.3333333333334,3.8333333333333335,0.0
2019-11-07 15:20:00,584.0,3.6666666666666665,48.333333333333336,584.0,1.0,42.0,585.0,2.0,31.0,722.5,3.5,0.0
2019-11-07 15:21:00,583.5,8.0,48.33333333333333,584.3333333333334,5.666666666666667,40.0,585.0,2.3333333333333335,30.333333333333332,723.0,4.5,0.0
2019-11-07 15:22:00,586.5,5.666666666666667,45.44444444444445,584.0,5.0,41.5,584.5,7.5,29.5,725.3333333333334,3.6666666666666665,0.0
2019-11-07 15:23:00,584.6666666666666,4.666666666666667,46.666666666666664,584.0,3.0,44.0,585.0,4.666666666666667,30.0,724.0,5.0,0.0
2019-11-07 15:24:00,585.5,7.0,47.400000000000006,583.6666666666666,4.333333333333333,42.666666666666664,585.0,7.5,30.0,724.0,5.333333333333333,0.0
2019-11-07 15:25:00,584.8333333333334,4.166666666666667,46.4,584.0,5.5,42.0,585.3333333333334,3.6666666666666665,29.0,724.75,7.0,0.0
2019-11-07 15:26:00,584.5,6.5,47.625,583.3333333333334,5.333333333333333,45.5,585.0,4.0,30.5,724.0,1.3333333333333333,0.0
2019-11-07 15:27:00,586.0,4.333333333333333,45.75,584.5,3.0,40.5,585.3333333333334,2.3333333333333335,31.333333333333332,724.0,1.3333333333333333,0.0
2019-11-07 15:28:00,591.0,4.5,57.0,587.6666666666666,6.0,41.0,590.3333333333334,4.0,30.333333333333332,730.0,9.0,0.0
2019-11-07 15:29:00,616.6666666666666,6.333333333333333,54.5,608.5,6.5,41.5,612.0,6.5,31.5,753.0,3.3333333333333335,0.0
2019-11-07 15:30:00,626.0,7.5,46.75,624.6666666666666,5.333333333333333,44.333333333333336,625.6666666666666,7.666666666666667,30.666666666666668,763.5,7.5,0.0
2019-11-07 15:31:00,626.3333333333334,6.333333333333333,46.285714285714285,626.0,2.6666666666666665,43.333333333333336,627.0,1.0,30.5,766.6666666666666,3.6666666666666665,0.0
2019-11-07 15:32:00,627.0,4.5,46.64285714285714,625.0,6.5,48.25,626.5,5.666666666666667,30.5,765.0,8.0,0.0
2019-11-07 15:33:00,626.0,4.5,47.0,625.5,5.0,41.5,627.0,12.5,16.5,766.6666666666666,1.3333333333333333,0.0
2019-11-07 15:34:00,626.0,5.0,47.42857142857142,625.6666666666666,2.0,41.0,626.6666666666666,2.3333333333333335,29.333333333333332,766.0,3.5,0.0
2019-11-07 15:35:00,626.0,4.0,47.785714285714285,625.6666666666666,3.3333333333333335,41.666666666666664,626.5,7.0,30.0,766.8333333333334,6.333333333333333,0.0
2019-11-07 15:36:00,626.3333333333334,7.333333333333333,48.06666666666666,625.0,3.5,40.5,626.3333333333334,4.0,29.333333333333332,766.0,4.333333333333333,0.0
2019-11-07 15:37:00,627.5,4.5,48.233333333333334,625.3333333333334,5.666666666666667,39.666666666666664,626.0,5.5,28.5,768.5,5.5,0.0
2019-11-07 15:38:00,638.6666666666666,6.083333333333333,48.4,638.5,2.5,47.5,637.3333333333334,6.0,30.666666666666668,781.3333333333334,3.3333333333333335,0.0
2019-11-07 15:39:00,653.5,5.625,48.56666666666666,659.6666666666666,1.3333333333333333,47.0,658.25,5.75,31.0,801.5,4.5,0.0
2019-11-07 15:40:00,663.5,5.0,48.7,661.0,6.0,44.5,662.0,4.666666666666667,31.0,801.0,6.0,0.0
2019-11-07 15:41:00,664.0,5.0,48.86666666666667,661.0,5.0,44.0,662.0,6.5,31.25,801.0,6.0,0.0
2019-11-07 15:42:00,662.0,6.75,49.5,661.3333333333334,4.0,43.666666666666664,661.6666666666666,8.333333333333334,31.0,801.5,6.0,0.0
2019-11-07 15:43:00,663.0,7.666666666666667,52.0,661.5,3.5,41.0,662.0,6.0,30.0,801.3333333333334,4.666666666666667,0.0
2019-11-07 15:44:00,662.0,8.0,54.31818181818181,661.3333333333334,6.0,42.0,662.3333333333334,5.333333333333333,29.5,801.5,7.0,0.0
2019-11-07 15:45:00,664.3333333333334,5.666666666666667,55.909090909090914,661.0,5.666666666666667,42.0,662.0,6.0,30.0,801.1666666666666,6.166666666666667,0.0
2019-11-07 15:46:00,663.0,2.8888888888888893,57.81818181818181,661.0,6.0,40.0,661.6666666666666,7.0,30.333333333333332,802.0,6.0,0.0
2019-11-07 15:47:00,663.0,1.6666666666666667,59.40909090909091,660.0,7.5,41.5,663.5,2.0,31.0,802.8333333333334,4.833333333333333,0.0
2019-11-07 15:48:00,662.25,5.5,60.68181818181818,660.5,4.5,38.25,662.5,0.6666666666666666,30.333333333333332,802.25,0.75,0.0
2019-11-07 15:49:00,662.4444444444443,6.777777777777779,60.42857142857142,660.6666666666666,6.333333333333333,44.666666666666664,662.0,3.0,31.0,801.3333333333334,6.333333333333333,0.0
2019-11-07 15:50:00,663.0,6.5,59.71428571428571,661.0,2.0,39.75,662.6666666666666,3.3333333333333335,30.0,802.125,7.125,0.0
2019-11-07 15:51:00,663.5555555555555,6.222222222222221,59.0,661.0,1.5,43.0,662.0,5.5,30.5,803.625,4.625,0.0
2019-11-07 15:52:00,663.8333333333333,5.583333333333334,58.28571428571429,661.0,5.333333333333333,41.666666666666664,662.0,4.0,29.5,804.5555555555555,4.888888888888889,0.0
2019-11-07 15:53:00,663.1666666666667,3.9166666666666665,57.71428571428571,661.0,4.0,46.0,662.3333333333334,5.333333333333333,29.333333333333332,802.1666666666667,6.166666666666667,0.0
2019-11-07 15:54:00,662.3333333333334,1.8333333333333333,57.0,661.0,5.666666666666667,38.333333333333336,662.25,2.25,30.5,802.3333333333334,6.0,0.0
2019-11-07 15:55:00,663.0,4.0,56.28571428571429,661.0,4.0,41.75,663.0,2.6666666666666665,30.166666666666668,801.5,7.0,0.0
2019-11-07 15:56:00,663.5833333333334,7.583333333333333,55.57142857142858,661.0,3.5,42.0,662.0,3.5,29.0,801.6666666666666,5.0,0.0
2019-11-07 15:57:00,664.875,7.375,54.85714285714286,661.0,4.333333333333333,44.666666666666664,662.6666666666666,4.666666666666667,28.833333333333332,802.5,4.0,0.0
2019-11-07 15:58:00,665.6666666666666,7.0,54.142857142857146,660.5,5.5,46.75,662.5,0.5,29.5,806.5,2.75,0.0
2019-11-07 15:59:00,664.8333333333333,7.0,53.42857142857143,661.3333333333334,3.0,42.0,662.5,2.0,30.0,802.75,2.125,0.0
2019-11-07 16:00:00,664.1666666666667,7.0,52.85714285714286,660.5,3.0,43.5,661.5,2.6666666666666665,30.0,801.5,4.5,0.0
2019-11-07 16:01:00,663.3333333333334,7.0,52.142857142857146,661.0,4.5,42.75,662.0,4.5,29.5,801.6666666666666,4.666666666666667,0.0
2019-11-07 16:02:00,663.75,1.75,51.42857142857143,661.3333333333334,2.6666666666666665,45.0,663.0,4.0,27.833333333333332,802.0,5.5,0.0
2019-11-07 16:03:00,664.5,3.0,50.71428571428572,661.0,3.0,41.0,662.5,1.0,29.0,801.0,5.666666666666667,0.0
2019-11-07 16:04:00,664.5,5.25,50.0,661.0,2.0,44.333333333333336,662.3333333333334,3.6666666666666665,30.0,802.0,4.5,0.0
2019-11-07 16:05:00,662.8000000000001,3.7999999999999994,49.285714285714285,661.0,2.0,46.0,662.0,4.0,30.0,801.5,6.0,0.0
2019-11-07 16:06:00,662.3,5.800000000000001,48.57142857142857,661.0,5.333333333333333,45.333333333333336,662.0,8.5,29.5,801.3333333333334,3.5,0.0
2019-11-07 16:07:00,661.5,4.5,47.857142857142854,661.0,7.5,42.0,662.3333333333334,6.333333333333333,29.0,801.0,4.5,0.0
2019-11-07 16:08:00,662.5,4.0,47.14285714285714,661.0,4.0,40.333333333333336,662.0,7.5,29.0,801.6666666666666,4.833333333333333,0.0
2019-11-07 16:09:00,664.0,6.333333333333333,50.5,661.0,4.5,44.75,662.0,6.333333333333333,29.0,801.0,4.5,0.0
2019-11-07 16:10:00,661.75,2.75,54.0875,661.0,3.0,41.166666666666664,662.0,8.25,29.75,802.0,3.6666666666666665,0.0
2019-11-07 16:11:00,664.7777777777778,5.444444444444444,54.525,661.0,4.5,46.5,662.0,7.0,29.666666666666668,802.5,5.0,0.0
2019-11-07 16:12:00,661.8333333333333,8.333333333333332,54.9625,661.3333333333334,3.6666666666666665,41.0,662.5,5.5,31.5,802.0,3.3333333333333335,0.0
2019-11-07 16:13:00,664.6666666666666,8.0,55.4,661.0,2.5,44.0,662.3333333333334,3.3333333333333335,31.0,801.0,5.5,0.0
2019-11-07 16:14:00,663.8333333333333,5.833333333333334,55.8375,660.6666666666666,3.0,43.833333333333336,662.0,8.0,31.0,801.3333333333334,3.0,0.0
