Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1
2019-11-14 13:16:00,474.03999999999996,53.220000000000006,505.26666666666665,45.53333333333333,456.8,7.62,621.3000000000001,0.0
2019-11-14 13:20:00,735.0375,45.22291666666666,732.5285714285714,44.81428571428571,735.0750000000002,20.625,863.6125,0.0
2019-11-14 13:24:00,734.1600000000001,40.96166666666666,733.1700000000001,44.925000000000004,734.14,34.019999999999996,872.45,0.0
2019-11-14 13:28:00,735.088888888889,45.18888888888888,735.0545454545455,47.2,736.4444444444443,32.77222222222222,875.3333333333333,0.0
2019-11-14 13:32:00,736.2714285714286,44.65714285714286,734.97,47.30499999999999,736.2375000000001,29.675,876.4875000000001,0.0
2019-11-14 13:36:00,735.3666666666667,44.37222222222223,735.3,46.35,736.4,29.72,876.4199999999998,0.0
2019-11-14 13:40:00,735.6250000000001,43.981249999999996,734.5999999999999,47.444444444444436,735.7399999999999,30.159999999999997,876.7624999999999,0.0
2019-11-14 13:44:00,736.9777777777778,43.738888888888894,734.9500000000002,42.394999999999996,736.05,29.737500000000004,876.2857142857143,0.0
2019-11-14 13:48:00,736.2444444444444,46.41666666666666,734.51,46.464999999999996,735.8222222222221,30.422222222222217,875.6555555555556,0.0
2019-11-14 13:52:00,735.188888888889,44.62222222222222,735.1,46.45166666666667,736.275,30.331249999999997,875.5749999999999,0.0
2019-11-14 13:56:00,736.7142857142857,46.871428571428574,734.63,45.498333333333335,735.53,30.294999999999998,875.8,0.0
2019-11-14 14:00:00,736.0857142857143,45.557142857142864,735.07,41.53,736.1599999999999,28.919999999999998,876.3666666666667,0.0
2019-11-14 14:04:00,736.55,45.24375,735.3399999999999,44.415000000000006,736.7333333333332,28.388888888888893,876.4699999999999,0.0
2019-11-14 14:08:00,736.1666666666665,43.933333333333344,735.588888888889,43.41111111111112,736.7571428571429,27.62857142857143,876.857142857143,0.0
2019-11-14 14:12:00,736.0571428571428,43.107142857142854,735.6800000000001,41.739999999999995,736.9142857142858,26.750000000000004,878.2444444444444,0.0
2019-11-14 14:16:00,736.72,44.370000000000005,736.2444444444444,45.8,737.07,25.76,877.1888888888889,0.0
2019-11-14 14:20:00,736.2833333333333,45.449999999999996,735.85,46.515,737.0875,25.749999999999996,877.8666666666666,0.0
2019-11-14 14:24:00,737.225,42.28333333333334,735.34,38.955,736.35,24.24,877.6125000000001,0.125
2019-11-14 14:28:00,693.86,37.7952380952381,706.3142857142857,40.27012987012987,716.0666666666667,23.216666666666665,876.8333333333334,0.0
