Tiempo,Escalas(m)Babor,Datos1(°)Babor,Datos2(m)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Datos2(m)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Datos2(m)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1,Datos2(m)Capturas 1
2019-11-07 08:43:00,567.8333333333334,3.1666666666666665,37.44444444444445,574.0,38.25,15.0,581.0,2.6666666666666665,6.0,692.0,2.5,0.0
2019-11-07 08:44:00,716.6666666666667,25.5,14.333333333333334,694.25,6.75,52.25,728.5,1.0,6.0,832.0,5.0,0.0
2019-11-07 08:45:00,759.3333333333333,12.0,35.75,769.0,6.5,39.0,772.0,3.6666666666666665,5.0,892.5,6.0,0.0
2019-11-07 08:46:00,770.6666666666666,1.3333333333333333,49.0,836.1111111111112,5.0,21.444444444444446,771.5,7.0,8.25,901.6666666666666,5.0,0.0
2019-11-07 08:47:00,772.0,2.6666666666666665,50.388888888888886,786.8333333333333,1.0,43.333333333333336,771.6666666666666,4.0,17.0,907.5,3.0,0.0
2019-11-07 08:48:00,771.0,6.5,51.66666666666667,771.25,3.0,42.25,773.5,6.0,25.75,910.5,2.1666666666666665,0.0
2019-11-07 08:49:00,771.0,7.0,53.333333333333336,771.0,1.6666666666666667,56.833333333333336,774.0,2.3333333333333335,32.0,910.5,4.0,0.0
2019-11-07 08:50:00,772.0,0.5,54.58333333333333,771.0,6.0,52.0,772.0,3.0,34.5,908.6666666666666,5.333333333333333,0.0
2019-11-07 08:51:00,771.5,3.5,52.5,770.5,4.5,49.75,772.0,5.0,35.5,909.0,2.8333333333333335,0.0
2019-11-07 08:52:00,771.75,3.75,50.41666666666667,771.0,2.3333333333333335,46.0,771.25,7.0,34.625,909.3333333333334,5.111111111111112,0.0
2019-11-07 08:53:00,772.0,5.625,52.7,770.0,8.25,51.25,772.0,2.8333333333333335,34.083333333333336,909.0,6.5,0.0
2019-11-07 08:54:00,772.0,3.75,57.199999999999996,770.0,7.5,46.0,772.0,4.0,34.0,911.6666666666666,2.111111111111111,0.0
2019-11-07 08:55:00,772.0,6.25,58.400000000000006,770.5,3.5,46.0,771.3333333333334,4.666666666666667,34.0,909.0,4.333333333333333,0.0
2019-11-07 08:56:00,772.0,7.5,57.4,771.5,1.5,44.5,771.5,2.5,34.0,910.25,2.75,0.0
2019-11-07 08:57:00,771.0,9.0,56.45454545454545,770.0,2.3333333333333335,48.666666666666664,772.0,2.0,33.5,910.7333333333332,6.6000000000000005,0.0
2019-11-07 08:58:00,770.5,7.5,55.72727272727273,769.0,5.0,49.0,770.5,5.5,32.5,910.0,4.0,0.0
2019-11-07 08:59:00,770.0,7.333333333333333,54.81818181818181,769.0,7.0,46.5,771.25,3.0,32.5,908.4,1.6,0.0
2019-11-07 09:00:00,771.75,4.25,53.90909090909091,769.6666666666666,7.666666666666667,47.111111111111114,772.0,4.5,31.5,913.6666666666666,1.5,0.0
2019-11-07 09:01:00,771.3333333333334,5.333333333333333,53.121212121212125,770.5,3.0,45.33333333333333,771.9166666666666,3.25,31.916666666666668,910.25,2.25,0.0
2019-11-07 09:02:00,772.0,6.5,52.85,772.0,1.5,46.5,771.375,6.375,31.375,912.6666666666666,5.666666666666667,0.0
2019-11-07 09:03:00,771.5,2.5,52.25,770.8333333333334,2.5,57.666666666666664,772.0,5.0,32.333333333333336,911.6666666666667,2.333333333333333,0.0
2019-11-07 09:04:00,772.0,3.6666666666666665,51.5,770.3333333333334,5.333333333333333,62.800000000000004,772.5,4.0,32.0,912.2222222222222,7.111111111111111,0.0
2019-11-07 09:05:00,772.0,1.0,50.6,772.5,5.5,52.3,772.0,4.333333333333333,32.0,911.0,2.5,0.0
2019-11-07 09:06:00,773.0,5.0,50.0,776.0,1.6666666666666665,45.75,772.0,5.166666666666666,32.0,912.6666666666666,5.333333333333333,0.0
2019-11-07 09:07:00,772.0,6.5,50.0,772.6666666666666,3.5555555555555554,44.5,772.3333333333334,4.222222222222222,31.866666666666664,911.5,5.0,0.0
2019-11-07 09:08:00,771.8333333333334,4.0,50.0,772.0,5.5,43.0,773.8333333333333,5.166666666666666,31.0,911.0,4.333333333333333,0.0
2019-11-07 09:09:00,772.0,6.0,50.4,771.0,5.0,46.0,773.0277777777778,1.972222222222222,30.2,911.5,3.5,0.0
2019-11-07 09:10:00,772.5,3.5,52.4,771.0,1.0,46.08333333333333,772.375,4.125,30.5,910.5,5.0,0.0
2019-11-07 09:11:00,772.5,4.5,55.0,771.0,2.3333333333333335,51.5,772.5,4.0,30.9,915.0,4.0,0.0
2019-11-07 09:12:00,772.0,3.0,54.4,771.0,1.5,56.916666666666664,772.1666666666666,2.3333333333333335,32.333333333333336,911.0,3.5,0.0
2019-11-07 09:13:00,771.0,7.0,52.4,771.5,6.0,49.333333333333336,773.6666666666667,4.0,31.25,911.5,1.0,0.0
2019-11-07 09:14:00,771.0,6.5,52.11538461538461,771.0,7.0,45.25,772.2222222222222,3.6666666666666665,32.5,910.5,2.5,0.0
2019-11-07 09:15:00,771.5,5.5,52.307692307692314,770.25,8.25,45.58333333333333,772.5,4.5,32.5,910.0,5.0,0.0
2019-11-07 09:16:00,771.8333333333333,1.8333333333333335,52.5,770.3333333333334,8.333333333333334,50.611111111111114,771.25,7.25,32.0,910.3333333333334,4.666666666666667,0.0
2019-11-07 09:17:00,771.2777777777778,4.777777777777778,52.692307692307686,771.0,3.5,49.5,772.0,3.3333333333333335,32.0,911.75,2.25,0.0
