Tiempo,Escalas(m)Babor,Datos1(°)Babor,Datos2(m)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Datos2(m)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Datos2(m)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1,Datos2(m)Capturas 1
2019-11-06 15:58:00,897.0,15.0,6.0,672.5,4.5,20.0,668.0,3.3333333333333335,11.666666666666666,798.0,0.375,0.0
2019-11-06 15:59:00,897.0,15.0,6.0,671.5,6.0,20.0,674.0,3.5,15.642857142857142,802.0,1.875,0.0
2019-11-06 16:00:00,897.0,15.0,6.0,672.125,6.5,20.0,674.0,5.5,20.5,808.0,3.6666666666666665,0.0
2019-11-06 16:01:00,897.0,15.0,6.0,673.625,4.5,20.0,674.0,7.5,25.357142857142854,812.0,6.5,0.0
2019-11-06 16:02:00,897.0,15.0,6.0,673.5,2.5,20.0,674.0,8.0,29.0,812.5,7.0,0.0
2019-11-06 16:03:00,897.0,15.0,6.0,673.0,2.5,20.0,674.3333333333334,2.5,30.666666666666668,814.0,5.5,0.0
2019-11-06 16:04:00,897.0,15.0,6.0,672.5,5.5,20.0,675.6666666666667,4.333333333333334,31.0,813.3333333333334,6.333333333333333,0.0
2019-11-06 16:05:00,897.0,15.0,6.0,673.0,2.0,20.0,674.3333333333333,5.666666666666666,31.0,813.0,3.0,0.0
2019-11-06 16:06:00,897.0,15.0,6.0,673.0,4.75,20.0,674.5,2.1666666666666665,30.333333333333332,813.0,5.5,0.0
2019-11-06 16:07:00,897.0,15.0,6.0,673.5,2.5,20.0,676.25,7.5,27.5,813.0,2.3333333333333335,0.0
2019-11-06 16:08:00,897.0,15.0,6.0,674.0,5.333333333333333,20.0,674.0,5.666666666666667,29.333333333333332,813.0,4.0,0.0
2019-11-06 16:09:00,897.0,15.0,6.0,673.0,4.0,20.0,674.75,1.75,28.700000000000003,814.0,4.0,0.0
2019-11-06 16:10:00,897.0,15.0,6.0,673.3333333333334,3.8333333333333335,20.0,675.5,5.5,28.299999999999997,813.3333333333334,8.0,0.0
2019-11-06 16:11:00,897.0,15.0,6.0,673.5,4.0,20.0,675.6666666666666,4.333333333333333,27.0,813.5,6.0,0.0
2019-11-06 16:12:00,897.0,15.0,6.0,673.0,2.5,20.0,674.0,5.5,28.5,813.6666666666666,4.0,0.0
