Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Abertura,16:52:11,1960,9,---,---,---,---,
Abertura,16:52:37,---,---,---,---,---,---,
Abertura,16:53:06,---,---,---,---,---,---,
Abertura,16:53:34,---,---,---,---,---,---,
Abertura,16:54:00,1740,3,---,---,---,---,
Abertura,16:54:28,1740,6,---,---,---,---,
Abertura,16:54:53,1740,5,---,---,---,---,
Abertura,16:55:19,1741,4,---,---,---,---,
Abertura,16:55:46,1740,4,---,---,---,---,
Abertura,16:56:11,1740,5,---,---,---,---,
Abertura,16:56:38,---,---,---,---,---,---,
Abertura,16:57:06,---,---,---,---,---,---,
Abertura,16:57:31,1741,6,---,---,---,---,
Abertura,16:58:01,---,---,---,---,---,---,
Abertura,16:58:25,1741,4,---,---,---,---,
Abertura,16:58:49,1741,5,127,6,---,---,
Abertura,16:59:14,1741,3,127,7,---,---,
Abertura,16:59:39,1741,5,125,1,---,---,
Abertura,17:00:06,1742,0,126,1,---,---,
Abertura,17:00:33,1741,6,126,2,---,---,
Abertura,17:00:58,1741,9,124,6,---,---,
Abertura,17:01:23,1741,7,123,2,---,---,
Abertura,17:01:48,1741,8,123,0,---,---,
Abertura,17:02:13,1742,6,122,5,---,---,
Abertura,17:02:38,1742,5,121,0,---,---,
Abertura,17:03:07,---,---,---,---,---,---,
Abertura,17:03:31,1742,7,121,3,---,---,
Abertura,17:03:58,---,---,---,---,---,---,
Abertura,17:04:23,1742,2,117,5,---,---,
Abertura,17:04:50,---,---,---,---,---,---,
Abertura,17:05:18,---,---,---,---,---,---,
Abertura,17:05:42,1742,7,114,9,---,---,
Abertura,17:06:09,---,---,---,---,---,---,
Abertura,17:06:34,1742,4,114,6,---,---,
Abertura,17:06:59,1742,0,118,2,---,---,
Abertura,17:07:24,1742,1,116,0,---,---,
Abertura,17:07:52,---,---,---,---,---,---,
Abertura,17:08:17,1742,3,114,3,---,---,
Abertura,17:08:45,---,---,---,---,---,---,
Abertura,17:09:11,1742,1,114,6,---,---,
Abertura,17:09:40,---,---,---,---,---,---,
Abertura,17:10:06,---,---,---,---,---,---,
Abertura,17:10:32,1742,3,117,0,---,---,
Abertura,17:10:59,1741,7,115,5,---,---,
Abertura,17:11:25,1741,5,115,9,---,---,
Abertura,17:11:50,1741,4,114,7,---,---,
Abertura,17:12:15,1741,6,116,4,---,---,
Abertura,17:12:44,---,---,---,---,---,---,
Abertura,17:13:10,---,---,---,---,---,---,
Abertura,17:13:35,1740,6,113,6,---,---,
Abertura,17:14:02,---,---,---,---,---,---,
Abertura,17:14:28,1740,1,118,4,---,---,
Abertura,17:14:53,1739,9,120,3,---,---,
Abertura,17:15:18,1739,9,118,7,---,---,
Abertura,17:15:45,1739,9,119,2,---,---,
Abertura,17:16:10,1740,4,118,1,---,---,
Abertura,17:16:37,---,---,---,---,---,---,
Abertura,17:17:03,1741,1,114,9,---,---,
