Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Babor,10:56:59,771,8,---,---,---,---,
Babor,10:57:25,---,---,---,---,---,---,
Babor,10:57:52,772,5,---,---,---,---,
Babor,10:58:15,773,7,52,3,---,---,
Babor,10:58:46,---,---,---,---,---,---,
Babor,10:59:10,773,8,---,---,---,---,
Babor,10:59:32,773,1,---,---,---,---,
Babor,10:59:54,773,6,---,---,---,---,
Babor,11:00:16,774,5,---,---,---,---,
Babor,11:00:40,772,5,---,---,---,---,
Babor,11:01:08,---,---,---,---,---,---,
Babor,11:01:32,772,0,---,---,---,---,
Babor,11:01:55,773,6,---,---,---,---,
Babor,11:02:17,773,6,50,6,---,---,
Babor,11:02:44,773,1,49,5,---,---,
Babor,11:03:08,773,0,57,5,---,---,
Babor,11:03:31,773,2,53,7,---,---,
Babor,11:03:59,777,1,---,---,---,---,
Babor,11:04:22,774,0,52,6,---,---,
Babor,11:04:44,772,7,---,---,---,---,
Babor,11:05:09,773,0,---,---,---,---,
Babor,11:05:31,773,4,---,---,---,---,
Babor,11:05:56,772,6,---,---,---,---,
Babor,11:06:17,771,8,53,2,---,---,
Babor,11:06:40,773,2,48,4,---,---,
Babor,11:07:05,773,2,---,---,---,---,
Babor,11:07:27,773,2,---,---,---,---,
Babor,11:07:48,776,9,53,9,---,---,
Babor,11:08:13,772,9,---,---,---,---,
Babor,11:08:34,773,6,48,5,---,---,
Babor,11:08:57,773,7,---,---,---,---,
Babor,11:09:20,773,2,54,5,---,---,
Babor,11:09:47,---,---,---,---,---,---,
Babor,11:10:09,774,1,---,---,---,---,
Babor,11:10:34,---,---,---,---,---,---,
Babor,11:10:57,776,0,---,---,---,---,
Babor,11:11:22,---,---,---,---,---,---,
Babor,11:11:44,773,2,55,7,---,---,
Babor,11:12:09,773,0,52,0,---,---,
Babor,11:12:33,773,1,---,---,---,---,
Babor,11:12:55,772,6,---,---,---,---,
Babor,11:13:21,---,---,---,---,---,---,
Babor,11:13:48,---,---,---,---,---,---,
Babor,11:14:10,773,1,---,---,---,---,
Babor,11:14:32,773,9,---,---,---,---,
Babor,11:14:56,773,3,55,2,---,---,
Babor,11:15:19,774,8,---,---,---,---,
Babor,11:15:45,---,---,---,---,---,---,
Babor,11:16:09,777,0,---,---,---,---,
Babor,11:16:32,773,8,---,---,---,---,
Babor,11:16:55,773,9,---,---,---,---,
Babor,11:17:18,773,3,---,---,---,---,
Babor,11:17:40,773,4,43,4,---,---,
Babor,11:18:06,---,---,---,---,---,---,
Babor,11:18:33,---,---,---,---,---,---,
Babor,11:18:55,---,---,---,---,---,---,
Babor,11:19:24,---,---,---,---,---,---,
Babor,11:19:49,810,4,---,---,---,---,
Babor,11:20:12,813,0,---,---,---,---,
Babor,11:20:35,809,2,46,8,---,---,
Babor,11:20:59,813,1,---,---,---,---,
Babor,11:21:25,---,---,---,---,---,---,
Babor,11:21:46,810,0,36,8,---,---,
Babor,11:22:11,---,---,---,---,---,---,
Babor,11:22:34,809,8,---,---,---,---,
Babor,11:22:55,808,9,---,---,---,---,
Babor,11:23:20,---,---,---,---,---,---,
Babor,11:23:42,810,1,---,---,---,---,
Babor,11:24:05,814,3,---,---,---,---,
Babor,11:24:32,---,---,---,---,---,---,
Babor,11:24:55,---,---,---,---,---,---,
Babor,11:25:23,---,---,---,---,---,---,
Babor,11:25:47,---,---,---,---,---,---,
Babor,11:26:09,809,9,---,---,---,---,
Babor,11:26:32,811,9,---,---,---,---,
Babor,11:26:54,810,6,41,0,---,---,
Babor,11:27:21,---,---,---,---,---,---,
Babor,11:27:47,---,---,---,---,---,---,
Babor,11:28:11,808,6,---,---,---,---,
Babor,11:28:33,808,3,---,---,---,---,
Babor,11:28:57,812,3,37,3,---,---,
Babor,11:29:21,809,3,---,---,---,---,
Babor,11:29:44,808,2,---,---,---,---,
Babor,11:30:06,809,4,---,---,---,---,
Babor,11:30:31,809,3,47,1,---,---,
Babor,11:30:55,809,0,46,7,---,---,
Babor,11:31:19,810,0,---,---,---,---,
Babor,11:31:41,810,1,---,---,---,---,
Babor,11:32:07,---,---,---,---,---,---,
Babor,11:32:30,813,1,---,---,---,---,
Babor,11:32:53,808,5,---,---,---,---,
Babor,11:33:17,---,---,---,---,---,---,
Babor,11:33:42,---,---,---,---,---,---,
Babor,11:34:04,810,6,---,---,---,---,
Babor,11:34:27,808,2,---,---,---,---,
Babor,11:34:48,810,1,---,---,---,---,
Babor,11:35:13,809,3,---,---,---,---,
Babor,11:35:36,809,3,---,---,---,---,
Babor,11:35:58,809,4,---,---,---,---,
Babor,11:36:21,808,7,---,---,---,---,
Babor,11:36:45,809,2,---,---,---,---,
Babor,11:37:08,809,3,---,---,---,---,
Babor,11:37:30,810,7,---,---,---,---,
Babor,11:37:52,812,3,---,---,---,---,
Babor,11:38:16,809,4,---,---,---,---,
Babor,11:38:40,810,0,---,---,---,---,
Babor,11:39:02,809,8,---,---,---,---,
Babor,11:39:26,818,2,---,---,---,---,
Babor,11:39:48,811,6,---,---,---,---,
Babor,11:40:10,809,6,---,---,---,---,
Babor,11:40:34,---,---,---,---,---,---,
Babor,11:40:55,810,2,---,---,---,---,
Babor,11:41:16,809,9,---,---,---,---,
Babor,11:41:41,811,6,---,---,---,---,
Babor,11:42:05,816,9,47,5,---,---,
Babor,11:42:31,---,---,---,---,---,---,
Babor,11:42:54,812,2,---,---,---,---,
Babor,11:43:22,---,---,---,---,---,---,
Babor,11:43:47,815,2,---,---,---,---,
Babor,11:44:14,---,---,---,---,---,---,
Babor,11:44:40,811,2,57,0,---,---,
Babor,11:45:08,---,---,---,---,---,---,
Babor,11:45:28,814,8,---,---,---,---,
Babor,11:45:56,---,---,---,---,---,---,
Babor,11:46:17,815,0,---,---,---,---,
Babor,11:46:39,815,7,---,---,---,---,
Babor,11:47:02,816,1,45,8,---,---,
Babor,11:47:28,810,5,---,---,---,---,
Babor,11:47:53,809,2,---,---,---,---,
Babor,11:48:17,---,---,---,---,---,---,
Babor,11:48:40,---,---,---,---,---,---,
Babor,11:49:08,---,---,---,---,---,---,
Babor,11:49:28,809,9,50,2,---,---,
Babor,11:49:54,---,---,---,---,---,---,
Babor,11:50:16,809,9,---,---,---,---,
Babor,11:50:39,810,0,---,---,---,---,
Babor,11:51:00,809,9,46,8,---,---,
Babor,11:51:25,---,---,---,---,---,---,
Babor,11:51:51,---,---,---,---,---,---,
Babor,11:52:13,811,7,---,---,---,---,
Babor,11:52:41,---,---,---,---,---,---,
Babor,11:53:02,810,1,52,2,---,---,
Babor,11:53:26,809,8,54,2,---,---,
Babor,11:53:49,813,2,---,---,---,---,
Babor,11:54:10,824,6,53,9,---,---,
Babor,11:54:36,835,3,---,---,---,---,
Babor,11:54:58,836,6,47,2,---,---,
Babor,11:55:20,840,6,---,---,---,---,
Babor,11:55:42,845,8,---,---,---,---,
Babor,11:56:06,845,9,---,---,---,---,
Babor,11:56:30,---,---,---,---,---,---,
Babor,11:56:54,845,7,---,---,---,---,
Babor,11:57:18,---,---,---,---,---,---,
Babor,11:57:41,849,5,---,---,---,---,
Babor,11:58:04,---,---,---,---,---,---,
Babor,11:58:29,---,---,---,---,---,---,
Babor,11:58:51,844,9,---,---,---,---,
Babor,11:59:14,848,5,---,---,---,---,
Babor,11:59:40,---,---,---,---,---,---,
Babor,12:00:06,845,3,---,---,---,---,
Babor,12:00:30,844,5,---,---,---,---,
Babor,12:00:53,845,6,57,5,---,---,
Babor,12:01:17,845,3,---,---,---,---,
Babor,12:01:39,845,6,51,6,---,---,
Babor,12:02:05,---,---,---,---,---,---,
Babor,12:02:27,845,8,---,---,---,---,
Babor,12:02:51,848,8,---,---,---,---,
Babor,12:03:13,848,2,---,---,---,---,
Babor,12:03:36,848,2,57,8,---,---,
Babor,12:04:02,848,7,---,---,---,---,
Babor,12:04:27,848,9,---,---,---,---,
Babor,12:04:49,848,2,---,---,---,---,
Babor,12:05:16,---,---,---,---,---,---,
Babor,12:05:39,846,7,---,---,---,---,
Babor,12:06:03,---,---,---,---,---,---,
Babor,12:06:24,845,4,---,---,---,---,
Babor,12:06:48,845,8,---,---,---,---,
Babor,12:07:12,---,---,---,---,---,---,
Babor,12:07:36,845,7,53,6,---,---,
Babor,12:08:00,845,8,---,---,---,---,
Babor,12:08:21,845,3,---,---,---,---,
Babor,12:08:45,---,---,---,---,---,---,
Babor,12:09:10,---,---,---,---,---,---,
Babor,12:09:33,841,7,---,---,---,---,
Babor,12:09:57,---,---,---,---,---,---,
Babor,12:10:22,782,0,---,---,---,---,
Babor,12:10:47,748,0,---,---,---,---,
Babor,12:11:10,718,7,---,---,---,---,
Babor,12:11:33,691,9,---,---,---,---,
Babor,12:11:58,664,4,---,---,---,---,
Babor,12:12:23,637,3,---,---,---,---,
Babor,12:12:48,611,5,---,---,---,---,
Babor,12:13:13,584,1,---,---,---,---,
Babor,12:13:38,557,5,---,---,---,---,
Babor,12:14:03,531,4,---,---,---,---,
Babor,12:14:26,508,1,---,---,---,---,
Babor,12:14:50,483,6,---,---,---,---,
Babor,12:15:15,457,2,---,---,---,---,
Babor,12:15:38,432,7,---,---,---,---,
Babor,12:16:02,408,8,---,---,---,---,
