Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,05:41:20,699,0,Off,---,---,---,
Capturas 1,05:41:50,---,---,---,---,---,---,
Capturas 1,05:42:14,697,6,---,---,---,---,
Capturas 1,05:42:39,698,1,Off,---,---,---,
Capturas 1,05:43:02,698,7,Off,---,---,---,
Capturas 1,05:43:25,698,8,Off,---,---,---,
Capturas 1,05:43:52,698,2,Off,---,---,---,
Capturas 1,05:44:16,699,8,Off,---,---,---,
Capturas 1,05:44:44,699,0,Off,---,---,---,
Capturas 1,05:45:12,700,4,Off,---,---,---,
Capturas 1,05:45:42,---,---,---,---,---,---,
Capturas 1,05:46:07,---,---,---,---,---,---,
Capturas 1,05:46:35,---,---,---,---,---,---,
Capturas 1,05:47:01,702,7,---,---,---,---,
Capturas 1,05:47:23,698,9,Off,---,---,---,
Capturas 1,05:47:48,698,3,Off,---,---,---,
Capturas 1,05:48:17,---,---,---,---,---,---,
Capturas 1,05:48:44,---,---,---,---,---,---,
Capturas 1,05:49:06,701,1,Off,---,---,---,
Capturas 1,05:49:33,698,6,Off,---,---,---,
Capturas 1,05:50:00,699,2,Off,---,---,---,
Capturas 1,05:50:26,699,1,Off,---,---,---,
Capturas 1,05:50:53,698,1,Off,---,---,---,
Capturas 1,05:51:20,---,---,---,---,---,---,
Capturas 1,05:51:41,698,3,Off,---,---,---,
Capturas 1,05:52:07,698,0,---,---,---,---,
Capturas 1,05:52:29,698,1,On,---,---,---,
Capturas 1,05:52:53,698,2,Off,---,---,---,
Capturas 1,05:53:17,698,0,Off,---,---,---,
Capturas 1,05:53:42,698,1,Off,---,---,---,
Capturas 1,05:54:10,697,9,Off,---,---,---,
Capturas 1,05:54:36,---,Off,---,---,---,---,
Capturas 1,05:55:01,698,7,---,---,---,---,
Capturas 1,05:55:29,---,---,---,---,---,---,
Capturas 1,05:55:52,702,7,---,---,---,---,
Capturas 1,05:56:17,700,9,On,---,---,---,
Capturas 1,05:56:40,699,5,On,---,---,---,
Capturas 1,05:57:03,698,9,Off,---,---,---,
Capturas 1,05:57:27,699,0,On,---,---,---,
Capturas 1,05:57:53,698,7,On,---,---,---,
Capturas 1,05:58:17,698,6,Off,---,---,---,
Capturas 1,05:58:40,698,5,Off,---,---,---,
Capturas 1,05:59:04,698,7,Off,---,---,---,
Capturas 1,05:59:30,699,2,Off,---,---,---,
Capturas 1,05:59:54,699,2,On,---,---,---,
Capturas 1,06:00:21,---,---,---,---,---,---,
Capturas 1,06:00:45,699,1,On,---,---,---,
Capturas 1,06:01:09,698,6,Off,---,---,---,
Capturas 1,06:01:37,698,1,---,---,---,---,
Capturas 1,06:02:03,698,1,On,---,---,---,
Capturas 1,06:02:26,697,2,Off,---,---,---,
Capturas 1,06:02:52,698,4,On,---,---,---,
Capturas 1,06:03:17,698,1,Off,---,---,---,
Capturas 1,06:03:46,698,9,---,---,---,---,
Capturas 1,06:04:08,700,5,Off,---,---,---,
Capturas 1,06:04:36,697,9,---,---,---,---,
Capturas 1,06:05:04,---,---,---,---,---,---,
Capturas 1,06:05:26,698,5,On,---,---,---,
Capturas 1,06:05:52,699,5,---,---,---,---,
Capturas 1,06:06:16,699,5,Off,---,---,---,
Capturas 1,06:06:42,699,6,On,---,---,---,
Capturas 1,06:07:08,699,9,On,---,---,---,
Capturas 1,06:07:35,699,4,On,---,---,---,
Capturas 1,06:07:59,698,8,On,---,---,---,
Capturas 1,06:08:23,699,4,On,---,---,---,
