Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,09:00:29,---,---,---,---,---,---,
Estribor,09:00:53,---,---,---,---,---,---,
Estribor,09:01:17,---,---,---,---,---,---,
Estribor,09:01:38,690,9,32,3,---,---,
Estribor,09:02:01,690,6,31,5,---,---,
Estribor,09:02:25,692,4,30,7,---,---,
Estribor,09:02:49,692,6,31,0,---,---,
Estribor,09:03:13,692,1,---,---,---,---,
Estribor,09:03:35,692,1,30,4,---,---,
Estribor,09:03:58,691,9,30,6,---,---,
Estribor,09:04:22,691,8,---,---,---,---,
Estribor,09:04:44,692,5,30,9,---,---,
Estribor,09:05:08,690,7,30,1,---,---,
Estribor,09:05:32,680,8,29,4,---,---,
Estribor,09:05:58,---,---,---,---,---,---,
Estribor,09:06:22,608,0,29,4,---,---,
Estribor,09:06:47,571,8,29,8,---,---,
Estribor,09:07:12,544,5,30,2,---,---,
Estribor,09:07:38,518,8,29,5,---,---,
Estribor,09:08:03,490,9,29,5,---,---,
Estribor,09:08:27,463,2,---,---,---,---,
Estribor,09:08:53,435,7,29,9,---,---,
Estribor,09:09:16,409,7,29,1,---,---,
Estribor,09:09:43,378,0,28,5,---,---,
Estribor,09:10:06,349,5,29,4,---,---,
Estribor,09:10:30,320,3,28,6,---,---,
Estribor,09:10:54,287,9,25,8,---,---,
Estribor,09:11:17,255,8,22,2,---,---,
Estribor,09:11:41,223,3,17,3,---,---,
Estribor,09:12:10,---,---,---,---,---,---,
Estribor,09:12:31,155,7,12,1,---,---,
Estribor,09:12:54,123,5,11,0,---,---,
Estribor,09:13:18,93,6,9,4,---,---,
Estribor,09:13:42,67,2,8,0,---,---,
Estribor,09:14:05,43,4,8,0,---,---,
Estribor,09:14:29,27,6,6,1,---,---,
Estribor,09:14:52,17,1,6,2,---,---,
Estribor,09:15:16,13,3,---,---,---,---,
Estribor,09:15:46,---,---,---,---,---,---,
Estribor,09:16:14,---,---,---,---,---,---,
Estribor,09:16:42,---,---,---,---,---,---,
Estribor,09:17:10,---,---,---,---,---,---,
Estribor,09:17:38,---,---,---,---,---,---,
Estribor,09:18:06,---,---,---,---,---,---,
Estribor,09:18:32,---,---,---,---,---,---,
Estribor,09:19:00,---,---,---,---,---,---,
Estribor,09:19:27,---,---,---,---,---,---,
Estribor,09:19:56,---,---,---,---,---,---,
Estribor,09:20:26,---,---,---,---,---,---,
Estribor,09:20:55,---,---,---,---,---,---,
Estribor,09:21:24,---,---,---,---,---,---,
Estribor,09:21:54,---,---,---,---,---,---,
Estribor,09:22:23,---,---,---,---,---,---,
Estribor,09:22:53,---,---,---,---,---,---,
Estribor,09:23:22,---,---,---,---,---,---,
Estribor,09:23:51,---,---,---,---,---,---,
Estribor,09:24:21,---,---,---,---,---,---,
Estribor,09:24:50,---,---,---,---,---,---,
Estribor,09:25:19,---,---,---,---,---,---,
Estribor,09:25:49,---,---,---,---,---,---,
Estribor,09:26:18,---,---,---,---,---,---,
Estribor,09:26:48,---,---,---,---,---,---,
Estribor,09:27:17,---,---,---,---,---,---,
Estribor,09:27:46,---,---,---,---,---,---,
Estribor,09:28:16,---,---,---,---,---,---,
Estribor,09:28:45,---,---,---,---,---,---,
Estribor,09:29:14,---,---,---,---,---,---,
Estribor,09:29:44,---,---,---,---,---,---,
Estribor,09:30:13,---,---,---,---,---,---,
Estribor,09:30:43,---,---,---,---,---,---,
Estribor,09:31:12,---,---,---,---,---,---,
Estribor,09:31:41,---,---,---,---,---,---,
