Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,09:00:39,828,6,---,---,---,---,
Capturas 1,09:01:02,828,4,Off,---,---,---,
Capturas 1,09:01:26,829,5,Off,---,---,---,
Capturas 1,09:01:49,829,1,Off,---,---,---,
Capturas 1,09:02:13,829,3,Off,---,---,---,
Capturas 1,09:02:36,829,9,Off,---,---,---,
Capturas 1,09:03:00,829,2,Off,---,---,---,
Capturas 1,09:03:23,830,0,Off,---,---,---,
Capturas 1,09:03:46,830,0,Off,---,---,---,
Capturas 1,09:04:09,829,6,Off,---,---,---,
Capturas 1,09:04:32,834,8,Off,---,---,---,
Capturas 1,09:04:56,830,4,Off,---,---,---,
Capturas 1,09:05:20,823,5,Off,---,---,---,
Capturas 1,09:05:47,---,---,---,---,---,---,
Capturas 1,09:06:13,---,---,---,---,---,---,
Capturas 1,09:06:38,---,---,---,---,---,---,
Capturas 1,09:07:03,---,---,---,---,---,---,
Capturas 1,09:07:28,---,---,---,---,---,---,
Capturas 1,09:07:53,---,---,---,---,---,---,
Capturas 1,09:08:18,---,---,---,---,---,---,
Capturas 1,09:08:43,---,---,---,---,---,---,
Capturas 1,09:09:04,---,---,---,---,---,---,
Capturas 1,09:09:32,---,---,---,---,---,---,
Capturas 1,09:09:54,483,6,Off,---,---,---,
Capturas 1,09:10:18,449,9,Off,---,---,---,
Capturas 1,09:10:42,416,8,Off,---,---,---,
Capturas 1,09:11:05,382,2,Off,---,---,---,
Capturas 1,09:11:29,348,2,Off,---,---,---,
Capturas 1,09:11:52,312,7,Off,---,---,---,
Capturas 1,09:12:19,276,8,Off,---,---,---,
Capturas 1,09:12:42,248,8,Off,---,---,---,
Capturas 1,09:13:06,225,5,Off,---,---,---,
Capturas 1,09:13:30,206,8,Off,---,---,---,
Capturas 1,09:13:53,189,6,Off,---,---,---,
Capturas 1,09:14:17,171,7,Off,---,---,---,
Capturas 1,09:14:40,160,6,Off,---,---,---,
Capturas 1,09:15:03,147,4,Off,---,---,---,
Capturas 1,09:15:28,146,8,Off,---,---,---,
Capturas 1,09:15:56,148,3,Off,---,---,---,
Capturas 1,09:16:24,142,3,Off,---,---,---,
Capturas 1,09:16:52,135,0,Off,---,---,---,
Capturas 1,09:17:20,109,6,Off,---,---,---,
Capturas 1,09:17:48,83,8,Off,---,---,---,
Capturas 1,09:18:17,61,3,---,---,---,---,
Capturas 1,09:18:42,63,6,Off,---,---,---,
Capturas 1,09:19:11,65,9,---,---,---,---,
Capturas 1,09:19:42,---,---,---,---,---,---,
Capturas 1,09:20:11,---,---,---,---,---,---,
