Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Abertura,03:22:51,1786,4,115,9,---,---,
Abertura,03:23:20,---,---,---,---,---,---,
Abertura,03:23:48,---,---,---,---,---,---,
Abertura,03:24:15,---,---,---,---,---,---,
Abertura,03:24:42,---,---,---,---,---,---,
Abertura,03:25:11,---,---,---,---,---,---,
Abertura,03:25:39,---,---,---,---,---,---,
Abertura,03:26:07,---,---,---,---,---,---,
Abertura,03:26:35,---,---,---,---,---,---,
Abertura,03:27:01,1786,2,119,5,---,---,
Abertura,03:27:29,---,---,---,---,---,---,
Abertura,03:27:55,---,---,---,---,---,---,
Abertura,03:28:22,1786,4,---,---,---,---,
Abertura,03:28:48,1786,2,120,1,---,---,
Abertura,03:29:13,1786,1,119,9,---,---,
Abertura,03:29:38,1786,6,121,5,---,---,
Abertura,03:30:05,1786,2,124,4,---,---,
Abertura,03:30:30,1786,2,122,6,---,---,
Abertura,03:30:55,1785,9,125,3,---,---,
Abertura,03:31:23,---,---,---,---,---,---,
Abertura,03:31:50,---,---,---,---,---,---,
Abertura,03:32:18,---,---,---,---,---,---,
Abertura,03:32:47,---,---,---,---,---,---,
Abertura,03:33:12,1785,8,127,4,---,---,
Abertura,03:33:40,---,---,---,---,---,---,
Abertura,03:34:06,1785,7,127,3,---,---,
Abertura,03:34:31,1786,0,127,4,---,---,
Abertura,03:34:58,---,---,---,---,---,---,
Abertura,03:35:28,---,---,---,---,---,---,
Abertura,03:35:56,---,---,---,---,---,---,
Abertura,03:36:22,1786,4,121,3,---,---,
Abertura,03:36:50,---,---,---,---,---,---,
Abertura,03:37:18,---,---,---,---,---,---,
Abertura,03:37:44,1785,7,121,1,---,---,
Abertura,03:38:09,1786,4,120,2,---,---,
Abertura,03:38:36,1785,1,120,0,---,---,
Abertura,03:39:03,---,---,---,---,---,---,
Abertura,03:39:31,---,---,---,---,---,---,
Abertura,03:39:59,---,---,---,---,---,---,
Abertura,03:40:26,---,---,---,---,---,---,
Abertura,03:40:54,---,---,---,---,---,---,
Abertura,03:41:22,---,---,---,---,---,---,
Abertura,03:41:49,---,---,---,---,---,---,
Abertura,03:42:15,---,---,---,---,---,---,
Abertura,03:42:43,---,---,---,---,---,---,
Abertura,03:43:11,---,---,---,---,---,---,
Abertura,03:43:39,---,---,---,---,---,---,
Abertura,03:44:07,---,---,---,---,---,---,
Abertura,03:44:32,1785,9,122,7,---,---,
Abertura,03:45:00,---,---,---,---,---,---,
Abertura,03:45:26,1785,7,121,5,---,---,
Abertura,03:45:53,1785,6,123,0,---,---,
Abertura,03:46:21,---,---,---,---,---,---,
Abertura,03:46:46,1785,2,125,5,---,---,
Abertura,03:47:12,1785,0,125,6,---,---,
