Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,14:24:06,105,6,-1,6,---,---,
Estribor,14:24:46,---,3,2,---,---,---,
Estribor,14:25:26,---,---,---,---,---,---,
Estribor,14:26:05,---,---,---,---,---,---,
Estribor,14:26:44,---,---,---,---,---,---,
Estribor,14:27:21,1696,4,-1,1,---,---,
Estribor,14:27:59,1695,8,-1,7,---,---,
Estribor,14:28:35,1696,0,-2,0,---,---,
Estribor,14:29:12,1696,3,-0,8,---,---,
Estribor,14:29:49,1696,3,-0,7,---,---,
Estribor,14:30:26,1696,6,-1,4,---,---,
Estribor,14:31:03,1696,7,-0,7,---,---,
Estribor,14:31:40,1696,6,-0,6,---,---,
Estribor,14:32:17,1696,9,-1,0,---,---,
Estribor,14:32:54,1696,8,-0,1,---,---,
Estribor,14:33:32,1696,9,-1,1,---,---,
Estribor,14:34:09,1696,9,-0,9,---,---,
Estribor,14:34:46,1696,7,-1,6,---,---,
Estribor,14:35:24,1696,6,-0,6,---,---,
Estribor,14:36:01,1696,6,-0,6,---,---,
Estribor,14:36:39,1696,5,-1,4,---,---,
Estribor,14:37:15,1696,3,-0,1,---,---,
Estribor,14:37:52,1695,6,-0,8,---,---,
Estribor,14:38:29,1695,6,-0,9,---,---,
Estribor,14:39:06,1695,6,-0,2,---,---,
Estribor,14:39:44,1695,7,5,2,---,---,
Estribor,14:40:24,---,---,---,---,---,---,
Estribor,14:41:03,---,---,---,---,---,---,
Estribor,14:41:42,---,---,---,---,---,---,
Estribor,14:42:17,---,---,---,---,---,---,
Estribor,14:42:58,---,---,---,---,---,---,
Estribor,14:43:34,1695,8,16,5,---,---,
Estribor,14:44:11,1694,8,10,9,---,---,
Estribor,14:44:50,---,---,---,---,---,---,
Estribor,14:45:30,1695,4,13,6,---,---,
Estribor,14:46:09,1695,4,5,7,---,---,
Estribor,14:46:48,1695,6,0,0,---,---,
Estribor,14:47:25,1695,5,-0,3,---,---,
Estribor,14:48:02,1696,0,-0,3,---,---,
Estribor,14:48:39,1696,2,1,6,---,---,
Estribor,14:49:16,1696,4,0,5,---,---,
Estribor,14:49:54,1696,5,0,0,---,---,
Estribor,14:50:31,1696,6,1,4,---,---,
Estribor,14:51:08,1696,4,-0,4,---,---,
Estribor,14:51:45,1696,6,-0,4,---,---,
Estribor,14:52:23,1696,5,0,1,---,---,
Estribor,14:53:00,1696,6,0,8,---,---,
Estribor,14:53:37,1696,7,-0,7,---,---,
Estribor,14:54:14,1696,3,-0,8,---,---,
Estribor,14:54:51,1696,2,-0,6,---,---,
Estribor,14:55:28,1696,0,-1,0,---,---,
Estribor,14:56:05,1696,3,-0,2,---,---,
Estribor,14:56:42,1695,8,-0,7,---,---,
Estribor,14:57:19,1695,5,-1,9,---,---,
Estribor,14:57:56,1695,5,11,0,---,---,
Estribor,14:58:36,---,---,---,---,---,---,
Estribor,14:59:14,1696,7,17,4,---,---,
Estribor,14:59:52,1695,0,18,8,---,---,
Estribor,15:00:32,1694,8,7,4,---,---,
Estribor,15:01:09,1695,1,-0,2,---,---,
Estribor,15:01:47,1695,4,3,9,---,---,
Estribor,15:02:28,---,---,---,---,---,---,
Estribor,15:03:04,1695,7,0,2,---,---,
Estribor,15:03:41,1696,7,0,1,---,---,
Estribor,15:04:18,1696,3,0,0,---,---,
Estribor,15:04:58,---,---,---,---,---,---,
Estribor,16:22:05,---,---,---,---,---,---,
Estribor,16:22:42,750,9,29,8,---,---,
Estribor,16:23:20,---,---,---,---,---,---,
Estribor,16:24:01,---,---,---,---,---,---,
Estribor,16:24:39,1283,8,48,6,---,---,
Estribor,16:25:16,---,38,4,---,---,---,
Estribor,16:25:57,---,---,---,---,---,---,
Estribor,16:26:36,1722,4,---,---,---,---,
Estribor,16:27:19,---,---,---,---,---,---,
Estribor,16:28:01,1730,9,---,---,---,---,
Estribor,16:28:42,1734,7,---,---,---,---,
Estribor,16:29:25,---,---,---,---,---,---,
Estribor,16:30:06,1794,7,---,---,---,---,
Estribor,16:30:50,---,---,---,---,---,---,
Estribor,16:31:31,---,---,---,---,---,---,
Estribor,16:32:15,---,---,---,---,---,---,
