Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Cabecera altura,14:24:30,---,---,---,---,---,---,
Cabecera altura,14:25:06,---,---,---,---,---,---,
Cabecera altura,14:25:45,---,---,---,---,---,---,
Cabecera altura,14:26:25,---,---,---,---,---,---,
Cabecera altura,14:27:05,---,---,---,---,---,---,
Cabecera altura,14:27:42,---,---,---,---,---,---,
Cabecera altura,14:28:19,---,---,---,---,---,---,
Cabecera altura,14:28:56,---,---,---,---,---,---,
Cabecera altura,14:29:32,---,---,---,---,---,---,
Cabecera altura,14:30:09,---,---,---,---,---,---,
Cabecera altura,14:30:46,---,---,---,---,---,---,
Cabecera altura,14:31:24,---,---,---,---,---,---,
Cabecera altura,14:32:00,---,---,---,---,---,---,
Cabecera altura,14:32:37,---,---,---,---,---,---,
Cabecera altura,14:33:15,---,---,---,---,---,---,
Cabecera altura,14:33:52,---,---,---,---,---,---,
Cabecera altura,14:34:30,---,---,---,---,---,---,
Cabecera altura,14:35:07,---,---,---,---,---,---,
Cabecera altura,14:35:44,---,---,---,---,---,---,
Cabecera altura,14:36:22,---,---,---,---,---,---,
Cabecera altura,14:36:59,---,---,---,---,---,---,
Cabecera altura,14:37:36,---,---,---,---,---,---,
Cabecera altura,14:38:13,---,---,---,---,---,---,
Cabecera altura,14:38:50,---,---,---,---,---,---,
Cabecera altura,14:39:27,---,---,---,---,---,---,
Cabecera altura,14:40:04,---,---,---,---,---,---,
Cabecera altura,14:40:43,---,---,---,---,---,---,
Cabecera altura,14:41:22,---,---,---,---,---,---,
Cabecera altura,14:42:00,1756,5,30,6,---,---,
Cabecera altura,14:42:39,---,---,---,---,---,---,
Cabecera altura,14:43:17,---,---,---,---,---,---,
Cabecera altura,14:43:54,---,---,---,---,---,---,
Cabecera altura,14:44:31,---,---,---,---,---,---,
Cabecera altura,14:45:12,---,---,---,---,---,---,
Cabecera altura,14:45:52,---,---,---,---,---,---,
Cabecera altura,14:46:32,---,---,---,---,---,---,
Cabecera altura,14:47:08,---,---,---,---,---,---,
Cabecera altura,14:47:45,---,---,---,---,---,---,
Cabecera altura,14:48:23,---,---,---,---,---,---,
Cabecera altura,14:48:59,---,---,---,---,---,---,
Cabecera altura,14:49:37,---,---,---,---,---,---,
Cabecera altura,14:50:14,---,---,---,---,---,---,
Cabecera altura,14:50:51,---,---,---,---,---,---,
Cabecera altura,14:51:28,---,---,---,---,---,---,
Cabecera altura,14:52:06,---,---,---,---,---,---,
Cabecera altura,14:52:43,---,---,---,---,---,---,
Cabecera altura,14:53:20,---,---,---,---,---,---,
Cabecera altura,14:53:57,---,---,---,---,---,---,
Cabecera altura,14:54:34,---,---,---,---,---,---,
Cabecera altura,14:55:11,---,---,---,---,---,---,
Cabecera altura,14:55:48,---,---,---,---,---,---,
Cabecera altura,14:56:25,---,---,---,---,---,---,
Cabecera altura,14:57:02,---,---,---,---,---,---,
Cabecera altura,14:57:39,---,---,---,---,---,---,
Cabecera altura,14:58:17,---,---,---,---,---,---,
Cabecera altura,14:58:55,---,---,---,---,---,---,
Cabecera altura,14:59:34,---,---,---,---,---,---,
Cabecera altura,15:00:12,---,---,---,---,---,---,
