Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,05:48:34,---,---,---,---,---,---,
Estribor,05:48:59,---,---,---,---,---,---,
Estribor,05:49:24,853,5,---,---,---,---,
Estribor,05:49:49,---,24,2,---,---,---,
Estribor,05:50:18,---,---,---,---,---,---,
Estribor,05:50:41,772,7,29,2,---,---,
Estribor,05:51:06,772,5,31,6,---,---,
Estribor,05:51:36,---,---,---,---,---,---,
Estribor,05:52:03,---,---,---,---,---,---,
Estribor,05:52:29,771,7,32,8,---,---,
Estribor,05:53:00,---,---,---,---,---,---,
Estribor,05:53:30,---,---,---,---,---,---,
Estribor,05:53:54,773,4,---,---,---,---,
Estribor,05:54:18,773,2,32,1,---,---,
Estribor,05:54:48,---,---,---,---,---,---,
Estribor,05:55:15,777,3,---,---,---,---,
Estribor,05:55:42,---,---,---,---,---,---,
Estribor,05:56:09,773,7,---,---,---,---,
Estribor,05:56:35,774,6,30,2,---,---,
Estribor,05:57:03,---,---,---,---,---,---,
Estribor,05:57:28,775,2,---,---,---,---,
Estribor,05:57:56,---,---,---,---,---,---,
Estribor,05:58:23,---,---,---,---,---,---,
Estribor,05:58:50,776,0,---,---,---,---,
Estribor,05:59:18,---,---,---,---,---,---,
Estribor,05:59:46,---,---,---,---,---,---,
Estribor,06:00:09,774,0,29,4,---,---,
Estribor,06:00:36,773,3,---,---,---,---,
Estribor,06:01:00,773,0,---,---,---,---,
Estribor,06:01:23,773,2,---,---,---,---,
Estribor,06:01:48,773,4,---,---,---,---,
Estribor,06:02:11,772,5,---,---,---,---,
Estribor,06:02:35,772,4,---,---,---,---,
Estribor,06:03:00,774,4,---,---,---,---,
Estribor,06:03:23,772,4,27,7,---,---,
Estribor,06:03:50,773,0,---,---,---,---,
Estribor,06:04:12,772,5,29,6,---,---,
Estribor,06:04:39,771,6,---,---,---,---,
Estribor,06:05:07,---,---,---,---,---,---,
Estribor,06:05:34,773,9,---,---,---,---,
Estribor,06:06:01,---,---,---,---,---,---,
Estribor,06:06:26,773,4,---,---,---,---,
Estribor,06:06:56,---,---,---,---,---,---,
Estribor,06:07:22,773,7,---,---,---,---,
Estribor,06:07:50,---,---,---,---,---,---,
Estribor,06:08:15,773,6,---,---,---,---,
Estribor,06:08:40,776,7,---,---,---,---,
Estribor,06:09:06,---,---,---,---,---,---,
Estribor,06:09:34,---,---,---,---,---,---,
Estribor,06:10:02,---,---,---,---,---,---,
Estribor,06:10:26,773,4,---,---,---,---,
Estribor,06:10:53,774,2,---,---,---,---,
Estribor,06:11:16,773,7,---,---,---,---,
Estribor,06:11:40,774,0,---,---,---,---,
Estribor,06:12:06,774,8,---,---,---,---,
Estribor,06:12:29,773,5,---,---,---,---,
Estribor,06:12:55,---,---,---,---,---,---,
Estribor,06:13:21,---,---,---,---,---,---,
Estribor,06:13:43,773,2,25,4,---,---,
Estribor,06:14:10,773,6,---,---,---,---,
Estribor,06:14:36,---,---,---,---,---,---,
Estribor,06:15:00,772,9,---,---,---,---,
Estribor,06:15:25,772,9,---,---,---,---,
Estribor,06:15:51,773,1,---,---,---,---,
Estribor,06:16:15,773,4,---,---,---,---,
Estribor,06:16:38,772,6,27,3,---,---,
Estribor,06:17:03,772,5,27,7,---,---,
Estribor,06:17:28,773,3,26,6,---,---,
Estribor,06:17:54,773,0,---,---,---,---,
Estribor,06:18:18,773,3,---,---,---,---,
Estribor,06:18:42,773,1,27,7,---,---,
Estribor,06:19:10,---,---,---,---,---,---,
Estribor,06:19:34,772,9,28,3,---,---,
Estribor,06:19:58,775,6,28,1,---,---,
Estribor,06:20:23,772,9,30,0,---,---,
Estribor,06:20:47,772,9,31,3,---,---,
Estribor,06:21:13,772,7,32,0,---,---,
Estribor,06:21:37,773,8,32,3,---,---,
Estribor,06:22:05,---,---,---,---,---,---,
Estribor,06:22:29,773,0,---,---,---,---,
Estribor,06:22:51,774,8,33,5,---,---,
Estribor,06:23:16,772,9,35,2,---,---,
Estribor,06:23:41,773,1,34,3,---,---,
Estribor,06:24:05,773,4,33,7,---,---,
Estribor,06:24:31,772,4,33,2,---,---,
Estribor,06:24:57,772,6,34,0,---,---,
Estribor,06:25:21,772,7,33,1,---,---,
Estribor,06:25:45,772,7,33,7,---,---,
Estribor,06:26:17,---,---,---,---,---,---,
Estribor,06:26:44,---,---,---,---,---,---,
Estribor,06:27:13,---,---,---,---,---,---,
Estribor,06:27:43,---,---,---,---,---,---,
Estribor,06:28:10,772,5,---,---,---,---,
Estribor,06:28:39,---,---,---,---,---,---,
Estribor,06:29:06,---,---,---,---,---,---,
Estribor,06:29:33,773,9,---,---,---,---,
Estribor,06:30:03,---,---,---,---,---,---,
Estribor,06:30:32,---,---,---,---,---,---,
Estribor,06:31:02,---,---,---,---,---,---,
Estribor,06:31:29,772,5,---,---,---,---,
Estribor,06:31:55,775,6,27,7,---,---,
Estribor,06:32:25,---,---,---,---,---,---,
Estribor,06:32:52,---,---,---,---,---,---,
Estribor,06:33:16,773,5,29,5,---,---,
Estribor,06:33:44,---,---,---,---,---,---,
Estribor,06:34:10,---,---,---,---,---,---,
Estribor,06:34:37,---,---,---,---,---,---,
Estribor,06:35:02,---,---,---,---,---,---,
Estribor,06:35:28,772,9,---,---,---,---,
Estribor,06:35:58,---,---,---,---,---,---,
Estribor,06:36:24,---,---,---,---,---,---,
Estribor,06:36:47,772,9,---,---,---,---,
Estribor,06:37:16,---,---,---,---,---,---,
Estribor,06:37:40,773,1,28,6,---,---,
Estribor,06:38:07,772,5,27,9,---,---,
Estribor,06:38:36,---,---,---,---,---,---,
Estribor,06:39:03,---,---,---,---,---,---,
Estribor,06:39:31,---,---,---,---,---,---,
Estribor,06:39:53,772,4,29,9,---,---,
Estribor,06:40:21,---,---,---,---,---,---,
Estribor,06:40:46,774,6,---,---,---,---,
Estribor,06:41:10,772,7,---,---,---,---,
Estribor,06:41:38,---,---,---,---,---,---,
Estribor,06:42:06,---,---,---,---,---,---,
Estribor,06:42:32,772,9,---,---,---,---,
Estribor,06:42:58,772,6,28,9,---,---,
Estribor,06:43:23,773,9,---,---,---,---,
Estribor,06:43:50,---,---,---,---,---,---,
Estribor,06:44:13,772,6,---,---,---,---,
Estribor,06:44:42,---,---,---,---,---,---,
Estribor,06:45:10,---,---,---,---,---,---,
Estribor,06:45:38,---,---,---,---,---,---,
