Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,05:48:47,896,7,---,---,---,---,
Capturas 1,05:49:11,901,6,Off,---,---,---,
Capturas 1,05:49:37,906,5,Off,---,---,---,
Capturas 1,05:50:02,907,1,Off,---,---,---,
Capturas 1,05:50:29,907,3,Off,---,---,---,
Capturas 1,05:50:54,908,4,Off,---,---,---,
Capturas 1,05:51:23,---,---,---,---,---,---,
Capturas 1,05:51:48,908,3,---,---,---,---,
Capturas 1,05:52:18,---,---,---,---,---,---,
Capturas 1,05:52:46,---,---,---,---,---,---,
Capturas 1,05:53:15,---,---,---,---,---,---,
Capturas 1,05:53:45,---,---,---,---,---,---,
Capturas 1,05:54:09,---,---,---,---,---,---,
Capturas 1,05:54:35,---,---,---,---,---,---,
Capturas 1,05:55:02,---,---,---,---,---,---,
Capturas 1,05:55:29,---,---,---,---,---,---,
Capturas 1,05:55:57,---,---,---,---,---,---,
Capturas 1,05:56:24,---,---,---,---,---,---,
Capturas 1,05:56:48,910,5,Off,---,---,---,
Capturas 1,05:57:14,911,9,Off,---,---,---,
Capturas 1,05:57:41,909,7,---,---,---,---,
Capturas 1,05:58:08,910,4,---,---,---,---,
Capturas 1,05:58:38,---,---,---,---,---,---,
Capturas 1,05:59:02,915,9,Off,---,---,---,
Capturas 1,05:59:30,910,1,Off,---,---,---,
Capturas 1,05:59:58,910,9,Off,---,---,---,
Capturas 1,06:00:26,---,---,---,---,---,---,
Capturas 1,06:00:48,909,6,Off,---,---,---,
Capturas 1,06:01:11,909,6,Off,---,---,---,
Capturas 1,06:01:38,---,---,---,---,---,---,
Capturas 1,06:02:01,909,5,---,---,---,---,
Capturas 1,06:02:22,913,6,Off,---,---,---,
Capturas 1,06:02:48,910,3,---,---,---,---,
Capturas 1,06:03:12,911,9,Off,---,---,---,
Capturas 1,06:03:40,---,---,---,---,---,---,
Capturas 1,06:04:01,909,1,Off,---,---,---,
