Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Starboard Door Heel,10:01:11,590,9,48,4,---,---,
Starboard Door Heel,10:01:36,590,8,---,---,---,---,
Starboard Door Heel,10:01:57,590,8,41,5,---,---,
Starboard Door Heel,10:02:20,591,0,45,2,---,---,
Starboard Door Heel,10:02:44,591,0,41,2,---,---,
Starboard Door Heel,10:03:07,590,8,54,7,---,---,
Starboard Door Heel,10:03:31,590,9,---,---,---,---,
Starboard Door Heel,10:03:55,590,9,55,6,---,---,
Starboard Door Heel,10:04:17,590,9,41,8,---,---,
Starboard Door Heel,10:04:41,590,6,46,0,---,---,
Starboard Door Heel,10:05:06,590,5,42,1,---,---,
Starboard Door Heel,10:05:30,591,2,45,1,---,---,
Starboard Door Heel,10:05:53,591,1,51,2,---,---,
Starboard Door Heel,10:06:17,591,1,41,1,---,---,
Starboard Door Heel,10:06:41,590,8,48,7,---,---,
Starboard Door Heel,10:07:04,591,2,43,6,---,---,
Starboard Door Heel,10:07:29,590,8,---,---,---,---,
Starboard Door Heel,10:07:53,590,8,45,8,---,---,
Starboard Door Heel,10:08:17,590,8,50,2,---,---,
Starboard Door Heel,10:08:40,590,8,45,9,---,---,
Starboard Door Heel,10:09:04,590,8,40,1,---,---,
Starboard Door Heel,10:09:26,590,9,43,8,---,---,
Starboard Door Heel,10:09:49,590,6,52,9,---,---,
Starboard Door Heel,10:10:13,590,8,50,1,---,---,
Starboard Door Heel,10:10:37,590,9,44,2,---,---,
Starboard Door Heel,10:11:00,590,9,49,4,---,---,
Starboard Door Heel,10:11:24,590,8,45,5,---,---,
Starboard Door Heel,10:11:47,590,4,48,1,---,---,
Starboard Door Heel,10:12:11,591,0,48,8,---,---,
Starboard Door Heel,10:12:35,591,2,38,7,---,---,
Starboard Door Heel,10:12:58,590,9,48,3,---,---,
Starboard Door Heel,10:13:22,589,7,41,0,---,---,
Starboard Door Heel,10:13:46,590,4,46,4,---,---,
Starboard Door Heel,10:14:10,590,6,39,3,---,---,
Starboard Door Heel,10:14:33,592,2,51,8,---,---,
