Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Babor,15:45:46,341,8,89,4,---,---,
Babor,15:46:11,---,---,---,---,---,---,
Babor,15:46:38,1049,5,---,---,---,---,
Babor,15:47:02,---,32,8,---,---,---,
Babor,15:47:26,761,4,---,---,---,---,
Babor,15:47:54,---,---,---,---,---,---,
Babor,15:48:19,---,37,0,---,---,---,
Babor,15:48:46,1155,7,38,9,---,---,
Babor,15:49:12,---,42,0,---,---,---,
Babor,15:49:41,---,---,---,---,---,---,
Babor,15:50:09,---,---,---,---,---,---,
Babor,15:50:37,1702,1,49,9,---,---,
Babor,15:51:05,---,---,---,---,---,---,
Babor,15:51:34,---,---,---,---,---,---,
Babor,15:52:02,---,---,---,---,---,---,
Babor,15:52:29,---,---,---,---,---,---,
Babor,15:52:57,---,---,---,---,---,---,
Babor,15:53:27,---,---,---,---,---,---,
Babor,15:53:54,1741,3,---,---,---,---,
Babor,15:54:19,---,---,---,---,---,---,
Babor,15:54:43,1740,9,9,9,---,---,
Babor,15:55:09,1741,0,---,---,---,---,
Babor,15:55:37,1740,9,---,---,---,---,
Babor,15:56:04,---,---,---,---,---,---,
Babor,15:56:30,---,---,---,---,---,---,
Babor,15:57:00,---,---,---,---,---,---,
Babor,15:57:23,1739,4,8,6,---,---,
Babor,15:57:48,1739,6,7,9,---,---,
Babor,15:58:15,---,---,---,---,---,---,
Babor,15:58:40,1739,3,6,5,---,---,
Babor,15:59:05,1739,1,6,4,---,---,
Babor,15:59:32,---,---,---,---,---,---,
Babor,16:00:00,---,---,---,---,---,---,
Babor,16:00:26,1739,3,6,1,---,---,
Babor,16:00:54,---,---,---,---,---,---,
Babor,16:01:24,---,---,---,---,---,---,
Babor,16:01:53,---,---,---,---,---,---,
Babor,16:02:23,---,---,---,---,---,---,
Babor,16:02:52,---,---,---,---,---,---,
Babor,16:03:21,---,---,---,---,---,---,
Babor,16:03:51,---,---,---,---,---,---,
Babor,16:04:20,---,---,---,---,---,---,
Babor,16:04:50,---,---,---,---,---,---,
Babor,16:05:19,---,---,---,---,---,---,
Babor,16:05:47,1900,3,84,6,---,---,
Babor,16:06:16,---,---,---,---,---,---,
Babor,16:06:46,---,---,---,---,---,---,
Babor,16:07:15,---,---,---,---,---,---,
Babor,16:07:42,---,---,---,---,---,---,
Babor,16:08:11,---,---,---,---,---,---,
Babor,16:08:41,---,---,---,---,---,---,
Babor,16:09:10,---,---,---,---,---,---,
Babor,16:09:39,---,---,---,---,---,---,
Babor,16:10:09,---,---,---,---,---,---,
Babor,16:10:38,---,---,---,---,---,---,
Babor,16:11:08,---,---,---,---,---,---,
Babor,16:11:37,---,---,---,---,---,---,
Babor,16:12:05,---,---,---,---,---,---,
Babor,16:12:35,---,---,---,---,---,---,
Babor,16:13:04,---,---,---,---,---,---,
Babor,16:13:33,---,---,---,---,---,---,
Babor,16:14:03,---,---,---,---,---,---,
Babor,16:14:32,---,---,---,---,---,---,
Babor,16:15:02,---,---,---,---,---,---,
Babor,16:15:31,---,---,---,---,---,---,
Babor,16:16:00,---,---,---,---,---,---,
Babor,16:16:30,---,---,---,---,---,---,
Babor,16:16:59,---,---,---,---,---,---,
Babor,16:17:28,---,---,---,---,---,---,
Babor,16:17:58,---,---,---,---,---,---,
Babor,16:18:28,---,---,---,---,---,---,
Babor,16:18:57,---,---,---,---,---,---,
Babor,16:19:27,---,---,---,---,---,---,
Babor,16:19:56,---,---,---,---,---,---,
Babor,16:20:26,---,---,---,---,---,---,
Babor,16:20:55,---,---,---,---,---,---,
Babor,16:21:24,---,---,---,---,---,---,
Babor,16:21:54,---,---,---,---,---,---,
Babor,16:22:23,---,---,---,---,---,---,
Babor,16:22:52,---,---,---,---,---,---,
Babor,16:23:22,---,---,---,---,---,---,
Babor,16:23:51,---,---,---,---,---,---,
Babor,16:24:21,---,---,---,---,---,---,
Babor,16:24:49,---,---,---,---,---,---,
Babor,16:25:18,---,---,---,---,---,---,
Babor,16:25:47,---,---,---,---,---,---,
Babor,16:26:17,---,---,---,---,---,---,
Babor,16:26:46,---,---,---,---,---,---,
Babor,16:27:15,---,---,---,---,---,---,
Babor,16:27:45,---,---,---,---,---,---,
Babor,16:28:14,---,---,---,---,---,---,
Babor,16:28:44,---,---,---,---,---,---,
Babor,16:29:13,---,---,---,---,---,---,
Babor,16:29:42,---,---,---,---,---,---,
Babor,16:30:12,---,---,---,---,---,---,
Babor,16:30:41,---,---,---,---,---,---,
Babor,16:31:10,---,---,---,---,---,---,
Babor,16:31:40,---,---,---,---,---,---,
Babor,16:32:09,---,---,---,---,---,---,
Babor,16:32:39,---,---,---,---,---,---,
Babor,16:33:08,---,---,---,---,---,---,
Babor,16:33:37,---,---,---,---,---,---,
Babor,16:34:07,---,---,---,---,---,---,
Babor,16:34:36,---,---,---,---,---,---,
Babor,16:35:06,---,---,---,---,---,---,
Babor,16:35:35,---,---,---,---,---,---,
Babor,16:36:04,---,---,---,---,---,---,
Babor,16:36:34,---,---,---,---,---,---,
Babor,16:37:03,---,---,---,---,---,---,
Babor,16:37:29,---,---,---,---,---,---,
Babor,16:37:59,---,---,---,---,---,---,
Babor,16:38:28,---,---,---,---,---,---,
Babor,16:38:58,---,---,---,---,---,---,
Babor,16:39:27,---,---,---,---,---,---,
Babor,16:39:57,---,---,---,---,---,---,
Babor,16:40:26,---,---,---,---,---,---,
Babor,16:40:55,---,---,---,---,---,---,
Babor,16:41:25,---,---,---,---,---,---,
Babor,16:41:54,---,---,---,---,---,---,
Babor,16:42:23,---,---,---,---,---,---,
Babor,16:42:51,---,---,---,---,---,---,
Babor,16:43:21,---,---,---,---,---,---,
Babor,16:43:50,---,---,---,---,---,---,
Babor,16:44:20,---,---,---,---,---,---,
Babor,16:44:49,---,---,---,---,---,---,
Babor,16:45:18,---,---,---,---,---,---,
Babor,16:45:48,---,---,---,---,---,---,
Babor,16:46:17,---,---,---,---,---,---,
Babor,16:46:46,---,---,---,---,---,---,
Babor,16:47:16,---,---,---,---,---,---,
Babor,16:47:45,---,---,---,---,---,---,
Babor,16:48:15,---,---,---,---,---,---,
Babor,16:48:44,---,---,---,---,---,---,
Babor,16:49:12,---,---,---,---,---,---,
Babor,16:49:42,---,---,---,---,---,---,
Babor,16:50:11,---,---,---,---,---,---,
Babor,16:50:41,---,---,---,---,---,---,
Babor,16:51:07,---,---,---,---,---,---,
Babor,16:51:37,---,---,---,---,---,---,
Babor,16:52:06,---,---,---,---,---,---,
Babor,16:52:35,---,---,---,---,---,---,
Babor,16:53:05,---,---,---,---,---,---,
Babor,16:53:34,---,---,---,---,---,---,
Babor,16:54:03,---,---,---,---,---,---,
Babor,16:54:33,---,---,---,---,---,---,
Babor,16:55:02,---,---,---,---,---,---,
Babor,16:55:32,---,---,---,---,---,---,
Babor,16:56:01,---,---,---,---,---,---,
Babor,16:56:30,---,---,---,---,---,---,
Babor,16:57:00,---,---,---,---,---,---,
Babor,16:57:29,---,---,---,---,---,---,
Babor,16:57:59,---,---,---,---,---,---,
Babor,16:58:28,---,---,---,---,---,---,
Babor,16:58:57,---,---,---,---,---,---,
Babor,16:59:27,---,---,---,---,---,---,
Babor,16:59:56,---,---,---,---,---,---,
Babor,17:00:25,---,---,---,---,---,---,
Babor,17:00:55,---,---,---,---,---,---,
Babor,17:01:24,---,---,---,---,---,---,
Babor,17:01:54,---,---,---,---,---,---,
Babor,17:02:24,---,---,---,---,---,---,
Babor,17:02:53,---,---,---,---,---,---,
Babor,17:03:22,---,---,---,---,---,---,
Babor,17:03:52,---,---,---,---,---,---,
Babor,17:04:21,---,---,---,---,---,---,
Babor,17:04:51,---,---,---,---,---,---,
Babor,17:05:18,---,---,---,---,---,---,
Babor,17:05:47,---,---,---,---,---,---,
Babor,17:06:14,---,---,---,---,---,---,
Babor,17:06:42,---,---,---,---,---,---,
Babor,17:07:11,---,---,---,---,---,---,
Babor,17:07:41,---,---,---,---,---,---,
Babor,17:08:10,---,---,---,---,---,---,
Babor,17:08:40,---,---,---,---,---,---,
Babor,17:09:09,---,---,---,---,---,---,
Babor,17:09:38,---,---,---,---,---,---,
Babor,17:10:08,2511,8,---,---,---,---,
Babor,17:10:37,---,---,---,---,---,---,
Babor,17:11:06,---,---,---,---,---,---,
Babor,17:11:36,---,---,---,---,---,---,
Babor,17:12:05,---,---,---,---,---,---,
Babor,17:12:34,---,---,---,---,---,---,
Babor,17:13:04,---,---,---,---,---,---,
Babor,17:13:33,---,---,---,---,---,---,
Babor,17:14:03,---,---,---,---,---,---,
Babor,17:14:32,---,---,---,---,---,---,
Babor,17:15:01,---,---,---,---,---,---,
Babor,17:15:31,---,---,---,---,---,---,
Babor,17:16:00,---,---,---,---,---,---,
Babor,17:16:29,---,---,---,---,---,---,
Babor,17:16:59,---,---,---,---,---,---,
Babor,17:17:28,---,---,---,---,---,---,
Babor,17:17:58,---,---,---,---,---,---,
Babor,17:18:27,---,---,---,---,---,---,
Babor,17:18:56,---,---,---,---,---,---,
Babor,17:19:26,---,---,---,---,---,---,
Babor,17:19:55,---,---,---,---,---,---,
Babor,17:20:25,---,---,---,---,---,---,
Babor,17:20:54,---,---,---,---,---,---,
Babor,17:21:23,---,---,---,---,---,---,
Babor,17:21:53,---,---,---,---,---,---,
Babor,17:22:22,---,---,---,---,---,---,
Babor,17:22:51,---,---,---,---,---,---,
Babor,17:23:21,---,---,---,---,---,---,
Babor,17:23:50,---,---,---,---,---,---,
Babor,17:24:20,---,---,---,---,---,---,
Babor,17:24:49,---,---,---,---,---,---,
Babor,17:25:18,---,---,---,---,---,---,
Babor,17:25:48,---,---,---,---,---,---,
Babor,17:26:17,---,---,---,---,---,---,
Babor,17:26:46,---,---,---,---,---,---,
Babor,17:27:16,---,---,---,---,---,---,
Babor,17:27:45,---,---,---,---,---,---,
Babor,17:28:15,---,---,---,---,---,---,
Babor,17:28:44,---,---,---,---,---,---,
Babor,17:29:13,---,---,---,---,---,---,
Babor,17:29:43,---,---,---,---,---,---,
