Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Abertura,15:45:52,307,4,48,6,---,---,
Abertura,15:46:17,---,64,0,---,---,---,
Abertura,15:46:45,---,---,---,---,---,---,
Abertura,15:47:08,672,5,76,3,---,---,
Abertura,15:47:32,---,76,9,---,---,---,
Abertura,15:47:59,922,3,77,5,---,---,
Abertura,15:48:25,---,83,1,---,---,---,
Abertura,15:48:53,1184,7,---,---,---,---,
Abertura,15:49:18,---,82,5,---,---,---,
Abertura,15:49:49,---,---,---,---,---,---,
Abertura,15:50:17,---,---,---,---,---,---,
Abertura,15:50:43,1721,5,91,4,---,---,
Abertura,15:51:13,---,---,---,---,---,---,
Abertura,15:51:41,---,---,---,---,---,---,
Abertura,15:52:10,---,---,---,---,---,---,
Abertura,15:52:37,---,---,---,---,---,---,
Abertura,15:53:05,---,---,---,---,---,---,
Abertura,15:53:34,---,---,---,---,---,---,
Abertura,15:53:59,1741,4,85,6,---,---,
Abertura,15:54:25,1742,2,---,---,---,---,
Abertura,15:54:50,1741,2,82,5,---,---,
Abertura,15:55:17,---,---,---,---,---,---,
Abertura,15:55:44,---,---,---,---,---,---,
Abertura,15:56:09,1740,8,82,1,---,---,
Abertura,15:56:37,---,---,---,---,---,---,
Abertura,15:57:07,---,---,---,---,---,---,
Abertura,15:57:29,1740,4,79,1,---,---,
Abertura,15:57:54,1741,4,75,7,---,---,
Abertura,15:58:21,1739,9,---,---,---,---,
Abertura,15:58:46,1739,8,78,4,---,---,
Abertura,15:59:11,1739,8,77,9,---,---,
Abertura,15:59:39,---,---,---,---,---,---,
Abertura,16:00:07,---,---,---,---,---,---,
Abertura,16:00:34,---,---,---,---,---,---,
Abertura,16:01:02,---,---,---,---,---,---,
Abertura,16:01:31,---,---,---,---,---,---,
Abertura,16:02:01,---,---,---,---,---,---,
Abertura,16:02:30,---,---,---,---,---,---,
Abertura,16:02:59,---,---,---,---,---,---,
Abertura,16:03:29,---,---,---,---,---,---,
Abertura,16:03:58,---,---,---,---,---,---,
Abertura,16:04:28,---,---,---,---,---,---,
Abertura,16:04:57,---,---,---,---,---,---,
Abertura,16:05:26,---,---,---,---,---,---,
Abertura,16:05:54,---,---,---,---,---,---,
Abertura,16:06:24,---,---,---,---,---,---,
Abertura,16:06:53,---,---,---,---,---,---,
Abertura,16:07:23,---,---,---,---,---,---,
Abertura,16:07:49,---,---,---,---,---,---,
Abertura,16:08:19,---,---,---,---,---,---,
Abertura,16:08:48,---,---,---,---,---,---,
Abertura,16:09:17,---,---,---,---,---,---,
Abertura,16:09:47,---,---,---,---,---,---,
Abertura,16:10:16,---,---,---,---,---,---,
Abertura,16:10:46,---,---,---,---,---,---,
Abertura,16:11:15,---,---,---,---,---,---,
Abertura,16:11:44,---,---,---,---,---,---,
Abertura,16:12:13,---,---,---,---,---,---,
Abertura,16:12:42,---,---,---,---,---,---,
Abertura,16:13:11,---,---,---,---,---,---,
Abertura,16:13:41,---,---,---,---,---,---,
Abertura,16:14:10,---,---,---,---,---,---,
Abertura,16:14:40,---,---,---,---,---,---,
Abertura,16:15:09,---,---,---,---,---,---,
Abertura,16:15:38,---,---,---,---,---,---,
Abertura,16:16:08,---,---,---,---,---,---,
Abertura,16:16:37,---,---,---,---,---,---,
Abertura,16:17:06,---,---,---,---,---,---,
Abertura,16:17:36,---,---,---,---,---,---,
Abertura,16:18:06,---,---,---,---,---,---,
Abertura,16:18:35,---,---,---,---,---,---,
Abertura,16:19:05,---,---,---,---,---,---,
Abertura,16:19:34,---,---,---,---,---,---,
Abertura,16:20:03,---,---,---,---,---,---,
Abertura,16:20:33,---,---,---,---,---,---,
Abertura,16:21:02,---,---,---,---,---,---,
Abertura,16:21:32,---,---,---,---,---,---,
Abertura,16:22:01,---,---,---,---,---,---,
Abertura,16:22:30,---,---,---,---,---,---,
Abertura,16:23:00,---,---,---,---,---,---,
Abertura,16:23:29,---,---,---,---,---,---,
Abertura,16:23:59,---,---,---,---,---,---,
Abertura,16:24:28,---,---,---,---,---,---,
Abertura,16:24:56,---,---,---,---,---,---,
Abertura,16:25:25,---,---,---,---,---,---,
Abertura,16:25:55,---,---,---,---,---,---,
Abertura,16:26:24,---,---,---,---,---,---,
Abertura,16:26:53,---,---,---,---,---,---,
Abertura,16:27:23,---,---,---,---,---,---,
Abertura,16:27:52,---,---,---,---,---,---,
Abertura,16:28:22,---,---,---,---,---,---,
Abertura,16:28:51,---,---,---,---,---,---,
Abertura,16:29:20,---,---,---,---,---,---,
Abertura,16:29:50,---,---,---,---,---,---,
Abertura,16:30:19,---,---,---,---,---,---,
Abertura,16:30:48,---,---,---,---,---,---,
Abertura,16:31:18,---,---,---,---,---,---,
Abertura,16:31:47,---,---,---,---,---,---,
Abertura,16:32:17,---,---,---,---,---,---,
Abertura,16:32:46,---,---,---,---,---,---,
Abertura,16:33:15,---,---,---,---,---,---,
Abertura,16:33:45,---,---,---,---,---,---,
Abertura,16:34:14,---,---,---,---,---,---,
Abertura,16:34:44,---,---,---,---,---,---,
Abertura,16:35:13,---,---,---,---,---,---,
Abertura,16:35:42,---,---,---,---,---,---,
Abertura,16:36:12,---,---,---,---,---,---,
Abertura,16:36:41,---,---,---,---,---,---,
Abertura,16:37:10,---,---,---,---,---,---,
Abertura,16:37:37,---,---,---,---,---,---,
Abertura,16:38:06,---,---,---,---,---,---,
Abertura,16:38:36,---,---,---,---,---,---,
Abertura,16:39:05,---,---,---,---,---,---,
Abertura,16:39:35,---,---,---,---,---,---,
Abertura,16:40:04,---,---,---,---,---,---,
Abertura,16:40:33,---,---,---,---,---,---,
Abertura,16:41:03,---,---,---,---,---,---,
Abertura,16:41:32,---,---,---,---,---,---,
Abertura,16:42:01,---,---,---,---,---,---,
Abertura,16:42:31,---,---,---,---,---,---,
Abertura,16:42:59,---,---,---,---,---,---,
Abertura,16:43:28,---,---,---,---,---,---,
Abertura,16:43:58,---,---,---,---,---,---,
Abertura,16:44:27,---,---,---,---,---,---,
Abertura,16:44:56,---,---,---,---,---,---,
Abertura,16:45:26,---,---,---,---,---,---,
Abertura,16:45:55,---,---,---,---,---,---,
Abertura,16:46:24,---,---,---,---,---,---,
Abertura,16:46:54,---,---,---,---,---,---,
Abertura,16:47:23,---,---,---,---,---,---,
Abertura,16:47:53,---,---,---,---,---,---,
Abertura,16:48:22,---,---,---,---,---,---,
Abertura,16:48:51,---,---,---,---,---,---,
Abertura,16:49:20,---,---,---,---,---,---,
Abertura,16:49:49,---,---,---,---,---,---,
Abertura,16:50:19,---,---,---,---,---,---,
