Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,04:58:51,---,---,---,---,---,---,
Capturas 1,04:59:14,662,1,---,---,---,---,
Capturas 1,04:59:41,---,---,---,---,---,---,
Capturas 1,05:00:09,---,---,---,---,---,---,
Capturas 1,05:00:34,---,---,---,---,---,---,
Capturas 1,05:00:55,660,6,Off,---,---,---,
Capturas 1,05:01:20,660,4,Off,---,---,---,
Capturas 1,05:01:49,---,---,---,---,---,---,
Capturas 1,05:02:11,660,5,Off,---,---,---,
Capturas 1,05:02:34,661,1,Off,---,---,---,
Capturas 1,05:03:00,661,2,---,---,---,---,
Capturas 1,05:03:23,661,2,Off,---,---,---,
Capturas 1,05:03:51,---,---,---,---,---,---,
Capturas 1,05:04:12,661,5,Off,---,---,---,
Capturas 1,05:04:36,661,2,Off,---,---,---,
Capturas 1,05:05:06,---,---,---,---,---,---,
Capturas 1,05:05:27,661,7,Off,---,---,---,
Capturas 1,05:05:50,661,2,Off,---,---,---,
Capturas 1,05:06:14,661,4,Off,---,---,---,
Capturas 1,05:06:37,661,5,Off,---,---,---,
Capturas 1,05:07:01,661,9,Off,---,---,---,
Capturas 1,05:07:27,661,5,Off,---,---,---,
Capturas 1,05:07:50,661,9,Off,---,---,---,
Capturas 1,05:08:14,661,5,Off,---,---,---,
Capturas 1,05:08:36,662,1,Off,---,---,---,
Capturas 1,05:08:59,662,0,Off,---,---,---,
Capturas 1,05:09:28,---,---,---,---,---,---,
Capturas 1,05:09:53,---,---,---,---,---,---,
Capturas 1,05:10:15,661,4,Off,---,---,---,
Capturas 1,05:10:39,661,3,Off,---,---,---,
Capturas 1,05:11:04,661,7,Off,---,---,---,
Capturas 1,05:11:27,661,4,Off,---,---,---,
Capturas 1,05:11:52,661,4,Off,---,---,---,
Capturas 1,05:12:20,661,0,Off,---,---,---,
Capturas 1,05:12:45,661,5,---,---,---,---,
Capturas 1,05:13:06,661,2,Off,---,---,---,
Capturas 1,05:13:29,662,2,Off,---,---,---,
Capturas 1,05:13:56,---,---,---,---,---,---,
Capturas 1,05:14:19,661,4,Off,---,---,---,
Capturas 1,05:14:47,661,5,Off,---,---,---,
Capturas 1,05:15:15,---,---,---,---,---,---,
Capturas 1,05:15:38,662,0,Off,---,---,---,
Capturas 1,05:16:03,661,9,---,---,---,---,
Capturas 1,05:16:25,667,4,Off,---,---,---,
Capturas 1,05:16:50,661,1,Off,---,---,---,
Capturas 1,05:17:14,661,6,Off,---,---,---,
Capturas 1,05:17:39,661,6,Off,---,---,---,
Capturas 1,05:18:02,661,0,Off,---,---,---,
Capturas 1,05:18:27,661,1,Off,---,---,---,
Capturas 1,05:18:51,661,2,Off,---,---,---,
Capturas 1,05:19:17,661,4,Off,---,---,---,
Capturas 1,05:19:40,662,4,Off,---,---,---,
Capturas 1,05:20:08,---,---,---,---,---,---,
Capturas 1,05:20:32,689,9,Off,---,---,---,
Capturas 1,05:20:56,690,2,Off,---,---,---,
Capturas 1,05:21:21,690,5,Off,---,---,---,
Capturas 1,05:21:52,---,---,---,---,---,---,
Capturas 1,05:22:14,690,2,---,---,---,---,
Capturas 1,05:22:36,689,8,Off,---,---,---,
Capturas 1,05:23:03,---,---,---,---,---,---,
Capturas 1,05:23:26,689,9,Off,---,---,---,
Capturas 1,05:23:49,689,6,Off,---,---,---,
Capturas 1,05:24:19,---,---,---,---,---,---,
Capturas 1,05:24:41,690,1,Off,---,---,---,
