Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Starboard Door Heel,04:58:56,521,1,---,---,---,---,
Starboard Door Heel,04:59:22,---,---,---,---,---,---,
Starboard Door Heel,04:59:49,---,---,---,---,---,---,
Starboard Door Heel,05:00:14,522,0,---,---,---,---,
Starboard Door Heel,05:00:38,521,7,---,---,---,---,
Starboard Door Heel,05:01:01,521,0,---,---,---,---,
Starboard Door Heel,05:01:27,522,6,---,---,---,---,
Starboard Door Heel,05:01:54,521,3,---,---,---,---,
Starboard Door Heel,05:02:18,521,0,---,---,---,---,
Starboard Door Heel,05:02:41,521,9,---,---,---,---,
Starboard Door Heel,05:03:07,---,---,---,---,---,---,
Starboard Door Heel,05:03:30,521,3,---,---,---,---,
Starboard Door Heel,05:03:56,521,2,---,---,---,---,
Starboard Door Heel,05:04:19,522,2,---,---,---,---,
Starboard Door Heel,05:04:46,---,---,---,---,---,---,
Starboard Door Heel,05:05:11,521,4,---,---,---,---,
Starboard Door Heel,05:05:34,521,3,---,---,---,---,
Starboard Door Heel,05:05:57,526,4,---,---,---,---,
Starboard Door Heel,05:06:21,521,2,---,---,---,---,
Starboard Door Heel,05:06:44,521,1,---,---,---,---,
Starboard Door Heel,05:07:11,---,---,---,---,---,---,
Starboard Door Heel,05:07:33,521,6,---,---,---,---,
Starboard Door Heel,05:07:56,521,4,---,---,---,---,
Starboard Door Heel,05:08:21,522,0,---,---,---,---,
Starboard Door Heel,05:08:43,521,3,---,---,---,---,
Starboard Door Heel,05:09:06,521,0,---,---,---,---,
Starboard Door Heel,05:09:32,521,0,---,---,---,---,
Starboard Door Heel,05:09:58,521,3,---,---,---,---,
Starboard Door Heel,05:10:22,522,8,---,---,---,---,
Starboard Door Heel,05:10:46,521,2,---,---,---,---,
Starboard Door Heel,05:11:10,521,4,---,---,---,---,
Starboard Door Heel,05:11:36,---,---,---,---,---,---,
Starboard Door Heel,05:12:02,---,---,---,---,---,---,
Starboard Door Heel,05:12:27,522,5,---,---,---,---,
Starboard Door Heel,05:12:49,521,1,---,---,---,---,
Starboard Door Heel,05:13:13,521,6,---,---,---,---,
Starboard Door Heel,05:13:36,521,3,---,---,---,---,
Starboard Door Heel,05:14:03,---,---,---,---,---,---,
Starboard Door Heel,05:14:29,---,---,---,---,---,---,
Starboard Door Heel,05:14:54,521,2,---,---,---,---,
Starboard Door Heel,05:15:22,---,---,---,---,---,---,
Starboard Door Heel,05:15:45,520,9,---,---,---,---,
Starboard Door Heel,05:16:07,521,4,---,---,---,---,
Starboard Door Heel,05:16:32,522,2,---,---,---,---,
Starboard Door Heel,05:16:57,524,0,---,---,---,---,
Starboard Door Heel,05:17:20,521,4,---,---,---,---,
Starboard Door Heel,05:17:45,521,4,---,---,---,---,
Starboard Door Heel,05:18:12,---,---,---,---,---,---,
Starboard Door Heel,05:18:34,522,2,---,---,---,---,
Starboard Door Heel,05:19:00,---,---,---,---,---,---,
Starboard Door Heel,05:19:24,521,5,---,---,---,---,
Starboard Door Heel,05:19:50,---,---,---,---,---,---,
Starboard Door Heel,05:20:15,---,---,---,---,---,---,
Starboard Door Heel,05:20:39,550,2,---,---,---,---,
Starboard Door Heel,05:21:05,---,---,---,---,---,---,
Starboard Door Heel,05:21:31,---,---,---,---,---,---,
Starboard Door Heel,05:21:56,551,2,---,---,---,---,
Starboard Door Heel,05:22:18,550,9,---,---,---,---,
Starboard Door Heel,05:22:43,551,3,---,---,---,---,
Starboard Door Heel,05:23:07,550,7,---,---,---,---,
Starboard Door Heel,05:23:33,550,4,---,---,---,---,
Starboard Door Heel,05:23:56,550,3,---,---,---,---,
Starboard Door Heel,05:24:23,550,4,---,---,---,---,
Starboard Door Heel,05:24:47,550,1,---,---,---,---,
Starboard Door Heel,05:25:14,---,---,---,---,---,---,
Starboard Door Heel,05:25:40,549,9,---,---,---,---,
Starboard Door Heel,05:26:04,550,3,---,---,---,---,
Starboard Door Heel,05:26:33,---,---,---,---,---,---,
Starboard Door Heel,05:26:58,550,8,---,---,---,---,
Starboard Door Heel,05:27:25,---,---,---,---,---,---,
Starboard Door Heel,05:27:49,552,5,---,---,---,---,
Starboard Door Heel,05:28:12,551,3,---,---,---,---,
Starboard Door Heel,05:28:40,---,---,---,---,---,---,
Starboard Door Heel,05:29:06,---,---,---,---,---,---,
Starboard Door Heel,05:29:31,550,1,---,---,---,---,
Starboard Door Heel,05:29:57,---,---,---,---,---,---,
Starboard Door Heel,05:30:20,553,3,---,---,---,---,
Starboard Door Heel,05:30:45,---,---,---,---,---,---,
Starboard Door Heel,05:31:11,---,---,---,---,---,---,
Starboard Door Heel,05:31:36,550,2,---,---,---,---,
Starboard Door Heel,05:31:59,550,1,---,---,---,---,
Starboard Door Heel,05:32:25,550,3,---,---,---,---,
Starboard Door Heel,05:32:51,---,---,---,---,---,---,
Starboard Door Heel,05:33:14,549,9,---,---,---,---,
Starboard Door Heel,05:33:36,549,8,---,---,---,---,
Starboard Door Heel,05:33:59,549,6,---,---,---,---,
Starboard Door Heel,05:34:24,549,7,---,---,---,---,
Starboard Door Heel,05:34:51,---,---,---,---,---,---,
Starboard Door Heel,05:35:13,551,4,---,---,---,---,
Starboard Door Heel,05:35:39,549,8,---,---,---,---,
Starboard Door Heel,05:36:05,549,7,---,---,---,---,
Starboard Door Heel,05:36:29,549,6,---,---,---,---,
Starboard Door Heel,05:36:53,549,9,---,---,---,---,
Starboard Door Heel,05:37:18,550,6,---,---,---,---,
Starboard Door Heel,05:37:43,549,8,---,---,---,---,
Starboard Door Heel,05:38:07,549,4,---,---,---,---,
Starboard Door Heel,05:38:33,550,0,---,---,---,---,
Starboard Door Heel,05:39:00,---,---,---,---,---,---,
Starboard Door Heel,05:39:26,550,0,---,---,---,---,
Starboard Door Heel,05:39:53,550,0,---,---,---,---,
Starboard Door Heel,05:40:18,548,9,---,---,---,---,
