Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,15:17:32,---,---,---,---,---,---,
Capturas 1,15:18:01,---,---,---,---,---,---,
Capturas 1,15:18:24,---,---,---,---,---,---,
Capturas 1,15:18:48,---,---,---,---,---,---,
Capturas 1,15:19:11,---,---,---,---,---,---,
Capturas 1,15:19:37,---,---,---,---,---,---,
Capturas 1,15:20:04,---,---,---,---,---,---,
Capturas 1,15:20:29,---,---,---,---,---,---,
Capturas 1,15:20:53,---,---,---,---,---,---,
Capturas 1,15:21:19,---,---,---,---,---,---,
Capturas 1,15:21:45,---,---,---,---,---,---,
Capturas 1,15:22:08,---,---,---,---,---,---,
Capturas 1,15:22:36,---,---,---,---,---,---,
Capturas 1,15:23:02,---,---,---,---,---,---,
Capturas 1,15:23:26,---,---,---,---,---,---,
Capturas 1,15:23:51,---,---,---,---,---,---,
Capturas 1,15:24:17,---,---,---,---,---,---,
Capturas 1,15:24:43,---,---,---,---,---,---,
Capturas 1,15:25:06,---,---,---,---,---,---,
Capturas 1,15:25:32,---,---,---,---,---,---,
Capturas 1,15:25:57,---,---,---,---,---,---,
Capturas 1,15:26:23,---,---,---,---,---,---,
Capturas 1,15:26:50,---,---,---,---,---,---,
Capturas 1,15:27:15,---,---,---,---,---,---,
Capturas 1,15:27:39,---,---,---,---,---,---,
Capturas 1,15:28:04,---,---,---,---,---,---,
Capturas 1,15:28:31,---,---,---,---,---,---,
Capturas 1,15:28:55,---,---,---,---,---,---,
Capturas 1,15:29:21,---,---,---,---,---,---,
Capturas 1,15:29:48,---,---,---,---,---,---,
Capturas 1,15:30:11,---,---,---,---,---,---,
Capturas 1,15:30:34,---,---,---,---,---,---,
Capturas 1,15:31:00,---,---,---,---,---,---,
Capturas 1,15:31:26,---,---,---,---,---,---,
Capturas 1,15:31:50,---,---,---,---,---,---,
Capturas 1,15:32:13,---,---,---,---,---,---,
Capturas 1,15:32:37,---,---,---,---,---,---,
Capturas 1,15:33:03,---,---,---,---,---,---,
Capturas 1,15:33:28,---,---,---,---,---,---,
Capturas 1,15:33:53,---,---,---,---,---,---,
Capturas 1,15:34:16,---,---,---,---,---,---,
Capturas 1,15:34:41,---,---,---,---,---,---,
Capturas 1,15:35:07,---,---,---,---,---,---,
Capturas 1,15:35:31,---,---,---,---,---,---,
Capturas 1,15:35:55,---,---,---,---,---,---,
Capturas 1,15:36:23,---,---,---,---,---,---,
Capturas 1,15:36:48,---,---,---,---,---,---,
Capturas 1,15:37:13,---,---,---,---,---,---,
Capturas 1,15:37:39,---,---,---,---,---,---,
Capturas 1,15:38:04,---,---,---,---,---,---,
Capturas 1,15:38:29,---,---,---,---,---,---,
Capturas 1,15:38:53,---,---,---,---,---,---,
Capturas 1,15:39:16,---,---,---,---,---,---,
Capturas 1,15:39:41,---,---,---,---,---,---,
Capturas 1,15:40:06,---,---,---,---,---,---,
Capturas 1,15:40:32,---,---,---,---,---,---,
Capturas 1,15:40:58,---,---,---,---,---,---,
Capturas 1,15:41:21,---,---,---,---,---,---,
Capturas 1,15:41:47,---,---,---,---,---,---,
Capturas 1,15:42:12,---,---,---,---,---,---,
Capturas 1,15:42:36,---,---,---,---,---,---,
Capturas 1,15:43:01,---,---,---,---,---,---,
Capturas 1,15:43:26,---,---,---,---,---,---,
Capturas 1,15:43:52,---,---,---,---,---,---,
Capturas 1,15:44:17,---,---,---,---,---,---,
Capturas 1,15:44:42,---,---,---,---,---,---,
Capturas 1,15:45:07,---,---,---,---,---,---,
Capturas 1,15:45:34,---,---,---,---,---,---,
Capturas 1,15:45:57,---,---,---,---,---,---,
Capturas 1,15:46:23,---,---,---,---,---,---,
Capturas 1,15:46:48,---,---,---,---,---,---,
Capturas 1,15:47:18,---,---,---,---,---,---,
Capturas 1,15:47:45,---,---,---,---,---,---,
Capturas 1,15:48:09,---,---,---,---,---,---,
Capturas 1,15:48:35,---,---,---,---,---,---,
Capturas 1,15:48:58,---,---,---,---,---,---,
Capturas 1,15:49:25,---,---,---,---,---,---,
Capturas 1,15:49:48,---,---,---,---,---,---,
Capturas 1,15:50:15,---,---,---,---,---,---,
Capturas 1,15:50:42,---,---,---,---,---,---,
Capturas 1,15:51:06,---,---,---,---,---,---,
Capturas 1,15:51:31,---,---,---,---,---,---,
Capturas 1,15:51:56,---,---,---,---,---,---,
Capturas 1,15:52:21,---,---,---,---,---,---,
Capturas 1,15:52:46,---,---,---,---,---,---,
Capturas 1,15:53:10,---,---,---,---,---,---,
Capturas 1,15:53:36,---,---,---,---,---,---,
Capturas 1,15:54:02,---,---,---,---,---,---,
Capturas 1,15:54:27,---,---,---,---,---,---,
Capturas 1,15:54:55,---,---,---,---,---,---,
Capturas 1,15:55:21,---,---,---,---,---,---,
Capturas 1,15:55:44,---,---,---,---,---,---,
Capturas 1,15:56:07,---,---,---,---,---,---,
Capturas 1,15:56:34,---,---,---,---,---,---,
Capturas 1,15:56:57,---,---,---,---,---,---,
Capturas 1,15:57:26,---,---,---,---,---,---,
Capturas 1,15:57:51,---,---,---,---,---,---,
Capturas 1,15:58:19,---,---,---,---,---,---,
Capturas 1,15:58:48,---,---,---,---,---,---,
Capturas 1,15:59:13,---,---,---,---,---,---,
Capturas 1,15:59:38,---,---,---,---,---,---,
Capturas 1,16:00:04,---,---,---,---,---,---,
Capturas 1,16:00:31,---,---,---,---,---,---,
Capturas 1,16:00:57,---,---,---,---,---,---,
Capturas 1,16:01:20,---,---,---,---,---,---,
Capturas 1,16:01:46,---,---,---,---,---,---,
Capturas 1,16:02:13,---,---,---,---,---,---,
Capturas 1,16:02:36,---,---,---,---,---,---,
Capturas 1,16:03:04,---,---,---,---,---,---,
Capturas 1,16:03:31,---,---,---,---,---,---,
Capturas 1,16:03:58,---,---,---,---,---,---,
Capturas 1,16:04:23,---,---,---,---,---,---,
Capturas 1,16:04:51,---,---,---,---,---,---,
Capturas 1,16:05:18,---,---,---,---,---,---,
Capturas 1,16:05:45,---,---,---,---,---,---,
Capturas 1,16:06:13,---,---,---,---,---,---,
Capturas 1,16:06:36,---,---,---,---,---,---,
Capturas 1,16:07:05,---,---,---,---,---,---,
Capturas 1,16:07:30,---,---,---,---,---,---,
Capturas 1,16:07:57,---,---,---,---,---,---,
Capturas 1,16:08:22,---,---,---,---,---,---,
Capturas 1,16:08:48,---,---,---,---,---,---,
