Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,07:41:46,811,3,26,9,---,---,
Estribor,07:41:50,810,8,27,2,---,---,
Estribor,07:42:18,---,---,---,---,---,---,
Estribor,07:42:41,810,9,27,8,---,---,
Estribor,07:43:07,811,9,---,---,---,---,
Estribor,07:43:30,810,9,---,---,---,---,
Estribor,07:43:54,811,2,28,4,---,---,
Estribor,07:44:18,812,7,28,2,---,---,
Estribor,07:44:43,815,8,29,7,---,---,
Estribor,07:45:09,812,1,---,---,---,---,
Estribor,07:45:32,811,5,29,8,---,---,
Estribor,07:45:57,811,5,29,5,---,---,
Estribor,07:46:22,810,1,29,2,---,---,
Estribor,07:46:47,811,4,28,8,---,---,
Estribor,07:47:12,811,1,30,1,---,---,
Estribor,07:47:37,810,9,28,6,---,---,
Estribor,07:48:03,810,9,---,---,---,---,
Estribor,07:48:26,810,7,28,2,---,---,
Estribor,07:48:52,812,1,---,---,---,---,
Estribor,07:49:15,811,3,28,2,---,---,
Estribor,07:49:39,811,5,---,---,---,---,
Estribor,07:50:05,811,3,---,---,---,---,
Estribor,07:50:27,812,0,27,8,---,---,
Estribor,07:50:54,811,9,27,4,---,---,
Estribor,07:51:18,811,2,27,6,---,---,
Estribor,07:51:48,---,---,---,---,---,---,
Estribor,07:52:14,---,---,---,---,---,---,
Estribor,07:52:37,811,7,29,0,---,---,
Estribor,07:53:02,812,1,28,5,---,---,
Estribor,07:53:26,812,1,27,5,---,---,
Estribor,07:53:53,811,8,27,9,---,---,
Estribor,07:54:19,811,7,---,---,---,---,
Estribor,07:54:44,811,5,---,---,---,---,
Estribor,07:55:08,811,3,---,---,---,---,
Estribor,07:55:32,811,6,27,7,---,---,
Estribor,07:55:58,812,0,28,0,---,---,
Estribor,07:56:25,811,7,---,---,---,---,
Estribor,07:56:52,811,6,28,9,---,---,
Estribor,07:57:17,811,4,28,5,---,---,
Estribor,07:57:41,811,7,29,4,---,---,
Estribor,07:58:05,811,4,29,1,---,---,
Estribor,07:58:30,810,9,29,2,---,---,
Estribor,07:58:59,---,---,---,---,---,---,
Estribor,07:59:26,812,0,---,---,---,---,
Estribor,07:59:48,811,4,29,2,---,---,
Estribor,08:00:17,---,---,---,---,---,---,
Estribor,08:00:41,811,9,28,9,---,---,
Estribor,08:01:09,---,---,---,---,---,---,
Estribor,08:01:34,812,4,28,0,---,---,
Estribor,08:01:58,811,4,29,1,---,---,
Estribor,08:02:28,---,---,---,---,---,---,
Estribor,08:02:51,811,9,28,1,---,---,
Estribor,08:03:16,812,0,27,5,---,---,
Estribor,08:03:43,811,8,---,---,---,---,
Estribor,08:04:09,---,---,---,---,---,---,
Estribor,08:04:32,811,9,27,3,---,---,
Estribor,08:04:58,812,4,---,---,---,---,
Estribor,08:05:23,812,3,28,0,---,---,
Estribor,08:05:50,812,0,27,5,---,---,
Estribor,08:06:16,812,6,27,3,---,---,
Estribor,08:06:44,812,0,28,9,---,---,
Estribor,08:07:10,812,3,28,0,---,---,
Estribor,08:07:35,812,1,27,5,---,---,
Estribor,08:08:01,811,7,27,7,---,---,
Estribor,08:08:29,812,0,27,8,---,---,
Estribor,08:08:54,812,5,27,5,---,---,
Estribor,08:09:20,812,9,27,9,---,---,
Estribor,08:09:47,816,7,---,---,---,---,
Estribor,08:10:15,---,---,---,---,---,---,
Estribor,08:10:41,811,3,---,---,---,---,
Estribor,08:11:05,812,2,27,8,---,---,
Estribor,08:11:31,811,2,27,8,---,---,
Estribor,08:12:01,---,---,---,---,---,---,
Estribor,08:12:29,---,---,---,---,---,---,
Estribor,08:12:54,811,9,27,5,---,---,
Estribor,08:13:23,---,---,---,---,---,---,
Estribor,08:13:46,812,9,27,0,---,---,
Estribor,08:14:12,811,5,---,---,---,---,
Estribor,08:14:39,812,0,---,---,---,---,
Estribor,08:15:02,811,7,27,4,---,---,
Estribor,08:15:28,812,2,27,8,---,---,
Estribor,08:15:53,811,2,27,8,---,---,
Estribor,08:16:20,812,0,---,---,---,---,
Estribor,08:16:48,---,---,---,---,---,---,
Estribor,08:17:13,811,9,26,7,---,---,
Estribor,08:17:39,811,4,26,7,---,---,
Estribor,08:18:06,814,5,26,9,---,---,
Estribor,08:18:32,811,3,27,6,---,---,
Estribor,08:18:59,811,8,---,---,---,---,
Estribor,08:19:22,811,3,28,0,---,---,
Estribor,08:19:50,811,5,28,2,---,---,
Estribor,08:20:16,811,7,28,1,---,---,
Estribor,08:20:40,811,3,28,3,---,---,
Estribor,08:21:07,811,9,27,9,---,---,
Estribor,08:21:33,811,3,27,7,---,---,
Estribor,08:21:58,812,1,27,3,---,---,
