Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,07:42:03,949,6,Off,---,---,---,
Capturas 1,07:42:30,950,4,Off,---,---,---,
Capturas 1,07:42:54,950,0,Off,---,---,---,
Capturas 1,07:43:18,949,4,Off,---,---,---,
Capturas 1,07:43:42,949,6,Off,---,---,---,
Capturas 1,07:44:07,949,4,Off,---,---,---,
Capturas 1,07:44:31,949,0,Off,---,---,---,
Capturas 1,07:44:56,949,4,Off,---,---,---,
Capturas 1,07:45:21,949,4,Off,---,---,---,
Capturas 1,07:45:46,949,7,Off,---,---,---,
Capturas 1,07:46:10,950,1,Off,---,---,---,
Capturas 1,07:46:35,949,4,Off,---,---,---,
Capturas 1,07:47:00,949,5,Off,---,---,---,
Capturas 1,07:47:25,950,3,Off,---,---,---,
Capturas 1,07:47:51,949,3,Off,---,---,---,
Capturas 1,07:48:14,949,3,Off,---,---,---,
Capturas 1,07:48:41,950,4,---,---,---,---,
Capturas 1,07:49:03,949,2,Off,---,---,---,
Capturas 1,07:49:28,949,3,Off,---,---,---,
Capturas 1,07:49:53,949,5,Off,---,---,---,
Capturas 1,07:50:16,949,7,Off,---,---,---,
Capturas 1,07:50:40,949,7,Off,---,---,---,
Capturas 1,07:51:07,950,0,Off,---,---,---,
Capturas 1,07:51:35,---,---,---,---,---,---,
Capturas 1,07:51:59,949,8,Off,---,---,---,
Capturas 1,07:52:26,950,0,Off,---,---,---,
Capturas 1,07:52:50,950,4,Off,---,---,---,
Capturas 1,07:53:16,951,9,---,---,---,---,
Capturas 1,07:53:39,950,2,Off,---,---,---,
Capturas 1,07:54:06,949,7,Off,---,---,---,
Capturas 1,07:54:34,---,---,---,---,---,---,
Capturas 1,07:54:57,950,1,---,---,---,---,
Capturas 1,07:55:20,949,6,Off,---,---,---,
Capturas 1,07:55:45,950,2,Off,---,---,---,
Capturas 1,07:56:15,---,---,---,---,---,---,
Capturas 1,07:56:40,---,---,---,---,---,---,
Capturas 1,07:57:05,950,3,Off,---,---,---,
Capturas 1,07:57:30,951,1,Off,---,---,---,
Capturas 1,07:57:54,950,2,Off,---,---,---,
Capturas 1,07:58:18,949,1,Off,---,---,---,
Capturas 1,07:58:44,954,1,Off,---,---,---,
Capturas 1,07:59:14,---,---,---,---,---,---,
Capturas 1,07:59:37,950,2,Off,---,---,---,
Capturas 1,08:00:02,950,8,Off,---,---,---,
Capturas 1,08:00:32,---,---,---,---,---,---,
Capturas 1,08:00:56,951,9,---,---,---,---,
Capturas 1,08:01:24,---,---,---,---,---,---,
Capturas 1,08:01:48,951,5,---,---,---,---,
Capturas 1,08:02:15,---,---,---,---,---,---,
Capturas 1,08:02:40,950,4,---,---,---,---,
Capturas 1,08:03:04,950,0,Off,---,---,---,
Capturas 1,08:03:29,950,6,Off,---,---,---,
Capturas 1,08:03:56,954,1,---,---,---,---,
Capturas 1,08:04:21,952,6,---,---,---,---,
Capturas 1,08:04:48,---,---,---,---,---,---,
Capturas 1,08:05:13,---,---,---,---,---,---,
Capturas 1,08:05:40,---,---,---,---,---,---,
Capturas 1,08:06:06,---,---,---,---,---,---,
Capturas 1,08:06:33,---,---,---,---,---,---,
Capturas 1,08:07:01,---,---,---,---,---,---,
Capturas 1,08:07:25,951,1,---,---,---,---,
Capturas 1,08:07:51,---,---,---,---,---,---,
Capturas 1,08:08:18,---,---,---,---,---,---,
Capturas 1,08:08:44,951,6,---,---,---,---,
Capturas 1,08:09:10,---,---,---,---,---,---,
Capturas 1,08:09:37,---,---,---,---,---,---,
Capturas 1,08:10:02,---,---,---,---,---,---,
Capturas 1,08:10:30,---,---,---,---,---,---,
Capturas 1,08:10:56,---,---,---,---,---,---,
Capturas 1,08:11:22,---,---,---,---,---,---,
Capturas 1,08:11:48,---,---,---,---,---,---,
Capturas 1,08:12:16,---,---,---,---,---,---,
Capturas 1,08:12:44,---,---,---,---,---,---,
Capturas 1,08:13:10,---,---,---,---,---,---,
Capturas 1,08:13:37,---,---,---,---,---,---,
Capturas 1,08:14:01,951,5,---,---,---,---,
Capturas 1,08:14:27,---,---,---,---,---,---,
Capturas 1,08:14:52,953,7,---,---,---,---,
Capturas 1,08:15:18,---,---,---,---,---,---,
Capturas 1,08:15:42,954,9,On,---,---,---,
Capturas 1,08:16:10,---,---,---,---,---,---,
Capturas 1,08:16:35,---,---,---,---,---,---,
Capturas 1,08:17:03,---,---,---,---,---,---,
Capturas 1,08:17:29,---,---,---,---,---,---,
Capturas 1,08:17:56,---,---,---,---,---,---,
Capturas 1,08:18:22,---,---,---,---,---,---,
Capturas 1,08:18:46,952,1,---,---,---,---,
Capturas 1,08:19:10,955,5,Off,---,---,---,
Capturas 1,08:19:38,---,---,---,---,---,---,
Capturas 1,08:20:06,---,---,---,---,---,---,
Capturas 1,08:20:30,950,4,---,---,---,---,
Capturas 1,08:20:57,---,---,---,---,---,---,
Capturas 1,08:21:23,---,---,---,---,---,---,
Capturas 1,08:21:48,953,7,---,---,---,---,
Capturas 1,08:22:14,---,---,---,---,---,---,
Capturas 1,08:22:41,---,---,---,---,---,---,
Capturas 1,08:23:07,---,---,---,---,---,---,
Capturas 1,08:23:32,956,4,---,---,---,---,
Capturas 1,08:23:56,951,0,---,---,---,---,
Capturas 1,08:24:20,954,7,On,---,---,---,
Capturas 1,08:24:48,---,---,---,---,---,---,
Capturas 1,08:25:12,950,7,On,---,---,---,
Capturas 1,08:25:39,---,---,---,---,---,---,
Capturas 1,08:26:05,---,---,---,---,---,---,
Capturas 1,08:26:31,---,---,---,---,---,---,
Capturas 1,08:26:56,951,7,---,---,---,---,
Capturas 1,08:27:22,---,---,---,---,---,---,
Capturas 1,08:27:45,949,6,Off,---,---,---,
Capturas 1,08:28:13,---,---,---,---,---,---,
Capturas 1,08:28:39,---,---,---,---,---,---,
Capturas 1,08:29:03,951,0,---,---,---,---,
Capturas 1,08:29:30,---,---,---,---,---,---,
Capturas 1,08:29:53,950,1,---,---,---,---,
Capturas 1,08:30:19,---,---,---,---,---,---,
Capturas 1,08:30:47,---,---,---,---,---,---,
Capturas 1,08:31:13,---,---,---,---,---,---,
Capturas 1,08:31:39,---,---,---,---,---,---,
Capturas 1,08:32:06,---,---,---,---,---,---,
Capturas 1,08:32:32,---,---,---,---,---,---,
Capturas 1,08:33:00,---,---,---,---,---,---,
Capturas 1,08:33:25,---,---,---,---,---,---,
Capturas 1,08:33:48,951,4,---,---,---,---,
Capturas 1,08:34:16,---,---,---,---,---,---,
Capturas 1,08:34:41,---,---,---,---,---,---,
Capturas 1,08:35:07,---,---,---,---,---,---,
