Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Abertura,16:00:51,---,---,---,---,---,---,
Abertura,16:01:22,---,---,---,---,---,---,
Abertura,16:01:53,---,---,---,---,---,---,
Abertura,16:02:20,---,---,---,---,---,---,
Abertura,16:02:51,---,---,---,---,---,---,
Abertura,16:03:18,---,---,---,---,---,---,
Abertura,16:03:48,---,---,---,---,---,---,
Abertura,16:04:17,---,---,---,---,---,---,
Abertura,16:04:46,---,---,---,---,---,---,
Abertura,16:05:13,174,7,---,---,---,---,
Abertura,16:05:42,---,---,---,---,---,---,
Abertura,16:06:12,---,---,---,---,---,---,
Abertura,16:06:41,---,---,---,---,---,---,
Abertura,16:07:11,---,---,---,---,---,---,
Abertura,16:07:38,---,---,---,---,---,---,
Abertura,16:08:04,---,---,---,---,---,---,
Abertura,16:08:32,---,---,---,---,---,---,
Abertura,16:09:02,---,---,---,---,---,---,
Abertura,16:09:31,---,---,---,---,---,---,
Abertura,16:10:02,---,---,---,---,---,---,
Abertura,16:10:29,2903,7,---,---,---,---,
Abertura,16:10:59,---,---,---,---,---,---,
Abertura,16:11:25,---,---,---,---,---,---,
Abertura,16:11:54,1919,7,---,---,---,---,
Abertura,16:12:23,---,---,---,---,---,---,
Abertura,16:12:50,---,---,---,---,---,---,
Abertura,16:13:19,---,---,---,---,---,---,
Abertura,16:13:49,---,---,---,---,---,---,
Abertura,16:14:20,---,---,---,---,---,---,
Abertura,16:14:49,---,---,---,---,---,---,
Abertura,16:15:18,---,---,---,---,---,---,
Abertura,16:15:46,1741,7,---,---,---,---,
Abertura,16:16:17,---,---,---,---,---,---,
Abertura,16:16:42,1695,1,---,---,---,---,
Abertura,16:17:12,---,---,---,---,---,---,
Abertura,16:17:41,---,---,---,---,---,---,
Abertura,16:18:11,---,---,---,---,---,---,
Abertura,16:18:40,---,---,---,---,---,---,
Abertura,16:19:09,---,---,---,---,---,---,
Abertura,16:19:37,---,---,---,---,---,---,
Abertura,16:20:07,---,---,---,---,---,---,
Abertura,16:20:36,---,---,---,---,---,---,
Abertura,16:21:01,---,---,---,---,---,---,
Abertura,16:21:31,---,---,---,---,---,---,
