Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Cabecera altura,04:53:14,---,---,---,---,---,---,
Cabecera altura,04:53:41,---,---,---,---,---,---,
Cabecera altura,04:54:08,1757,1,---,---,---,---,
Cabecera altura,04:54:36,---,---,---,---,---,---,
Cabecera altura,04:55:05,---,---,---,---,---,---,
Cabecera altura,04:55:35,---,---,---,---,---,---,
Cabecera altura,04:56:04,---,---,---,---,---,---,
Cabecera altura,04:56:32,---,---,---,---,---,---,
Cabecera altura,04:57:02,---,---,---,---,---,---,
Cabecera altura,04:57:30,---,---,---,---,---,---,
Cabecera altura,04:57:58,1703,8,---,---,---,---,
Cabecera altura,04:58:28,---,---,---,---,---,---,
Cabecera altura,04:58:54,---,---,---,---,---,---,
Cabecera altura,04:59:23,---,---,---,---,---,---,
Cabecera altura,04:59:53,---,---,---,---,---,---,
Cabecera altura,05:00:21,---,---,---,---,---,---,
Cabecera altura,05:00:46,---,---,---,---,---,---,
Cabecera altura,05:01:13,---,---,---,---,---,---,
Cabecera altura,05:01:40,---,---,---,---,---,---,
Cabecera altura,05:02:07,---,---,---,---,---,---,
Cabecera altura,05:02:35,---,---,---,---,---,---,
Cabecera altura,05:03:03,---,---,---,---,---,---,
Cabecera altura,05:03:28,---,---,---,---,---,---,
Cabecera altura,05:03:57,---,---,---,---,---,---,
Cabecera altura,05:04:24,---,---,---,---,---,---,
Cabecera altura,05:04:52,---,---,---,---,---,---,
Cabecera altura,05:05:20,1851,7,---,---,---,---,
Cabecera altura,05:05:48,---,---,---,---,---,---,
Cabecera altura,05:06:16,---,---,---,---,---,---,
Cabecera altura,05:06:46,---,---,---,---,---,---,
Cabecera altura,05:07:15,---,---,---,---,---,---,
Cabecera altura,05:07:43,---,---,---,---,---,---,
Cabecera altura,05:08:10,---,---,---,---,---,---,
Cabecera altura,05:08:38,---,---,---,---,---,---,
Cabecera altura,05:09:06,---,---,---,---,---,---,
Cabecera altura,05:09:35,---,---,---,---,---,---,
Cabecera altura,05:10:02,---,---,---,---,---,---,
Cabecera altura,05:10:31,---,---,---,---,---,---,
Cabecera altura,05:10:58,---,---,---,---,---,---,
Cabecera altura,05:11:23,---,---,---,---,---,---,
Cabecera altura,05:11:48,---,---,---,---,---,---,
Cabecera altura,05:12:14,---,---,---,---,---,---,
Cabecera altura,05:12:41,---,---,---,---,---,---,
Cabecera altura,05:13:09,---,---,---,---,---,---,
Cabecera altura,05:13:35,---,---,---,---,---,---,
Cabecera altura,05:14:02,---,---,---,---,---,---,
Cabecera altura,05:14:28,---,---,---,---,---,---,
Cabecera altura,05:14:55,---,---,---,---,---,---,
Cabecera altura,05:15:23,---,---,---,---,---,---,
Cabecera altura,05:15:51,---,---,---,---,---,---,
Cabecera altura,05:16:17,---,---,---,---,---,---,
Cabecera altura,05:16:44,---,---,---,---,---,---,
Cabecera altura,05:17:09,---,---,---,---,---,---,
Cabecera altura,05:17:34,---,---,---,---,---,---,
Cabecera altura,05:18:00,---,---,---,---,---,---,
Cabecera altura,05:18:27,---,---,---,---,---,---,
Cabecera altura,05:18:52,---,---,---,---,---,---,
Cabecera altura,05:19:18,---,---,---,---,---,---,
Cabecera altura,05:19:43,---,---,---,---,---,---,
Cabecera altura,05:20:10,---,---,---,---,---,---,
Cabecera altura,05:20:35,---,---,---,---,---,---,
Cabecera altura,05:21:01,---,---,---,---,---,---,
Cabecera altura,05:21:31,---,---,---,---,---,---,
Cabecera altura,05:22:00,---,---,---,---,---,---,
Cabecera altura,05:22:25,---,---,---,---,---,---,
Cabecera altura,05:22:50,---,---,---,---,---,---,
Cabecera altura,05:23:15,---,---,---,---,---,---,
Cabecera altura,05:23:41,---,---,---,---,---,---,
Cabecera altura,05:24:09,---,---,---,---,---,---,
Cabecera altura,05:24:37,---,---,---,---,---,---,
Cabecera altura,05:25:07,---,---,---,---,---,---,
