Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Abertura,04:53:06,---,---,---,---,---,---,
Abertura,04:53:34,---,---,---,---,---,---,
Abertura,04:54:02,---,---,---,---,---,---,
Abertura,04:54:29,---,---,---,---,---,---,
Abertura,04:54:58,---,---,---,---,---,---,
Abertura,04:55:28,---,---,---,---,---,---,
Abertura,04:55:57,---,---,---,---,---,---,
Abertura,04:56:25,---,---,---,---,---,---,
Abertura,04:56:54,---,---,---,---,---,---,
Abertura,04:57:23,---,---,---,---,---,---,
Abertura,04:57:52,---,---,---,---,---,---,
Abertura,04:58:20,---,---,---,---,---,---,
Abertura,04:58:46,1877,1,---,---,---,---,
Abertura,04:59:16,---,---,---,---,---,---,
Abertura,04:59:45,---,---,---,---,---,---,
Abertura,05:00:13,---,---,---,---,---,---,
Abertura,05:00:39,1792,1,---,---,---,---,
Abertura,05:01:05,1791,6,85,6,---,---,
Abertura,05:01:32,---,---,---,---,---,---,
Abertura,05:01:59,1790,7,---,---,---,---,
Abertura,05:02:28,1791,2,---,---,---,---,
Abertura,05:02:56,---,---,---,---,---,---,
Abertura,05:03:21,1791,0,---,---,---,---,
Abertura,05:03:50,---,---,---,---,---,---,
Abertura,05:04:17,1791,6,---,---,---,---,
Abertura,05:04:45,---,---,---,---,---,---,
Abertura,05:05:14,---,---,---,---,---,---,
Abertura,05:05:41,---,---,---,---,---,---,
Abertura,05:06:09,2013,9,---,---,---,---,
Abertura,05:06:38,---,---,---,---,---,---,
Abertura,05:07:08,---,---,---,---,---,---,
Abertura,05:07:36,---,---,---,---,---,---,
Abertura,05:08:02,1790,2,117,6,---,---,
Abertura,05:08:31,---,---,---,---,---,---,
Abertura,05:08:59,---,---,---,---,---,---,
Abertura,05:09:28,---,---,---,---,---,---,
Abertura,05:09:55,---,---,---,---,---,---,
Abertura,05:10:24,---,---,---,---,---,---,
Abertura,05:10:51,1793,1,---,---,---,---,
Abertura,05:11:15,1794,0,---,---,---,---,
Abertura,05:11:40,1794,5,126,4,---,---,
Abertura,05:12:06,1794,7,124,5,---,---,
Abertura,05:12:33,---,---,---,---,---,---,
Abertura,05:13:01,---,---,---,---,---,---,
Abertura,05:13:28,---,---,---,---,---,---,
Abertura,05:13:54,---,---,---,---,---,---,
Abertura,05:14:20,1796,3,117,4,---,---,
Abertura,05:14:47,1796,6,121,7,---,---,
Abertura,05:15:15,---,---,---,---,---,---,
Abertura,05:15:43,---,---,---,---,---,---,
Abertura,05:16:10,1797,1,121,3,---,---,
Abertura,05:16:36,1796,7,119,1,---,---,
Abertura,05:17:01,1797,5,118,5,---,---,
Abertura,05:17:26,1796,7,119,1,---,---,
Abertura,05:17:53,1796,2,117,2,---,---,
Abertura,05:18:20,---,---,---,---,---,---,
Abertura,05:18:44,1796,8,116,0,---,---,
Abertura,05:19:10,1796,5,---,---,---,---,
Abertura,05:19:35,1796,5,116,9,---,---,
Abertura,05:20:02,1796,8,---,---,---,---,
Abertura,05:20:27,1796,7,119,3,---,---,
Abertura,05:20:54,---,---,---,---,---,---,
Abertura,05:21:23,---,---,---,---,---,---,
Abertura,05:21:53,---,---,---,---,---,---,
Abertura,05:22:17,1796,7,116,9,---,---,
Abertura,05:22:42,1796,4,117,7,---,---,
Abertura,05:23:07,1796,6,117,3,---,---,
Abertura,05:23:33,1796,6,115,9,---,---,
Abertura,05:24:02,---,---,---,---,---,---,
Abertura,05:24:30,---,---,---,---,---,---,
Abertura,05:24:59,---,---,---,---,---,---,
Abertura,05:25:26,1796,5,113,5,---,---,
Abertura,05:25:52,1796,1,116,5,---,---,
Abertura,05:26:20,1796,3,115,4,---,---,
Abertura,05:26:49,---,---,---,---,---,---,
Abertura,05:27:13,1796,6,113,7,---,---,
Abertura,05:27:38,1795,8,115,9,---,---,
Abertura,05:28:07,---,---,---,---,---,---,
Abertura,05:28:34,---,---,---,---,---,---,
Abertura,05:29:02,---,---,---,---,---,---,
Abertura,05:29:31,---,---,---,---,---,---,
Abertura,05:29:58,1796,7,110,3,---,---,
Abertura,05:30:26,---,---,---,---,---,---,
Abertura,05:30:52,1796,7,112,4,---,---,
Abertura,05:31:17,1797,0,111,9,---,---,
Abertura,05:31:44,---,---,---,---,---,---,
Abertura,05:32:13,---,---,---,---,---,---,
Abertura,05:32:38,1796,9,115,9,---,---,
Abertura,05:33:03,1797,4,---,---,---,---,
Abertura,05:33:31,1797,2,114,6,---,---,
Abertura,05:33:57,1799,4,---,---,---,---,
Abertura,05:34:21,1796,6,114,5,---,---,
Abertura,05:34:47,1797,6,---,---,---,---,
Abertura,05:35:15,1797,8,112,4,---,---,
Abertura,05:35:41,1797,8,112,0,---,---,
Abertura,05:36:10,---,---,---,---,---,---,
Abertura,05:36:35,1797,0,112,0,---,---,
Abertura,05:37:04,1797,2,---,---,---,---,
Abertura,05:37:28,1796,7,113,2,---,---,
Abertura,05:37:58,---,---,---,---,---,---,
Abertura,05:38:25,1797,0,111,4,---,---,
Abertura,05:38:51,1796,9,109,5,---,---,
Abertura,05:39:17,1796,7,111,1,---,---,
Abertura,05:39:43,1796,8,114,7,---,---,
Abertura,05:40:10,---,---,---,---,---,---,
Abertura,05:40:39,---,---,---,---,---,---,
Abertura,05:41:06,---,---,---,---,---,---,
Abertura,05:41:35,---,---,---,---,---,---,
Abertura,05:42:02,---,---,---,---,---,---,
Abertura,05:42:30,1795,9,113,3,---,---,
Abertura,05:42:58,---,---,---,---,---,---,
Abertura,05:43:25,---,---,---,---,---,---,
Abertura,05:43:53,---,---,---,---,---,---,
Abertura,05:44:19,1796,8,113,1,---,---,
Abertura,05:44:48,---,---,---,---,---,---,
Abertura,05:45:16,---,---,---,---,---,---,
Abertura,05:45:44,---,---,---,---,---,---,
Abertura,05:46:10,---,---,---,---,---,---,
Abertura,05:46:38,---,---,---,---,---,---,
Abertura,05:47:03,1796,4,111,7,---,---,
Abertura,05:47:28,1796,3,109,3,---,---,
Abertura,05:47:55,---,---,---,---,---,---,
Abertura,05:48:19,1795,9,110,6,---,---,
Abertura,05:48:48,---,---,---,---,---,---,
Abertura,05:49:14,---,---,---,---,---,---,
Abertura,05:49:39,1796,4,108,6,---,---,
Abertura,05:50:07,1795,5,110,6,---,---,
Abertura,05:50:37,---,---,---,---,---,---,
Abertura,05:51:06,---,---,---,---,---,---,
Abertura,05:51:34,---,---,---,---,---,---,
Abertura,05:51:59,1795,3,110,1,---,---,
Abertura,05:52:27,---,---,---,---,---,---,
Abertura,05:52:52,1795,3,---,---,---,---,
Abertura,05:53:18,---,---,---,---,---,---,
Abertura,05:53:44,1795,1,111,8,---,---,
Abertura,05:54:11,---,---,---,---,---,---,
Abertura,05:54:39,---,---,---,---,---,---,
Abertura,05:55:07,---,---,---,---,---,---,
Abertura,05:55:35,---,---,---,---,---,---,
Abertura,05:56:01,1794,2,109,8,---,---,
Abertura,05:57:08,---,---,---,---,---,---,
Abertura,05:58:57,1795,2,107,2,---,---,
Abertura,06:00:47,1795,4,103,1,---,---,
Abertura,06:02:37,1795,0,104,1,---,---,
Abertura,06:04:29,---,---,---,---,---,---,
Abertura,06:06:18,1795,3,---,---,---,---,
Abertura,06:07:50,1795,2,102,4,---,---,
Abertura,06:09:40,1796,0,103,4,---,---,
Abertura,06:12:08,---,---,---,---,---,---,
Abertura,06:13:56,1796,4,104,6,---,---,
Abertura,06:16:06,---,---,---,---,---,---,
Abertura,06:17:54,1795,9,106,4,---,---,
Abertura,06:20:04,---,---,---,---,---,---,
Abertura,06:22:10,1797,5,106,2,---,---,
Abertura,06:24:00,1796,6,108,8,---,---,
Abertura,06:25:51,---,---,---,---,---,---,
Abertura,06:27:25,---,---,---,---,---,---,
Abertura,06:28:57,---,---,---,---,---,---,
Abertura,06:30:29,---,---,---,---,---,---,
Abertura,06:31:58,1796,2,104,8,---,---,
Abertura,06:34:08,---,---,---,---,---,---,
Abertura,06:36:14,1796,7,105,2,---,---,
Abertura,06:38:04,1796,6,107,1,---,---,
Abertura,06:40:14,---,---,---,---,---,---,
Abertura,06:42:04,---,---,---,---,---,---,
Abertura,06:43:34,1797,4,104,0,---,---,
Abertura,06:45:43,1798,6,---,---,---,---,
Abertura,06:47:15,1797,6,110,0,---,---,
Abertura,06:49:05,1798,7,---,---,---,---,
Abertura,06:50:39,---,---,---,---,---,---,
Abertura,06:52:12,---,---,---,---,---,---,
Abertura,06:53:44,---,---,---,---,---,---,
Abertura,06:55:51,2020,6,---,---,---,---,
Abertura,06:58:18,---,---,---,---,---,---,
Abertura,06:59:51,---,---,---,---,---,---,
Abertura,07:01:41,---,---,---,---,---,---,
Abertura,07:03:11,1798,4,110,1,---,---,
Abertura,07:05:03,---,---,---,---,---,---,
Abertura,07:06:53,---,---,---,---,---,---,
Abertura,07:08:25,---,---,---,---,---,---,
Abertura,07:09:58,---,---,---,---,---,---,
Abertura,07:11:30,---,---,---,---,---,---,
Abertura,07:13:02,---,---,---,---,---,---,
