Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Babor,05:05:49,---,---,---,---,---,---,
Babor,05:08:02,---,---,---,---,---,---,
Babor,05:10:14,---,---,---,---,---,---,
Babor,05:12:26,---,---,---,---,---,---,
Babor,05:14:38,---,---,---,---,---,---,
Babor,05:16:51,---,---,---,---,---,---,
Babor,05:19:32,---,---,---,---,---,---,
Babor,05:22:12,---,---,---,---,---,---,
Babor,05:25:20,---,---,---,---,---,---,
Babor,05:27:33,---,---,---,---,---,---,
Babor,05:30:41,---,---,---,---,---,---,
Babor,05:32:53,---,---,---,---,---,---,
Babor,05:35:04,---,---,---,---,---,---,
Babor,05:37:14,1740,1,-9,8,---,---,
Babor,05:39:57,1740,0,---,---,---,---,
Babor,05:42:11,---,---,---,---,---,---,
Babor,05:44:23,---,---,---,---,---,---,
Babor,05:47:03,---,---,---,---,---,---,
Babor,05:49:16,---,---,---,---,---,---,
Babor,05:51:56,---,---,---,---,---,---,
Babor,05:54:06,1909,9,77,4,---,---,
Babor,05:56:48,---,---,---,---,---,---,
Babor,05:59:00,---,---,---,---,---,---,
Babor,06:01:13,---,---,---,---,---,---,
Babor,06:03:49,114,1,---,---,---,---,
Babor,06:06:04,---,---,---,---,---,---,
Babor,06:08:16,---,---,---,---,---,---,
Babor,06:11:25,---,---,---,---,---,---,
Babor,06:13:37,---,---,---,---,---,---,
Babor,06:15:50,---,---,---,---,---,---,
Babor,06:18:02,---,---,---,---,---,---,
Babor,06:20:15,---,---,---,---,---,---,
Babor,06:22:27,---,---,---,---,---,---,
Babor,06:24:40,---,---,---,---,---,---,
Babor,07:13:24,433,1,49,2,---,---,
Babor,07:13:50,---,32,2,---,---,---,
Babor,07:14:17,677,2,42,1,---,---,
Babor,07:14:42,---,32,4,---,---,---,
Babor,07:15:06,903,0,---,---,---,---,
Babor,07:15:34,---,---,---,---,---,---,
Babor,07:16:02,---,---,---,---,---,---,
Babor,07:16:28,---,---,---,---,---,---,
Babor,07:16:54,---,---,---,---,---,---,
Babor,07:17:20,1542,4,117,7,---,---,
Babor,07:17:49,---,---,---,---,---,---,
Babor,07:18:18,---,---,---,---,---,---,
Babor,07:18:45,---,---,---,---,---,---,
Babor,07:19:12,---,---,---,---,---,---,
Babor,07:19:40,---,---,---,---,---,---,
Babor,07:20:09,---,---,---,---,---,---,
Babor,07:20:36,1793,3,---,---,---,---,
Babor,07:21:04,---,---,---,---,---,---,
Babor,07:21:30,1794,9,---,---,---,---,
Babor,07:21:53,---,---,---,---,---,---,
Babor,07:22:20,1796,0,---,---,---,---,
Babor,07:22:47,1795,9,---,---,---,---,
