Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Cabecera altura,04:53:11,---,---,---,---,---,---,
Cabecera altura,04:53:38,---,---,---,---,---,---,
Cabecera altura,04:54:03,---,---,---,---,---,---,
Cabecera altura,04:54:30,---,---,---,---,---,---,
Cabecera altura,04:54:57,419,2,---,---,---,---,
Cabecera altura,04:55:21,---,27,0,---,---,---,
Cabecera altura,04:55:47,---,---,---,---,---,---,
Cabecera altura,04:56:12,---,---,---,---,---,---,
Cabecera altura,04:56:38,---,---,---,---,---,---,
Cabecera altura,04:57:03,596,6,---,---,---,---,
Cabecera altura,04:57:31,---,---,---,---,---,---,
Cabecera altura,04:57:59,---,---,---,---,---,---,
Cabecera altura,04:58:26,---,---,---,---,---,---,
Cabecera altura,04:58:54,---,---,---,---,---,---,
Cabecera altura,04:59:22,---,---,---,---,---,---,
Cabecera altura,04:59:46,---,---,---,---,---,---,
Cabecera altura,05:00:11,---,---,---,---,---,---,
Cabecera altura,05:01:03,763,3,---,---,---,---,
Cabecera altura,05:01:58,---,---,---,---,---,---,
Cabecera altura,05:03:08,---,---,---,---,---,---,
Cabecera altura,05:04:16,---,---,---,---,---,---,
Cabecera altura,05:05:16,---,---,---,---,---,---,
Cabecera altura,05:06:32,---,---,---,---,---,---,
Cabecera altura,05:07:40,---,---,---,---,---,---,
Cabecera altura,05:08:48,---,---,---,---,---,---,
Cabecera altura,05:09:56,---,---,---,---,---,---,
Cabecera altura,05:11:12,---,---,---,---,---,---,
Cabecera altura,05:12:12,---,---,---,---,---,---,
Cabecera altura,05:13:04,---,---,---,---,---,---,
Cabecera altura,05:14:04,---,---,---,---,---,---,
Cabecera altura,05:15:04,---,---,---,---,---,---,
Cabecera altura,05:16:12,---,---,---,---,---,---,
Cabecera altura,05:17:12,---,---,---,---,---,---,
Cabecera altura,05:18:11,---,---,---,---,---,---,
Cabecera altura,05:19:11,---,---,---,---,---,---,
Cabecera altura,05:20:11,---,---,---,---,---,---,
Cabecera altura,05:21:04,---,---,---,---,---,---,
Cabecera altura,05:22:04,---,---,---,---,---,---,
Cabecera altura,05:22:57,---,---,---,---,---,---,
Cabecera altura,05:24:13,---,---,---,---,---,---,
Cabecera altura,05:25:14,2923,7,---,---,---,---,
Cabecera altura,05:26:07,---,---,---,---,---,---,
Cabecera altura,05:26:59,---,---,---,---,---,---,
Cabecera altura,05:27:59,2981,4,---,---,---,---,
Cabecera altura,05:29:00,---,---,---,---,---,---,
Cabecera altura,05:30:04,---,---,---,---,---,---,
Cabecera altura,05:31:07,---,---,---,---,---,---,
Cabecera altura,05:32:07,---,---,---,---,---,---,
Cabecera altura,05:32:59,2938,1,---,---,---,---,
Cabecera altura,05:34:00,---,---,---,---,---,---,
Cabecera altura,05:35:00,---,---,---,---,---,---,
Cabecera altura,05:36:09,---,---,---,---,---,---,
Cabecera altura,05:37:08,---,---,---,---,---,---,
Cabecera altura,05:38:00,---,---,---,---,---,---,
Cabecera altura,05:39:00,---,---,---,---,---,---,
Cabecera altura,05:39:52,---,---,---,---,---,---,
Cabecera altura,05:40:46,---,---,---,---,---,---,
Cabecera altura,05:41:47,---,---,---,---,---,---,
Cabecera altura,05:42:40,---,---,---,---,---,---,
Cabecera altura,05:43:40,2704,2,---,---,---,---,
Cabecera altura,05:44:49,---,---,---,---,---,---,
Cabecera altura,05:45:51,---,---,---,---,---,---,
Cabecera altura,05:46:44,---,---,---,---,---,---,
Cabecera altura,05:47:44,---,---,---,---,---,---,
Cabecera altura,05:48:37,---,---,---,---,---,---,
Cabecera altura,05:49:34,---,---,---,---,---,---,
Cabecera altura,05:50:33,60,5,---,---,---,---,
Cabecera altura,05:51:28,---,---,---,---,---,---,
Cabecera altura,05:52:20,---,---,---,---,---,---,
Cabecera altura,05:53:27,---,---,---,---,---,---,
Cabecera altura,05:54:30,---,---,---,---,---,---,
Cabecera altura,05:55:30,---,---,---,---,---,---,
Cabecera altura,05:56:31,2587,5,---,---,---,---,
Cabecera altura,05:57:38,---,---,---,---,---,---,
Cabecera altura,05:58:32,2533,9,---,---,---,---,
Cabecera altura,05:59:33,---,---,---,---,---,---,
Cabecera altura,06:00:41,---,---,---,---,---,---,
Cabecera altura,06:01:33,---,---,---,---,---,---,
Cabecera altura,06:02:33,---,---,---,---,---,---,
Cabecera altura,06:03:32,---,---,---,---,---,---,
Cabecera altura,06:04:33,---,---,---,---,---,---,
Cabecera altura,06:05:24,2358,7,---,---,---,---,
Cabecera altura,06:06:19,---,---,---,---,---,---,
Cabecera altura,06:07:12,---,---,---,---,---,---,
Cabecera altura,06:08:10,2149,5,---,---,---,---,
Cabecera altura,06:09:16,---,---,---,---,---,---,
Cabecera altura,06:10:26,---,---,---,---,---,---,
Cabecera altura,06:11:28,---,---,---,---,---,---,
