Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Babor,06:12:39,662,3,---,---,---,---,
Babor,06:13:01,667,5,---,---,---,---,
Babor,06:13:24,663,1,---,---,---,---,
Babor,06:13:50,---,---,---,---,---,---,
Babor,06:14:15,663,7,---,---,---,---,
Babor,06:14:43,---,---,---,---,---,---,
Babor,06:15:10,663,5,---,---,---,---,
Babor,06:15:32,664,9,---,---,---,---,
Babor,06:15:55,662,9,---,---,---,---,
Babor,06:16:20,662,7,---,---,---,---,
Babor,06:16:48,---,---,---,---,---,---,
Babor,06:17:14,662,8,---,---,---,---,
Babor,06:17:42,---,---,---,---,---,---,
Babor,06:18:03,666,1,---,---,---,---,
Babor,06:18:26,---,---,---,---,---,---,
Babor,06:18:48,662,9,50,1,---,---,
Babor,06:19:12,---,---,---,---,---,---,
Babor,06:19:35,665,1,---,---,---,---,
Babor,06:19:58,663,1,---,---,---,---,
Babor,06:20:24,665,5,---,---,---,---,
Babor,06:20:45,663,2,---,---,---,---,
Babor,06:21:06,663,5,---,---,---,---,
Babor,06:21:29,662,3,---,---,---,---,
Babor,06:21:56,662,1,---,---,---,---,
Babor,06:22:21,662,5,---,---,---,---,
Babor,06:22:45,663,0,---,---,---,---,
Babor,06:23:09,662,9,---,---,---,---,
Babor,06:23:33,666,8,---,---,---,---,
Babor,06:23:57,---,---,---,---,---,---,
Babor,06:24:21,663,2,---,---,---,---,
Babor,06:24:45,662,6,---,---,---,---,
Babor,06:25:06,662,9,---,---,---,---,
Babor,06:25:27,663,0,---,---,---,---,
Babor,06:25:51,665,0,---,---,---,---,
Babor,06:26:13,663,3,---,---,---,---,
Babor,06:26:35,663,7,---,---,---,---,
Babor,06:27:02,---,---,---,---,---,---,
Babor,06:27:22,664,6,---,---,---,---,
Babor,06:27:44,663,3,---,---,---,---,
Babor,06:28:08,663,8,---,---,---,---,
Babor,06:28:31,666,4,---,---,---,---,
Babor,06:28:52,662,6,---,---,---,---,
Babor,06:29:16,---,---,---,---,---,---,
Babor,06:29:40,664,4,---,---,---,---,
Babor,06:30:04,662,3,---,---,---,---,
Babor,06:30:26,663,4,---,---,---,---,
Babor,06:30:48,663,2,---,---,---,---,
Babor,06:31:10,662,8,---,---,---,---,
Babor,06:31:31,662,7,---,---,---,---,
Babor,06:31:53,663,6,---,---,---,---,
Babor,06:32:18,---,---,---,---,---,---,
Babor,06:32:41,662,7,---,---,---,---,
Babor,06:33:03,665,4,---,---,---,---,
Babor,06:33:25,664,7,---,---,---,---,
Babor,06:33:47,662,6,---,---,---,---,
Babor,06:34:08,663,0,---,---,---,---,
Babor,06:34:28,664,6,---,---,---,---,
Babor,06:34:50,662,3,---,---,---,---,
Babor,06:35:15,---,---,---,---,---,---,
Babor,06:35:36,662,4,---,---,---,---,
Babor,06:36:00,662,8,---,---,---,---,
Babor,06:36:22,667,0,---,---,---,---,
Babor,06:36:44,662,3,---,---,---,---,
Babor,06:37:08,662,9,44,9,---,---,
Babor,06:37:35,---,---,---,---,---,---,
Babor,06:37:58,663,0,---,---,---,---,
Babor,06:38:20,668,0,---,---,---,---,
Babor,06:38:40,662,7,---,---,---,---,
Babor,06:39:02,663,0,49,7,---,---,
Babor,06:39:26,664,6,---,---,---,---,
