Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Cabecera altura,16:01:00,---,---,---,---,---,---,
Cabecera altura,16:01:31,---,---,---,---,---,---,
Cabecera altura,16:02:00,---,---,---,---,---,---,
Cabecera altura,16:02:27,---,---,---,---,---,---,
Cabecera altura,16:02:58,---,---,---,---,---,---,
Cabecera altura,16:03:26,---,---,---,---,---,---,
Cabecera altura,16:03:55,---,---,---,---,---,---,
Cabecera altura,16:04:24,---,---,---,---,---,---,
Cabecera altura,16:04:54,---,---,---,---,---,---,
Cabecera altura,16:05:21,---,---,---,---,---,---,
Cabecera altura,16:05:49,---,---,---,---,---,---,
Cabecera altura,16:06:19,---,---,---,---,---,---,
Cabecera altura,16:06:49,2861,1,---,---,---,---,
Cabecera altura,16:07:18,---,---,---,---,---,---,
Cabecera altura,16:07:45,---,---,---,---,---,---,
Cabecera altura,16:08:11,---,---,---,---,---,---,
Cabecera altura,16:08:40,---,---,---,---,---,---,
Cabecera altura,16:09:09,---,---,---,---,---,---,
Cabecera altura,16:09:39,---,---,---,---,---,---,
Cabecera altura,16:10:06,---,---,---,---,---,---,
Cabecera altura,16:10:36,---,---,---,---,---,---,
Cabecera altura,16:11:06,---,---,---,---,---,---,
Cabecera altura,16:11:33,---,---,---,---,---,---,
Cabecera altura,16:12:01,---,---,---,---,---,---,
Cabecera altura,16:12:31,---,---,---,---,---,---,
Cabecera altura,16:12:57,---,---,---,---,---,---,
Cabecera altura,16:13:27,---,---,---,---,---,---,
Cabecera altura,16:13:56,---,---,---,---,---,---,
Cabecera altura,16:14:27,---,---,---,---,---,---,
Cabecera altura,16:14:56,2589,4,---,---,---,---,
Cabecera altura,16:15:26,---,---,---,---,---,---,
Cabecera altura,16:15:55,---,---,---,---,---,---,
Cabecera altura,16:16:24,---,---,---,---,---,---,
Cabecera altura,16:16:50,---,---,---,---,---,---,
Cabecera altura,16:17:19,---,---,---,---,---,---,
Cabecera altura,16:17:48,---,---,---,---,---,---,
Cabecera altura,16:18:18,---,---,---,---,---,---,
Cabecera altura,16:18:47,---,---,---,---,---,---,
Cabecera altura,16:19:13,---,---,---,---,---,---,
Cabecera altura,16:19:45,---,---,---,---,---,---,
Cabecera altura,16:20:14,---,---,---,---,---,---,
Cabecera altura,16:20:43,---,---,---,---,---,---,
Cabecera altura,16:21:09,---,---,---,---,---,---,
Cabecera altura,16:21:38,---,---,---,---,---,---,
Cabecera altura,16:22:05,---,---,---,---,---,---,
Cabecera altura,16:22:35,---,---,---,---,---,---,
Cabecera altura,16:23:02,---,---,---,---,---,---,
Cabecera altura,16:23:32,---,---,---,---,---,---,
Cabecera altura,16:24:01,---,---,---,---,---,---,
Cabecera altura,16:24:28,---,---,---,---,---,---,
Cabecera altura,16:24:58,---,---,---,---,---,---,
Cabecera altura,16:25:23,---,---,---,---,---,---,
Cabecera altura,16:25:52,---,---,---,---,---,---,
Cabecera altura,16:26:20,1287,1,---,---,---,---,
Cabecera altura,16:26:45,---,---,---,---,---,---,
Cabecera altura,16:27:14,---,---,---,---,---,---,
Cabecera altura,16:27:43,---,---,---,---,---,---,
Cabecera altura,16:28:14,---,---,---,---,---,---,
Cabecera altura,16:28:38,---,---,---,---,---,---,
Cabecera altura,16:29:05,---,---,---,---,---,---,
Cabecera altura,16:29:35,---,---,---,---,---,---,
Cabecera altura,16:30:03,2653,4,---,---,---,---,
Cabecera altura,16:30:33,---,---,---,---,---,---,
Cabecera altura,16:31:00,---,---,---,---,---,---,
Cabecera altura,16:31:30,---,---,---,---,---,---,
Cabecera altura,16:31:59,---,---,---,---,---,---,
Cabecera altura,16:32:27,---,---,---,---,---,---,
Cabecera altura,16:32:54,---,---,---,---,---,---,
Cabecera altura,16:33:23,---,---,---,---,---,---,
Cabecera altura,16:33:48,222,5,---,---,---,---,
Cabecera altura,16:34:19,---,---,---,---,---,---,
Cabecera altura,16:34:44,---,---,---,---,---,---,
