Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,07:24:51,---,---,---,---,---,---,
Estribor,07:25:17,949,5,24,1,---,---,
Estribor,07:25:46,---,---,---,---,---,---,
Estribor,07:26:11,944,4,27,6,---,---,
Estribor,07:26:37,943,6,25,7,---,---,
Estribor,07:27:04,944,2,---,---,---,---,
Estribor,07:27:29,944,0,24,8,---,---,
Estribor,07:27:59,---,---,---,---,---,---,
Estribor,07:28:24,944,7,23,6,---,---,
Estribor,07:28:51,945,6,---,---,---,---,
Estribor,07:29:13,945,7,25,3,---,---,
Estribor,07:29:42,---,---,---,---,---,---,
Estribor,07:30:10,---,---,---,---,---,---,
Estribor,07:30:36,949,2,---,---,---,---,
Estribor,07:31:03,---,---,---,---,---,---,
Estribor,07:31:28,946,9,---,---,---,---,
Estribor,07:31:55,---,---,---,---,---,---,
Estribor,07:32:20,944,9,---,---,---,---,
Estribor,07:32:43,945,4,---,---,---,---,
Estribor,07:33:08,946,5,27,3,---,---,
Estribor,07:33:36,948,1,26,5,---,---,
Estribor,07:34:07,---,---,---,---,---,---,
Estribor,07:34:32,946,4,---,---,---,---,
Estribor,07:35:02,---,---,---,---,---,---,
Estribor,07:35:26,945,7,29,0,---,---,
Estribor,07:35:52,945,8,29,4,---,---,
Estribor,07:36:21,945,9,---,---,---,---,
Estribor,07:36:46,---,---,---,---,---,---,
Estribor,07:37:16,---,---,---,---,---,---,
Estribor,07:37:43,---,---,---,---,---,---,
Estribor,07:38:09,945,6,---,---,---,---,
Estribor,07:38:34,946,5,---,---,---,---,
Estribor,07:39:03,---,---,---,---,---,---,
Estribor,07:39:28,---,---,---,---,---,---,
Estribor,07:39:52,946,1,---,---,---,---,
Estribor,07:40:19,946,9,---,---,---,---,
Estribor,07:40:49,---,---,---,---,---,---,
Estribor,07:41:10,943,3,24,0,---,---,
Estribor,07:41:33,---,24,1,---,---,---,
Estribor,07:41:56,887,5,24,9,---,---,
Estribor,07:42:22,850,3,24,0,---,---,
Estribor,07:42:47,815,8,23,9,---,---,
Estribor,07:43:13,784,4,24,0,---,---,
Estribor,07:43:38,756,7,24,3,---,---,
Estribor,07:44:03,729,4,24,1,---,---,
Estribor,07:44:28,704,8,24,0,---,---,
Estribor,07:44:52,682,4,24,0,---,---,
Estribor,07:45:15,660,1,24,0,---,---,
Estribor,07:45:40,635,1,24,0,---,---,
Estribor,07:46:05,609,8,24,3,---,---,
Estribor,07:46:29,587,1,24,0,---,---,
Estribor,07:46:52,564,7,24,0,---,---,
Estribor,07:47:16,541,3,23,9,---,---,
Estribor,07:47:39,518,1,24,0,---,---,
Estribor,07:48:03,494,0,24,2,---,---,
Estribor,07:48:26,470,2,24,3,---,---,
Estribor,07:48:50,445,7,24,1,---,---,
Estribor,07:49:15,420,8,23,8,---,---,
Estribor,07:49:40,397,3,23,1,---,---,
Estribor,07:50:04,371,9,24,4,---,---,
Estribor,07:50:27,349,4,24,7,---,---,
Estribor,07:50:51,325,7,22,5,---,---,
Estribor,07:51:14,301,4,17,1,---,---,
Estribor,07:51:38,273,6,15,4,---,---,
Estribor,07:52:01,243,6,14,7,---,---,
Estribor,07:52:25,214,0,15,8,---,---,
Estribor,07:52:53,---,---,---,---,---,---,
Estribor,07:53:15,153,9,18,1,---,---,
Estribor,07:53:39,131,7,15,5,---,---,
Estribor,07:54:04,110,8,13,5,---,---,
Estribor,07:54:27,87,7,---,---,---,---,
Estribor,07:54:51,65,4,7,9,---,---,
Estribor,07:55:14,43,2,5,3,---,---,
Estribor,07:55:38,27,8,1,7,---,---,
Estribor,07:56:03,18,7,6,2,---,---,
Estribor,07:56:31,---,---,---,---,---,---,
Estribor,07:57:01,---,---,---,---,---,---,
Estribor,07:57:29,---,---,---,---,---,---,
Estribor,07:57:56,---,---,---,---,---,---,
Estribor,07:58:24,---,---,---,---,---,---,
Estribor,07:58:52,---,---,---,---,---,---,
Estribor,07:59:20,---,---,---,---,---,---,
Estribor,07:59:48,---,---,---,---,---,---,
Estribor,08:00:18,---,---,---,---,---,---,
Estribor,08:00:47,---,---,---,---,---,---,
Estribor,08:01:16,---,---,---,---,---,---,
Estribor,08:01:40,---,---,---,---,---,---,
Estribor,08:02:11,---,---,---,---,---,---,
Estribor,08:02:39,---,---,---,---,---,---,
Estribor,08:03:07,---,---,---,---,---,---,
Estribor,08:03:35,---,---,---,---,---,---,
Estribor,08:04:02,---,---,---,---,---,---,
Estribor,08:04:30,---,---,---,---,---,---,
Estribor,08:04:58,---,---,---,---,---,---,
Estribor,08:05:28,---,---,---,---,---,---,
Estribor,08:05:56,---,---,---,---,---,---,
Estribor,08:06:24,---,---,---,---,---,---,
Estribor,08:06:52,---,---,---,---,---,---,
Estribor,08:07:21,---,---,---,---,---,---,
Estribor,08:07:50,---,---,---,---,---,---,
Estribor,08:08:20,---,---,---,---,---,---,
Estribor,08:08:49,---,---,---,---,---,---,
Estribor,08:09:18,---,---,---,---,---,---,
Estribor,08:09:48,---,---,---,---,---,---,
Estribor,08:10:17,---,---,---,---,---,---,
Estribor,08:10:47,---,---,---,---,---,---,
Estribor,08:11:16,---,---,---,---,---,---,
Estribor,08:11:45,---,---,---,---,---,---,
Estribor,08:12:15,---,---,---,---,---,---,
Estribor,08:12:44,---,---,---,---,---,---,
Estribor,08:13:14,---,---,---,---,---,---,
Estribor,08:13:43,---,---,---,---,---,---,
Estribor,08:14:12,---,---,---,---,---,---,
Estribor,08:14:42,---,---,---,---,---,---,
Estribor,08:15:11,---,---,---,---,---,---,
Estribor,08:15:40,---,---,---,---,---,---,
Estribor,08:16:10,---,---,---,---,---,---,
Estribor,08:16:39,---,---,---,---,---,---,
Estribor,08:17:09,---,---,---,---,---,---,
