Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Babor,15:53:39,1726,4,1,6,---,---,
Babor,15:54:18,1726,2,---,---,---,---,
Babor,15:54:55,1726,1,1,9,---,---,
Babor,15:55:34,1725,8,---,---,---,---,
Babor,15:56:08,1725,4,2,5,---,---,
Babor,15:56:46,1724,7,1,6,---,---,
Babor,15:57:25,1724,9,---,---,---,---,
Babor,15:58:00,1724,5,---,---,---,---,
Babor,15:58:32,1722,6,8,9,---,---,
Babor,15:59:12,---,---,---,---,---,---,
Babor,15:59:44,---,---,---,---,---,---,
Babor,16:00:16,---,---,---,---,---,---,
Babor,16:00:49,---,---,---,---,---,---,
Babor,16:01:21,---,---,---,---,---,---,
Babor,16:01:53,---,---,---,---,---,---,
Babor,16:02:25,---,---,---,---,---,---,
Babor,16:02:58,1714,3,30,5,---,---,
Babor,16:03:35,---,---,---,---,---,---,
Babor,16:04:10,---,---,---,---,---,---,
Babor,16:04:48,---,---,---,---,---,---,
Babor,16:05:20,---,---,---,---,---,---,
Babor,16:05:55,---,---,---,---,---,---,
Babor,16:06:28,---,---,---,---,---,---,
Babor,16:07:00,---,---,---,---,---,---,
Babor,16:07:32,---,---,---,---,---,---,
Babor,16:08:05,1725,1,-10,6,---,---,
Babor,16:08:43,1729,3,-11,3,---,---,
Babor,16:09:21,1732,3,-11,8,---,---,
Babor,16:09:59,1727,3,-10,1,---,---,
Babor,16:10:36,---,---,---,---,---,---,
Babor,16:11:12,1728,5,-11,7,---,---,
Babor,16:11:50,1728,2,-10,2,---,---,
Babor,16:12:31,1728,5,-11,3,---,---,
Babor,16:13:11,1728,2,-11,5,---,---,
Babor,16:13:49,---,---,---,---,---,---,
Babor,16:14:21,1728,8,-10,6,---,---,
Babor,16:15:02,---,---,---,---,---,---,
Babor,16:15:37,1728,5,-10,6,---,---,
Babor,16:16:18,1728,9,-11,7,---,---,
Babor,16:17:01,---,---,---,---,---,---,
Babor,16:17:36,---,---,---,---,---,---,
Babor,16:18:12,1729,1,-11,4,---,---,
Babor,16:18:55,---,---,---,---,---,---,
Babor,16:19:30,---,---,---,---,---,---,
Babor,16:20:03,1728,8,-12,1,---,---,
Babor,16:20:44,---,---,---,---,---,---,
Babor,16:21:24,1729,2,-11,9,---,---,
Babor,16:22:05,1730,0,-11,3,---,---,
Babor,16:22:45,---,---,---,---,---,---,
Babor,16:23:22,1729,2,---,---,---,---,
Babor,16:23:53,1730,6,-12,2,---,---,
Babor,16:24:31,1731,0,-12,6,---,---,
Babor,16:25:11,---,---,---,---,---,---,
Babor,16:25:49,---,---,---,---,---,---,
Babor,16:26:27,---,---,---,---,---,---,
Babor,16:27:00,1729,2,-11,0,---,---,
Babor,16:27:38,1728,5,-11,6,---,---,
Babor,16:28:16,1727,7,-11,8,---,---,
Babor,16:28:56,---,---,---,---,---,---,
Babor,16:29:29,1727,8,-11,3,---,---,
Babor,16:30:07,1728,0,-11,2,---,---,
