Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Starboard Door Heel,12:59:43,998,1,---,---,---,---,
Starboard Door Heel,13:00:09,---,---,---,---,---,---,
Starboard Door Heel,13:00:35,997,9,---,---,---,---,
Starboard Door Heel,13:01:00,999,0,---,---,---,---,
Starboard Door Heel,13:01:21,998,6,44,2,---,---,
Starboard Door Heel,13:01:49,997,9,---,---,---,---,
Starboard Door Heel,13:02:14,998,2,---,---,---,---,
Starboard Door Heel,13:02:40,998,0,---,---,---,---,
Starboard Door Heel,13:03:03,1000,4,48,1,---,---,
Starboard Door Heel,13:03:26,998,4,48,1,---,---,
Starboard Door Heel,13:03:53,998,2,---,---,---,---,
Starboard Door Heel,13:04:19,998,5,51,0,---,---,
Starboard Door Heel,13:04:44,998,8,44,9,---,---,
Starboard Door Heel,13:05:12,---,---,---,---,---,---,
Starboard Door Heel,13:05:36,997,9,---,---,---,---,
Starboard Door Heel,13:06:00,998,7,---,---,---,---,
Starboard Door Heel,13:06:28,---,---,---,---,---,---,
Starboard Door Heel,13:06:55,---,---,---,---,---,---,
Starboard Door Heel,13:07:19,998,3,---,---,---,---,
Starboard Door Heel,13:07:43,999,5,45,8,---,---,
Starboard Door Heel,13:08:11,---,---,---,---,---,---,
Starboard Door Heel,13:08:39,---,---,---,---,---,---,
Starboard Door Heel,13:09:04,1000,6,50,5,---,---,
Starboard Door Heel,13:09:28,998,2,43,9,---,---,
Starboard Door Heel,13:09:53,998,4,---,---,---,---,
Starboard Door Heel,13:10:16,998,1,57,7,---,---,
Starboard Door Heel,13:10:40,1000,7,---,---,---,---,
Starboard Door Heel,13:11:04,998,0,---,---,---,---,
Starboard Door Heel,13:11:32,---,---,---,---,---,---,
Starboard Door Heel,13:11:56,998,5,38,9,---,---,
Starboard Door Heel,13:12:23,998,2,---,---,---,---,
Starboard Door Heel,13:12:50,---,---,---,---,---,---,
Starboard Door Heel,13:13:17,998,2,---,---,---,---,
Starboard Door Heel,13:13:42,998,8,43,3,---,---,
Starboard Door Heel,13:14:09,---,---,---,---,---,---,
Starboard Door Heel,13:14:35,999,1,---,---,---,---,
Starboard Door Heel,13:15:03,---,---,---,---,---,---,
Starboard Door Heel,13:15:25,1000,6,37,0,---,---,
Starboard Door Heel,13:15:54,---,---,---,---,---,---,
Starboard Door Heel,13:16:21,999,5,---,---,---,---,
Starboard Door Heel,13:16:46,1001,7,35,6,---,---,
Starboard Door Heel,13:17:16,---,---,---,---,---,---,
Starboard Door Heel,13:17:42,---,---,---,---,---,---,
Starboard Door Heel,13:18:02,999,8,38,2,---,---,
Starboard Door Heel,13:18:31,---,---,---,---,---,---,
Starboard Door Heel,13:18:53,999,9,38,3,---,---,
Starboard Door Heel,13:19:20,---,---,---,---,---,---,
Starboard Door Heel,13:19:50,---,---,---,---,---,---,
Starboard Door Heel,13:20:17,999,8,---,---,---,---,
Starboard Door Heel,13:20:43,999,4,---,---,---,---,
Starboard Door Heel,13:21:10,---,---,---,---,---,---,
Starboard Door Heel,13:21:37,---,---,---,---,---,---,
Starboard Door Heel,13:22:05,---,---,---,---,---,---,
Starboard Door Heel,13:22:31,998,7,---,---,---,---,
Starboard Door Heel,13:22:56,999,5,---,---,---,---,
Starboard Door Heel,13:23:22,---,---,---,---,---,---,
Starboard Door Heel,13:23:50,---,---,---,---,---,---,
Starboard Door Heel,13:24:18,998,7,---,---,---,---,
Starboard Door Heel,13:24:46,---,---,---,---,---,---,
Starboard Door Heel,13:25:13,---,---,---,---,---,---,
Starboard Door Heel,13:25:36,998,9,38,6,---,---,
Starboard Door Heel,13:26:05,---,---,---,---,---,---,
Starboard Door Heel,13:26:33,---,---,---,---,---,---,
Starboard Door Heel,13:26:58,1000,1,41,1,---,---,
Starboard Door Heel,13:27:27,---,---,---,---,---,---,
Starboard Door Heel,13:27:53,999,2,---,---,---,---,
Starboard Door Heel,13:28:17,998,6,42,2,---,---,
Starboard Door Heel,13:28:48,---,---,---,---,---,---,
Starboard Door Heel,13:29:13,1001,2,39,5,---,---,
Starboard Door Heel,13:29:42,---,---,---,---,---,---,
Starboard Door Heel,13:30:10,---,---,---,---,---,---,
Starboard Door Heel,13:30:38,---,---,---,---,---,---,
Starboard Door Heel,13:31:02,998,8,---,---,---,---,
Starboard Door Heel,13:31:28,1000,7,40,6,---,---,
Starboard Door Heel,13:31:59,---,---,---,---,---,---,
Starboard Door Heel,13:32:24,1000,1,---,---,---,---,
Starboard Door Heel,13:32:48,999,2,44,5,---,---,
Starboard Door Heel,13:33:16,1003,4,---,---,---,---,
Starboard Door Heel,13:33:41,1000,4,35,4,---,---,
Starboard Door Heel,13:34:11,---,---,---,---,---,---,
Starboard Door Heel,13:34:38,---,---,---,---,---,---,
Starboard Door Heel,13:35:04,---,---,---,---,---,---,
Starboard Door Heel,13:35:30,999,7,---,---,---,---,
Starboard Door Heel,13:35:55,1000,6,---,---,---,---,
Starboard Door Heel,13:36:21,999,1,---,---,---,---,
Starboard Door Heel,13:36:45,998,8,---,---,---,---,
Starboard Door Heel,13:37:10,999,2,---,---,---,---,
Starboard Door Heel,13:37:32,1002,0,51,9,---,---,
Starboard Door Heel,13:37:57,1000,4,36,6,---,---,
Starboard Door Heel,13:38:24,996,9,---,---,---,---,
Starboard Door Heel,13:38:48,999,8,---,---,---,---,
Starboard Door Heel,13:39:17,---,---,---,---,---,---,
Starboard Door Heel,13:39:45,---,---,---,---,---,---,
Starboard Door Heel,13:40:09,998,2,---,---,---,---,
Starboard Door Heel,13:40:34,1000,5,---,---,---,---,
Starboard Door Heel,13:40:58,998,9,---,---,---,---,
Starboard Door Heel,13:41:20,999,7,36,1,---,---,
Starboard Door Heel,13:41:51,---,---,---,---,---,---,
Starboard Door Heel,13:42:14,1002,7,---,---,---,---,
Starboard Door Heel,13:42:39,1000,5,---,---,---,---,
Starboard Door Heel,13:43:02,998,7,---,---,---,---,
Starboard Door Heel,13:43:31,---,---,---,---,---,---,
Starboard Door Heel,13:43:57,999,5,35,1,---,---,
Starboard Door Heel,13:44:28,---,---,---,---,---,---,
Starboard Door Heel,13:44:50,999,6,41,3,---,---,
Starboard Door Heel,13:45:17,999,7,43,2,---,---,
Starboard Door Heel,13:45:44,998,7,---,---,---,---,
Starboard Door Heel,13:46:10,998,9,33,8,---,---,
Starboard Door Heel,13:46:36,1001,8,38,9,---,---,
Starboard Door Heel,13:47:03,999,0,---,---,---,---,
Starboard Door Heel,13:47:29,---,---,---,---,---,---,
Starboard Door Heel,13:47:57,---,---,---,---,---,---,
Starboard Door Heel,13:48:22,1001,1,---,---,---,---,
Starboard Door Heel,13:48:49,998,3,---,---,---,---,
Starboard Door Heel,13:49:13,998,6,---,---,---,---,
Starboard Door Heel,13:49:36,995,1,---,---,---,---,
Starboard Door Heel,13:50:00,---,---,---,---,---,---,
Starboard Door Heel,13:50:29,---,---,---,---,---,---,
Starboard Door Heel,13:50:58,---,---,---,---,---,---,
Starboard Door Heel,13:51:28,---,---,---,---,---,---,
Starboard Door Heel,13:51:55,867,2,---,---,---,---,
Starboard Door Heel,13:52:21,839,5,---,---,---,---,
Starboard Door Heel,13:52:45,818,2,---,---,---,---,
Starboard Door Heel,13:53:15,---,---,---,---,---,---,
Starboard Door Heel,13:53:40,769,7,---,---,---,---,
Starboard Door Heel,13:54:08,---,---,---,---,---,---,
Starboard Door Heel,13:54:29,724,3,---,---,---,---,
Starboard Door Heel,13:54:54,702,1,---,---,---,---,
Starboard Door Heel,13:55:25,---,---,---,---,---,---,
Starboard Door Heel,13:55:51,652,6,---,---,---,---,
Starboard Door Heel,13:56:16,633,5,---,---,---,---,
Starboard Door Heel,13:56:42,---,---,---,---,---,---,
Starboard Door Heel,13:57:05,591,8,---,---,---,---,
Starboard Door Heel,13:57:29,569,0,---,---,---,---,
Starboard Door Heel,13:57:53,546,2,---,---,---,---,
Starboard Door Heel,13:58:19,---,---,---,---,---,---,
Starboard Door Heel,13:58:47,---,---,---,---,---,---,
Starboard Door Heel,13:59:14,---,---,---,---,---,---,
Starboard Door Heel,13:59:39,---,---,---,---,---,---,
Starboard Door Heel,13:59:59,416,3,33,5,---,---,
Starboard Door Heel,14:00:23,---,0,0,---,---,---,
Starboard Door Heel,14:00:48,368,1,---,---,---,---,
Starboard Door Heel,14:01:13,342,0,---,---,---,---,
Starboard Door Heel,14:01:38,315,8,33,0,---,---,
Starboard Door Heel,14:02:01,289,2,28,1,---,---,
Starboard Door Heel,14:02:26,263,2,---,---,---,---,
Starboard Door Heel,14:02:50,238,0,---,---,---,---,
Starboard Door Heel,14:03:15,211,9,---,---,---,---,
Starboard Door Heel,14:03:38,187,9,---,---,---,---,
Starboard Door Heel,14:04:03,163,4,---,---,---,---,
Starboard Door Heel,14:04:28,140,5,---,---,---,---,
Starboard Door Heel,14:04:52,117,9,---,---,---,---,
Starboard Door Heel,14:05:15,96,0,---,---,---,---,
Starboard Door Heel,14:05:40,71,9,---,---,---,---,
Starboard Door Heel,14:06:04,51,5,---,---,---,---,
Starboard Door Heel,14:06:28,29,5,---,---,---,---,
Starboard Door Heel,14:06:51,18,5,---,---,---,---,
Starboard Door Heel,14:07:15,9,9,---,---,---,---,
Starboard Door Heel,14:07:40,8,6,---,---,---,---,
Starboard Door Heel,14:08:10,---,---,---,---,---,---,
Starboard Door Heel,14:08:38,---,---,---,---,---,---,
