Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,12:59:26,---,---,---,---,---,---,
Estribor,12:59:49,999,2,---,---,---,---,
Estribor,13:00:14,999,2,29,3,---,---,
Estribor,13:00:40,998,8,---,---,---,---,
Estribor,13:01:05,999,5,30,7,---,---,
Estribor,13:01:30,---,---,---,---,---,---,
Estribor,13:01:53,999,9,27,8,---,---,
Estribor,13:02:22,---,---,---,---,---,---,
Estribor,13:02:44,1000,5,27,3,---,---,
Estribor,13:03:09,998,4,27,5,---,---,
Estribor,13:03:33,1001,2,---,---,---,---,
Estribor,13:04:01,---,---,---,---,---,---,
Estribor,13:04:25,999,2,27,8,---,---,
Estribor,13:04:51,999,2,---,---,---,---,
Estribor,13:05:16,999,5,26,1,---,---,
Estribor,13:05:40,1001,9,24,9,---,---,
Estribor,13:06:08,---,---,---,---,---,---,
Estribor,13:06:35,---,---,---,---,---,---,
Estribor,13:07:00,999,4,26,1,---,---,
Estribor,13:07:24,999,6,---,---,---,---,
Estribor,13:07:49,999,4,25,2,---,---,
Estribor,13:08:15,999,7,27,0,---,---,
Estribor,13:08:46,---,---,---,---,---,---,
Estribor,13:09:13,---,---,---,---,---,---,
Estribor,13:09:37,---,---,---,---,---,---,
Estribor,13:09:57,1001,3,25,2,---,---,
Estribor,13:10:22,998,7,26,5,---,---,
Estribor,13:10:45,999,6,---,---,---,---,
Estribor,13:11:11,---,---,---,---,---,---,
Estribor,13:11:39,---,---,---,---,---,---,
Estribor,13:12:03,998,8,---,---,---,---,
Estribor,13:12:28,999,7,---,---,---,---,
Estribor,13:12:58,---,---,---,---,---,---,
Estribor,13:13:25,---,---,---,---,---,---,
Estribor,13:13:48,999,7,25,8,---,---,
Estribor,13:14:14,999,6,26,5,---,---,
Estribor,13:14:40,999,6,---,---,---,---,
Estribor,13:15:08,999,5,---,---,---,---,
Estribor,13:15:32,1004,3,---,---,---,---,
Estribor,13:16:02,---,---,---,---,---,---,
Estribor,13:16:26,999,6,25,4,---,---,
Estribor,13:16:52,1000,1,21,6,---,---,
Estribor,13:17:21,1001,1,---,---,---,---,
Estribor,13:17:47,1001,3,---,---,---,---,
Estribor,13:18:09,1000,2,---,---,---,---,
Estribor,13:18:36,1000,5,---,---,---,---,
Estribor,13:19:00,999,7,---,---,---,---,
Estribor,13:19:28,---,---,---,---,---,---,
Estribor,13:19:57,---,---,---,---,---,---,
Estribor,13:20:21,999,2,23,6,---,---,
Estribor,13:20:50,---,---,---,---,---,---,
Estribor,13:21:18,---,---,---,---,---,---,
Estribor,13:21:42,1000,6,27,3,---,---,
Estribor,13:22:13,---,---,---,---,---,---,
Estribor,13:22:38,---,---,---,---,---,---,
