Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,10:22:34,---,---,---,---,---,---,
Capturas 1,10:23:04,---,---,---,---,---,---,
Capturas 1,10:23:29,---,---,---,---,---,---,
Capturas 1,10:23:57,---,---,---,---,---,---,
Capturas 1,10:24:22,---,---,---,---,---,---,
Capturas 1,10:24:50,---,---,---,---,---,---,
Capturas 1,10:25:18,---,---,---,---,---,---,
Capturas 1,10:25:47,---,---,---,---,---,---,
Capturas 1,10:26:15,---,---,---,---,---,---,
Capturas 1,10:26:40,---,---,---,---,---,---,
Capturas 1,10:27:07,---,---,---,---,---,---,
Capturas 1,10:27:35,---,---,---,---,---,---,
Capturas 1,10:28:03,---,---,---,---,---,---,
Capturas 1,10:28:30,---,---,---,---,---,---,
Capturas 1,10:28:57,---,---,---,---,---,---,
Capturas 1,10:29:22,---,---,---,---,---,---,
Capturas 1,10:29:50,---,---,---,---,---,---,
Capturas 1,10:30:18,---,---,---,---,---,---,
Capturas 1,10:30:46,---,---,---,---,---,---,
Capturas 1,10:31:14,---,---,---,---,---,---,
Capturas 1,10:31:42,---,---,---,---,---,---,
Capturas 1,10:32:11,---,---,---,---,---,---,
Capturas 1,10:32:38,---,---,---,---,---,---,
Capturas 1,10:33:06,---,---,---,---,---,---,
Capturas 1,10:33:34,---,---,---,---,---,---,
Capturas 1,10:34:00,---,---,---,---,---,---,
Capturas 1,10:34:27,---,---,---,---,---,---,
Capturas 1,10:34:51,---,---,---,---,---,---,
Capturas 1,10:35:19,---,---,---,---,---,---,
Capturas 1,10:35:46,---,---,---,---,---,---,
Capturas 1,10:36:12,---,---,---,---,---,---,
Capturas 1,10:36:37,---,---,---,---,---,---,
Capturas 1,10:37:07,---,---,---,---,---,---,
Capturas 1,10:37:35,---,---,---,---,---,---,
Capturas 1,10:38:00,---,---,---,---,---,---,
Capturas 1,10:38:30,---,---,---,---,---,---,
Capturas 1,10:38:58,---,---,---,---,---,---,
Capturas 1,10:39:25,---,---,---,---,---,---,
Capturas 1,10:39:53,---,---,---,---,---,---,
Capturas 1,10:40:23,---,---,---,---,---,---,
Capturas 1,10:40:48,---,---,---,---,---,---,
Capturas 1,10:41:16,---,---,---,---,---,---,
Capturas 1,10:41:41,---,---,---,---,---,---,
Capturas 1,10:42:08,---,---,---,---,---,---,
Capturas 1,10:42:34,---,---,---,---,---,---,
Capturas 1,10:43:02,---,---,---,---,---,---,
Capturas 1,10:43:29,---,---,---,---,---,---,
Capturas 1,10:43:57,---,---,---,---,---,---,
Capturas 1,10:44:25,---,---,---,---,---,---,
Capturas 1,10:44:55,---,---,---,---,---,---,
Capturas 1,10:45:22,---,---,---,---,---,---,
