Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Babor,12:37:05,1547,8,-13,0,---,---,
Babor,12:37:42,1547,2,-12,7,---,---,
Babor,12:38:20,1547,4,---,---,---,---,
Babor,12:38:55,1527,3,3,0,---,---,
Babor,12:39:32,1547,2,-12,8,---,---,
Babor,12:40:09,1546,9,-12,7,---,---,
Babor,12:40:47,1546,8,-12,9,---,---,
Babor,12:41:24,1547,2,-12,9,---,---,
Babor,12:42:02,1546,9,---,---,---,---,
Babor,12:42:39,1546,3,-12,2,---,---,
Babor,12:43:17,1547,0,---,---,---,---,
Babor,12:43:53,1546,9,-11,6,---,---,
Babor,12:44:30,1546,4,-11,9,---,---,
Babor,12:45:07,1547,4,-11,7,---,---,
Babor,12:45:44,1547,5,-12,6,---,---,
Babor,12:46:21,1546,7,-13,1,---,---,
Babor,12:47:00,1546,5,-12,7,---,---,
Babor,12:47:37,1547,2,-12,2,---,---,
Babor,12:48:13,1547,2,-12,7,---,---,
Babor,12:48:50,1548,2,-12,0,---,---,
Babor,12:49:27,1547,6,-12,1,---,---,
Babor,12:50:04,1547,8,-10,9,---,---,
Babor,12:50:41,---,2,1,---,---,---,
Babor,12:51:20,1548,2,-12,3,---,---,
Babor,12:51:57,1547,8,-13,4,---,---,
Babor,12:52:34,1548,0,-13,8,---,---,
Babor,12:53:11,1547,9,-12,7,---,---,
Babor,12:53:48,1547,8,-13,6,---,---,
Babor,12:54:25,1547,8,-12,7,---,---,
Babor,12:55:02,1548,0,-14,2,---,---,
Babor,12:55:38,1547,9,-13,0,---,---,
Babor,12:56:15,1548,2,-12,3,---,---,
Babor,12:56:52,1547,7,-14,6,---,---,
Babor,12:57:31,1548,5,-9,9,---,---,
Babor,12:58:09,1547,4,-13,1,---,---,
Babor,12:58:47,1548,1,-12,0,---,---,
Babor,12:59:24,1548,7,-13,3,---,---,
Babor,13:00:03,1547,8,-13,7,---,---,
Babor,13:00:40,1548,9,-11,7,---,---,
Babor,13:01:18,1548,6,---,---,---,---,
Babor,13:01:53,1548,5,-12,6,---,---,
Babor,13:02:30,1548,5,-13,3,---,---,
Babor,13:03:07,1548,4,-13,6,---,---,
Babor,13:03:44,1548,8,-13,2,---,---,
Babor,13:04:21,1548,6,-13,8,---,---,
Babor,13:04:58,1548,8,-13,6,---,---,
Babor,13:05:35,1549,7,-13,3,---,---,
Babor,13:06:12,1549,6,-12,6,---,---,
Babor,13:06:48,1549,2,-13,6,---,---,
Babor,13:07:25,1549,1,-13,1,---,---,
Babor,13:08:02,1549,5,-12,0,---,---,
Babor,13:08:39,1549,1,-13,6,---,---,
Babor,13:09:16,1549,3,-14,2,---,---,
Babor,13:09:53,1549,4,-13,8,---,---,
Babor,13:10:30,1548,8,-12,7,---,---,
Babor,13:11:07,1548,8,-10,7,---,---,
Babor,13:11:43,1548,5,-13,0,---,---,
Babor,13:12:20,1548,1,-12,9,---,---,
Babor,13:12:57,1547,5,-12,3,---,---,
Babor,13:13:34,1548,1,-12,7,---,---,
Babor,13:14:11,1548,2,-12,0,---,---,
Babor,13:14:48,1548,2,-13,1,---,---,
Babor,13:15:25,1548,4,-14,4,---,---,
Babor,13:16:03,1548,0,-12,8,---,---,
Babor,13:16:40,1548,0,-12,7,---,---,
Babor,13:17:17,1548,1,-11,6,---,---,
Babor,13:17:54,1548,1,-12,7,---,---,
Babor,13:18:31,1548,0,-12,7,---,---,
Babor,13:19:08,1547,8,-11,8,---,---,
Babor,13:19:45,1547,9,-11,7,---,---,
Babor,13:20:22,1548,1,-12,2,---,---,
Babor,13:20:58,1548,1,-13,7,---,---,
Babor,13:21:35,1548,0,-11,6,---,---,
Babor,13:22:12,1548,4,-11,6,---,---,
Babor,13:22:49,1548,5,-12,2,---,---,
Babor,13:23:26,1548,4,-11,9,---,---,
Babor,13:24:03,1548,4,-11,5,---,---,
Babor,13:24:40,1547,8,-12,7,---,---,
Babor,13:25:17,1547,8,-11,6,---,---,
Babor,13:25:54,1548,0,-12,3,---,---,
Babor,13:26:32,1549,1,---,---,---,---,
Babor,13:27:08,1549,0,-9,6,---,---,
Babor,13:27:45,1549,3,-13,2,---,---,
Babor,13:28:22,1549,1,-12,6,---,---,
Babor,13:28:59,1549,0,-13,4,---,---,
Babor,13:29:36,1548,8,-13,3,---,---,
Babor,13:30:13,1549,1,-12,6,---,---,
Babor,13:30:50,1549,2,-11,8,---,---,
Babor,13:31:27,1549,3,-11,7,---,---,
