Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Babor,04:58:44,---,---,---,---,---,---,
Babor,04:59:09,---,---,---,---,---,---,
Babor,04:59:34,---,---,---,---,---,---,
Babor,05:00:02,---,---,---,---,---,---,
Babor,05:00:27,---,---,---,---,---,---,
Babor,05:00:51,---,---,---,---,---,---,
Babor,05:01:16,---,---,---,---,---,---,
Babor,05:01:42,---,---,---,---,---,---,
Babor,05:02:07,---,---,---,---,---,---,
Babor,05:02:31,---,---,---,---,---,---,
Babor,05:02:55,---,---,---,---,---,---,
Babor,05:03:20,---,---,---,---,---,---,
Babor,05:03:44,---,---,---,---,---,---,
Babor,05:04:08,---,---,---,---,---,---,
Babor,05:04:33,---,---,---,---,---,---,
Babor,05:04:59,---,---,---,---,---,---,
Babor,05:05:24,---,---,---,---,---,---,
Babor,05:05:47,---,---,---,---,---,---,
Babor,05:06:10,---,---,---,---,---,---,
Babor,05:06:33,---,---,---,---,---,---,
Babor,05:06:57,---,---,---,---,---,---,
Babor,05:07:23,---,---,---,---,---,---,
Babor,05:07:46,---,---,---,---,---,---,
Babor,05:08:10,---,---,---,---,---,---,
Babor,05:08:32,859,3,---,---,---,---,
Babor,05:08:56,---,---,---,---,---,---,
Babor,05:09:21,---,---,---,---,---,---,
Babor,05:09:46,---,---,---,---,---,---,
Babor,05:10:12,---,---,---,---,---,---,
Babor,05:10:36,---,---,---,---,---,---,
Babor,05:11:00,---,---,---,---,---,---,
Babor,05:11:23,---,---,---,---,---,---,
Babor,05:11:49,---,---,---,---,---,---,
Babor,05:12:17,---,---,---,---,---,---,
Babor,05:12:40,---,---,---,---,---,---,
Babor,05:13:02,---,---,---,---,---,---,
Babor,05:13:25,---,---,---,---,---,---,
Babor,05:13:49,---,---,---,---,---,---,
Babor,05:14:16,---,---,---,---,---,---,
Babor,05:14:44,---,---,---,---,---,---,
Babor,05:15:08,---,---,---,---,---,---,
Babor,05:15:35,---,---,---,---,---,---,
Babor,05:15:58,---,---,---,---,---,---,
Babor,05:16:21,---,---,---,---,---,---,
Babor,05:16:47,---,---,---,---,---,---,
Babor,05:17:10,---,---,---,---,---,---,
Babor,05:17:35,---,---,---,---,---,---,
Babor,05:17:58,---,---,---,---,---,---,
Babor,05:18:24,---,---,---,---,---,---,
Babor,05:18:47,---,---,---,---,---,---,
Babor,05:19:14,---,---,---,---,---,---,
Babor,05:19:37,---,---,---,---,---,---,
Babor,05:20:05,---,---,---,---,---,---,
Babor,05:20:29,---,---,---,---,---,---,
Babor,05:20:52,---,---,---,---,---,---,
Babor,05:21:18,---,---,---,---,---,---,
Babor,05:21:44,---,---,---,---,---,---,
Babor,05:22:09,---,---,---,---,---,---,
Babor,05:22:32,---,---,---,---,---,---,
Babor,05:22:56,---,---,---,---,---,---,
Babor,05:23:23,---,---,---,---,---,---,
Babor,05:23:46,---,---,---,---,---,---,
Babor,05:24:11,---,---,---,---,---,---,
Babor,05:24:37,---,---,---,---,---,---,
Babor,05:25:01,---,---,---,---,---,---,
Babor,05:25:29,---,---,---,---,---,---,
Babor,05:25:53,---,---,---,---,---,---,
Babor,05:26:20,---,---,---,---,---,---,
Babor,05:26:48,---,---,---,---,---,---,
Babor,05:27:12,---,---,---,---,---,---,
Babor,05:27:38,---,---,---,---,---,---,
Babor,05:28:02,---,---,---,---,---,---,
Babor,05:28:27,---,---,---,---,---,---,
Babor,05:28:53,---,---,---,---,---,---,
Babor,05:29:19,---,---,---,---,---,---,
Babor,05:29:45,---,---,---,---,---,---,
Babor,05:30:10,---,---,---,---,---,---,
Babor,05:30:33,---,---,---,---,---,---,
Babor,05:30:58,---,---,---,---,---,---,
Babor,05:31:26,---,---,---,---,---,---,
Babor,05:31:49,---,---,---,---,---,---,
Babor,05:32:14,---,---,---,---,---,---,
Babor,05:32:38,---,---,---,---,---,---,
Babor,05:33:03,---,---,---,---,---,---,
Babor,05:33:27,---,---,---,---,---,---,
Babor,05:33:49,---,---,---,---,---,---,
Babor,05:34:13,---,---,---,---,---,---,
Babor,05:34:37,---,---,---,---,---,---,
Babor,05:35:03,---,---,---,---,---,---,
Babor,05:35:27,---,---,---,---,---,---,
Babor,05:35:54,---,---,---,---,---,---,
Babor,05:36:18,---,---,---,---,---,---,
Babor,05:36:42,---,---,---,---,---,---,
Babor,05:37:06,---,---,---,---,---,---,
Babor,05:37:31,---,---,---,---,---,---,
Babor,05:37:56,---,---,---,---,---,---,
Babor,05:38:21,---,---,---,---,---,---,
Babor,05:38:46,---,---,---,---,---,---,
Babor,05:39:15,---,---,---,---,---,---,
Babor,05:39:41,---,---,---,---,---,---,
Babor,05:40:08,---,---,---,---,---,---,
