Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Alineamiento de Estribor,18:08:41,1696,5,0,4,---,---,
Alineamiento de Estribor,18:13:58,1696,5,0,9,---,---,
Alineamiento de Estribor,18:19:08,1696,5,0,2,---,---,
Alineamiento de Estribor,18:24:46,1696,5,0,4,---,---,
Alineamiento de Estribor,18:30:23,1696,2,0,4,---,---,
Alineamiento de Estribor,18:35:16,1696,3,0,7,---,---,
Alineamiento de Estribor,18:35:53,1696,3,0,2,---,---,
Alineamiento de Estribor,18:36:30,1696,1,0,3,---,---,
Alineamiento de Estribor,18:37:07,1696,0,0,1,---,---,
Alineamiento de Estribor,18:37:44,1696,1,0,4,---,---,
Alineamiento de Estribor,18:38:21,1696,0,1,0,---,---,
Alineamiento de Estribor,18:38:58,1696,0,0,6,---,---,
Alineamiento de Estribor,18:39:35,1695,9,0,6,---,---,
Alineamiento de Estribor,18:40:12,1695,9,0,6,---,---,
Alineamiento de Estribor,18:40:51,---,---,---,---,---,---,
Alineamiento de Estribor,18:41:27,1695,8,0,8,---,---,
Alineamiento de Estribor,18:42:04,1696,3,1,4,---,---,
Alineamiento de Estribor,18:42:41,1696,4,0,6,---,---,
Alineamiento de Estribor,18:43:18,1696,2,0,5,---,---,
Alineamiento de Estribor,18:43:55,1696,3,0,4,---,---,
Alineamiento de Estribor,18:44:32,1696,6,0,7,---,---,
Alineamiento de Estribor,18:45:09,1696,6,0,2,---,---,
Alineamiento de Estribor,18:45:46,1696,5,1,0,---,---,
Alineamiento de Estribor,18:46:23,1696,2,0,6,---,---,
Alineamiento de Estribor,18:47:00,1696,5,0,5,---,---,
Alineamiento de Estribor,18:47:37,1696,2,2,0,---,---,
Alineamiento de Estribor,18:48:14,1696,3,0,4,---,---,
Alineamiento de Estribor,18:48:51,1696,5,0,2,---,---,
Alineamiento de Estribor,18:49:28,1696,2,---,---,---,---,
Alineamiento de Estribor,18:50:05,1696,5,1,2,---,---,
Alineamiento de Estribor,18:50:42,1696,2,0,7,---,---,
Alineamiento de Estribor,18:51:19,1696,7,0,6,---,---,
Alineamiento de Estribor,18:51:56,1696,2,0,2,---,---,
Alineamiento de Estribor,18:52:33,1696,1,0,1,---,---,
Alineamiento de Estribor,18:53:10,1696,3,0,7,---,---,
Alineamiento de Estribor,18:53:47,1696,3,0,5,---,---,
Alineamiento de Estribor,18:54:24,1696,4,0,7,---,---,
Alineamiento de Estribor,18:55:00,1696,0,0,6,---,---,
Alineamiento de Estribor,18:55:39,1696,1,0,7,---,---,
Alineamiento de Estribor,18:56:16,1696,2,0,6,---,---,
Alineamiento de Estribor,18:56:53,1696,3,0,6,---,---,
Alineamiento de Estribor,18:57:30,1696,0,0,1,---,---,
Alineamiento de Estribor,18:58:07,1696,4,0,6,---,---,
Alineamiento de Estribor,18:58:44,1696,6,1,7,---,---,
