Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,05:51:59,---,---,---,---,---,---,
Estribor,05:52:27,---,---,---,---,---,---,
Estribor,05:52:53,---,---,---,---,---,---,
Estribor,05:53:22,---,---,---,---,---,---,
Estribor,05:53:45,525,9,---,---,---,---,
Estribor,05:54:13,---,---,---,---,---,---,
Estribor,05:54:41,---,---,---,---,---,---,
Estribor,05:55:07,---,---,---,---,---,---,
Estribor,05:55:32,524,7,---,---,---,---,
Estribor,05:55:58,---,---,---,---,---,---,
Estribor,05:56:22,526,9,28,0,---,---,
Estribor,05:56:52,---,---,---,---,---,---,
Estribor,05:57:20,---,---,---,---,---,---,
Estribor,05:57:48,---,---,---,---,---,---,
Estribor,05:58:13,524,9,29,7,---,---,
Estribor,05:58:39,524,1,---,---,---,---,
Estribor,05:59:08,---,---,---,---,---,---,
Estribor,05:59:36,---,---,---,---,---,---,
Estribor,06:00:04,---,---,---,---,---,---,
Estribor,06:00:27,524,3,29,0,---,---,
Estribor,06:00:56,---,---,---,---,---,---,
Estribor,06:01:20,524,0,---,---,---,---,
Estribor,06:01:46,---,---,---,---,---,---,
Estribor,06:02:14,---,---,---,---,---,---,
Estribor,06:02:40,---,---,---,---,---,---,
Estribor,06:03:07,---,---,---,---,---,---,
Estribor,06:03:30,526,5,28,9,---,---,
Estribor,06:03:54,525,6,28,9,---,---,
Estribor,06:04:19,524,9,29,0,---,---,
Estribor,06:04:48,---,---,---,---,---,---,
Estribor,06:05:13,524,4,---,---,---,---,
Estribor,06:05:36,528,5,25,8,---,---,
Estribor,06:06:05,---,---,---,---,---,---,
Estribor,06:06:27,524,9,27,9,---,---,
Estribor,06:06:53,530,1,25,8,---,---,
Estribor,06:07:22,---,---,---,---,---,---,
Estribor,06:07:50,---,---,---,---,---,---,
Estribor,06:08:18,---,---,---,---,---,---,
Estribor,06:08:48,---,---,---,---,---,---,
Estribor,06:09:12,524,4,27,4,---,---,
Estribor,06:09:36,524,3,26,6,---,---,
Estribor,06:10:06,---,---,---,---,---,---,
Estribor,06:10:33,---,---,---,---,---,---,
Estribor,06:10:59,---,---,---,---,---,---,
Estribor,06:11:24,524,6,---,---,---,---,
Estribor,06:11:50,---,---,---,---,---,---,
Estribor,06:12:13,524,9,27,0,---,---,
Estribor,06:12:43,---,---,---,---,---,---,
Estribor,06:13:11,---,---,---,---,---,---,
Estribor,06:13:36,524,4,26,2,---,---,
