Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,07:27:19,---,---,---,---,---,---,
Estribor,07:27:42,599,0,22,1,---,---,
Estribor,07:28:07,598,6,22,0,---,---,
Estribor,07:28:32,599,0,22,6,---,---,
Estribor,07:28:57,598,5,21,9,---,---,
Estribor,07:29:22,598,6,20,8,---,---,
Estribor,07:29:46,598,4,22,0,---,---,
Estribor,07:30:13,598,7,21,8,---,---,
Estribor,07:30:38,598,4,21,2,---,---,
Estribor,07:31:02,598,9,20,6,---,---,
Estribor,07:31:27,598,7,20,2,---,---,
Estribor,07:31:52,598,4,21,4,---,---,
Estribor,07:32:17,598,6,20,9,---,---,
Estribor,07:32:43,600,2,21,8,---,---,
Estribor,07:33:09,598,7,20,9,---,---,
Estribor,07:33:34,598,9,20,8,---,---,
Estribor,07:33:59,598,9,22,3,---,---,
Estribor,07:34:24,599,0,21,5,---,---,
Estribor,07:34:49,599,2,21,3,---,---,
Estribor,07:35:14,599,0,21,6,---,---,
Estribor,07:35:39,599,1,21,0,---,---,
Estribor,07:36:04,599,0,20,9,---,---,
Estribor,07:36:29,598,9,21,2,---,---,
Estribor,07:36:54,599,3,22,1,---,---,
Estribor,07:37:19,599,2,21,2,---,---,
Estribor,07:37:44,598,8,21,3,---,---,
Estribor,07:38:11,599,2,23,0,---,---,
Estribor,07:38:37,598,9,21,8,---,---,
Estribor,07:39:01,598,9,21,6,---,---,
Estribor,07:39:26,599,4,21,3,---,---,
Estribor,07:39:51,598,9,21,3,---,---,
Estribor,07:40:18,598,6,21,5,---,---,
Estribor,07:40:44,599,0,20,6,---,---,
Estribor,07:41:09,598,9,22,3,---,---,
Estribor,07:41:35,599,1,24,5,---,---,
Estribor,07:42:01,599,1,---,---,---,---,
Estribor,07:42:24,598,7,22,1,---,---,
Estribor,07:42:48,598,6,21,1,---,---,
Estribor,07:43:13,598,6,20,8,---,---,
Estribor,07:43:38,599,4,21,1,---,---,
Estribor,07:44:03,600,2,21,0,---,---,
