Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,07:36:49,---,---,---,---,---,---,
Estribor,07:37:15,844,6,---,---,---,---,
Estribor,07:37:40,---,---,---,---,---,---,
Estribor,07:38:01,841,3,33,3,---,---,
Estribor,07:38:26,843,1,31,2,---,---,
Estribor,07:38:52,842,3,30,6,---,---,
Estribor,07:39:17,841,1,31,4,---,---,
Estribor,07:39:41,840,6,31,4,---,---,
Estribor,07:40:09,---,---,---,---,---,---,
Estribor,07:40:35,---,23,2,---,---,---,
Estribor,07:40:58,841,1,30,0,---,---,
Estribor,07:41:20,844,0,27,8,---,---,
Estribor,07:41:44,842,0,29,2,---,---,
Estribor,07:42:06,841,7,29,8,---,---,
Estribor,07:42:31,842,3,29,2,---,---,
Estribor,07:42:54,842,2,29,2,---,---,
Estribor,07:43:17,842,4,27,7,---,---,
Estribor,07:43:46,---,---,---,---,---,---,
Estribor,07:44:11,---,---,---,---,---,---,
Estribor,07:44:34,841,7,27,6,---,---,
Estribor,07:45:01,841,4,27,6,---,---,
Estribor,07:45:25,842,0,27,8,---,---,
Estribor,07:45:49,843,5,26,8,---,---,
Estribor,07:46:15,842,7,27,2,---,---,
Estribor,07:46:42,---,---,---,---,---,---,
Estribor,07:47:03,842,9,26,5,---,---,
Estribor,07:47:26,842,8,26,0,---,---,
Estribor,07:47:51,841,7,---,---,---,---,
Estribor,07:48:12,842,8,27,6,---,---,
Estribor,07:48:35,843,9,27,6,---,---,
Estribor,07:48:59,843,2,---,---,---,---,
Estribor,07:49:22,843,0,---,---,---,---,
Estribor,07:49:43,842,8,28,7,---,---,
Estribor,07:50:08,842,8,29,2,---,---,
Estribor,07:50:31,842,8,30,1,---,---,
Estribor,07:50:55,842,8,29,6,---,---,
Estribor,07:51:21,842,4,---,---,---,---,
Estribor,07:51:42,842,3,31,1,---,---,
Estribor,07:52:07,843,0,---,---,---,---,
Estribor,07:52:29,843,1,30,0,---,---,
Estribor,07:52:53,844,5,---,---,---,---,
Estribor,07:53:14,842,3,31,4,---,---,
Estribor,07:53:41,842,8,30,4,---,---,
Estribor,07:54:09,---,---,---,---,---,---,
Estribor,07:54:29,843,6,29,9,---,---,
Estribor,07:54:52,843,8,29,4,---,---,
Estribor,07:55:18,---,---,---,---,---,---,
Estribor,07:55:40,842,4,31,5,---,---,
Estribor,07:56:04,842,3,---,---,---,---,
Estribor,07:56:26,841,9,---,---,---,---,
Estribor,07:56:49,842,6,30,0,---,---,
Estribor,07:57:14,842,6,---,---,---,---,
Estribor,07:57:37,842,9,---,---,---,---,
Estribor,07:57:59,843,6,28,4,---,---,
Estribor,07:58:23,843,6,28,1,---,---,
Estribor,07:58:49,843,6,---,---,---,---,
Estribor,07:59:11,843,8,27,5,---,---,
Estribor,07:59:38,---,---,---,---,---,---,
Estribor,07:59:59,844,1,28,1,---,---,
Estribor,08:00:25,---,---,---,---,---,---,
Estribor,08:00:49,---,---,---,---,---,---,
Estribor,08:01:15,---,---,---,---,---,---,
Estribor,08:01:40,---,---,---,---,---,---,
Estribor,08:02:04,854,3,---,---,---,---,
Estribor,08:02:30,---,---,---,---,---,---,
Estribor,08:02:56,---,---,---,---,---,---,
Estribor,08:03:22,---,---,---,---,---,---,
Estribor,08:03:44,---,---,---,---,---,---,
Estribor,08:04:07,879,4,30,5,---,---,
Estribor,08:04:32,879,2,32,8,---,---,
Estribor,08:04:58,---,---,---,---,---,---,
Estribor,08:05:19,879,0,31,8,---,---,
Estribor,08:05:41,879,6,---,---,---,---,
Estribor,08:06:06,879,2,---,---,---,---,
Estribor,08:06:32,879,2,---,---,---,---,
Estribor,08:06:56,878,3,---,---,---,---,
Estribor,08:07:18,881,0,31,6,---,---,
Estribor,08:07:44,---,---,---,---,---,---,
Estribor,08:08:10,---,---,---,---,---,---,
