Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Abertura Vertical,02:24:19,721,2,1,6,---,---,
Abertura Vertical,02:24:51,724,2,---,---,---,---,
Abertura Vertical,02:25:25,---,---,---,---,---,---,
Abertura Vertical,02:25:58,---,---,---,---,---,---,
Abertura Vertical,02:26:30,---,---,---,---,---,---,
Abertura Vertical,02:27:03,---,---,---,---,---,---,
Abertura Vertical,02:27:35,---,---,---,---,---,---,
Abertura Vertical,02:28:08,---,---,---,---,---,---,
Abertura Vertical,02:28:40,---,---,---,---,---,---,
Abertura Vertical,02:29:13,---,---,---,---,---,---,
Abertura Vertical,02:29:45,---,---,---,---,---,---,
Abertura Vertical,02:30:19,---,---,---,---,---,---,
Abertura Vertical,02:30:52,---,---,---,---,---,---,
Abertura Vertical,02:31:24,---,---,---,---,---,---,
Abertura Vertical,02:31:56,---,---,---,---,---,---,
Abertura Vertical,02:32:29,---,---,---,---,---,---,
Abertura Vertical,02:33:01,---,---,---,---,---,---,
Abertura Vertical,02:33:32,1392,9,---,---,---,---,
Abertura Vertical,02:34:00,1391,7,19,6,---,---,
Abertura Vertical,02:34:30,1390,8,20,2,---,---,
Abertura Vertical,02:35:02,---,---,---,---,---,---,
Abertura Vertical,02:35:33,---,---,---,---,---,---,
Abertura Vertical,02:36:04,---,---,---,---,---,---,
Abertura Vertical,02:36:35,---,---,---,---,---,---,
Abertura Vertical,02:37:03,1388,0,22,2,---,---,
Abertura Vertical,02:37:36,---,---,---,---,---,---,
Abertura Vertical,02:38:04,1389,6,21,1,---,---,
Abertura Vertical,02:38:34,1389,5,20,9,---,---,
Abertura Vertical,02:39:03,1388,8,21,4,---,---,
Abertura Vertical,02:39:33,1389,6,21,0,---,---,
Abertura Vertical,02:40:02,1391,4,21,8,---,---,
Abertura Vertical,02:40:32,1392,9,22,1,---,---,
Abertura Vertical,02:41:01,1394,3,22,0,---,---,
Abertura Vertical,02:41:31,1395,7,21,7,---,---,
Abertura Vertical,02:42:00,1397,0,21,7,---,---,
Abertura Vertical,02:42:30,1397,2,21,7,---,---,
Abertura Vertical,02:42:59,1398,0,21,7,---,---,
Abertura Vertical,02:43:29,1399,4,22,7,---,---,
Abertura Vertical,02:43:58,1400,8,21,8,---,---,
Abertura Vertical,02:44:28,1402,1,21,8,---,---,
Abertura Vertical,02:44:57,1402,9,22,4,---,---,
Abertura Vertical,02:45:27,1403,4,22,7,---,---,
Abertura Vertical,02:45:57,1403,6,23,4,---,---,
Abertura Vertical,02:46:26,1403,3,24,7,---,---,
Abertura Vertical,02:46:56,1403,1,25,2,---,---,
Abertura Vertical,02:47:25,1403,2,24,9,---,---,
Abertura Vertical,02:47:55,1401,5,25,9,---,---,
Abertura Vertical,02:48:25,1401,1,26,3,---,---,
Abertura Vertical,02:48:54,1400,8,26,3,---,---,
Abertura Vertical,02:49:25,1400,4,26,2,---,---,
Abertura Vertical,02:49:55,1400,3,26,3,---,---,
Abertura Vertical,02:50:25,1399,9,30,0,---,---,
Abertura Vertical,02:50:56,1400,0,25,6,---,---,
Abertura Vertical,02:51:25,1399,9,25,6,---,---,
Abertura Vertical,02:51:56,1400,0,25,4,---,---,
Abertura Vertical,02:52:26,1400,0,27,5,---,---,
Abertura Vertical,02:52:57,1400,3,25,8,---,---,
Abertura Vertical,02:53:27,1400,3,26,1,---,---,
Abertura Vertical,02:53:56,1400,7,25,7,---,---,
Abertura Vertical,02:54:26,1400,6,25,4,---,---,
Abertura Vertical,02:54:56,1400,5,25,0,---,---,
Abertura Vertical,02:55:25,1400,1,24,7,---,---,
Abertura Vertical,02:55:55,1399,4,24,6,---,---,
Abertura Vertical,02:56:24,1398,7,25,2,---,---,
Abertura Vertical,02:56:54,1397,9,25,8,---,---,
Abertura Vertical,02:57:24,1397,7,25,8,---,---,
Abertura Vertical,02:57:53,1397,5,25,9,---,---,
Abertura Vertical,02:58:23,1397,2,25,7,---,---,
Abertura Vertical,02:58:52,1397,2,25,5,---,---,
Abertura Vertical,02:59:22,1396,6,25,7,---,---,
Abertura Vertical,02:59:52,1396,5,25,1,---,---,
Abertura Vertical,03:00:21,1396,1,24,8,---,---,
Abertura Vertical,03:00:51,1396,1,24,7,---,---,
Abertura Vertical,03:01:20,1395,9,24,7,---,---,
Abertura Vertical,03:01:50,1395,6,24,6,---,---,
Abertura Vertical,03:02:19,1395,4,22,8,---,---,
Abertura Vertical,03:02:48,1395,1,24,2,---,---,
Abertura Vertical,03:03:18,1394,8,23,7,---,---,
Abertura Vertical,03:03:47,1394,7,23,5,---,---,
Abertura Vertical,03:04:17,1395,0,23,3,---,---,
Abertura Vertical,03:04:46,1395,4,23,2,---,---,
Abertura Vertical,03:05:16,1395,6,23,2,---,---,
Abertura Vertical,03:05:45,1395,8,23,2,---,---,
Abertura Vertical,03:06:14,1396,5,23,6,---,---,
Abertura Vertical,03:06:44,1396,2,23,1,---,---,
Abertura Vertical,03:07:13,1396,2,23,1,---,---,
Abertura Vertical,03:07:43,1396,4,23,5,---,---,
Abertura Vertical,03:08:12,1396,1,22,8,---,---,
Abertura Vertical,03:08:42,1396,1,23,3,---,---,
Abertura Vertical,03:09:11,1395,6,23,5,---,---,
Abertura Vertical,03:09:41,1395,6,23,6,---,---,
Abertura Vertical,03:10:10,1395,5,24,5,---,---,
Abertura Vertical,03:10:40,1395,7,25,0,---,---,
Abertura Vertical,03:11:09,1395,8,24,7,---,---,
Abertura Vertical,03:11:39,1395,6,24,5,---,---,
Abertura Vertical,03:12:08,1395,8,24,1,---,---,
Abertura Vertical,03:12:38,1395,9,24,4,---,---,
Abertura Vertical,03:13:07,1396,7,23,3,---,---,
Abertura Vertical,03:13:37,1397,4,23,1,---,---,
Abertura Vertical,03:14:09,1397,6,23,2,---,---,
Abertura Vertical,03:14:39,1398,2,22,4,---,---,
Abertura Vertical,03:15:08,1398,9,22,2,---,---,
Abertura Vertical,03:15:37,1399,3,21,9,---,---,
Abertura Vertical,03:16:07,1399,3,22,2,---,---,
Abertura Vertical,03:16:36,1399,2,22,0,---,---,
Abertura Vertical,03:17:06,1399,5,22,1,---,---,
Abertura Vertical,03:17:35,1398,9,22,4,---,---,
Abertura Vertical,03:18:05,1399,5,22,4,---,---,
Abertura Vertical,03:18:34,1398,5,22,4,---,---,
Abertura Vertical,03:19:04,1397,4,23,1,---,---,
Abertura Vertical,03:19:33,1396,9,24,2,---,---,
Abertura Vertical,03:20:03,1397,1,24,0,---,---,
Abertura Vertical,03:20:32,1396,8,24,0,---,---,
Abertura Vertical,03:21:02,1397,4,24,2,---,---,
Abertura Vertical,03:21:31,1397,7,24,0,---,---,
Abertura Vertical,03:22:01,1398,4,23,7,---,---,
Abertura Vertical,03:22:30,1399,1,23,6,---,---,
Abertura Vertical,03:23:00,1399,6,23,9,---,---,
Abertura Vertical,03:23:29,1400,3,24,2,---,---,
Abertura Vertical,03:23:59,1401,2,24,6,---,---,
Abertura Vertical,03:24:30,1401,5,24,9,---,---,
Abertura Vertical,03:24:59,1402,3,25,0,---,---,
Abertura Vertical,03:25:29,1401,8,25,8,---,---,
Abertura Vertical,03:25:59,1401,1,27,3,---,---,
Abertura Vertical,03:26:30,1400,8,29,3,---,---,
