Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,09:59:36,---,---,---,---,---,---,
Capturas 1,10:00:01,---,---,---,---,---,---,
Capturas 1,10:00:26,---,---,---,---,---,---,
Capturas 1,10:00:50,---,---,---,---,---,---,
Capturas 1,10:01:15,---,---,---,---,---,---,
Capturas 1,10:01:41,---,---,---,---,---,---,
Capturas 1,10:02:07,---,---,---,---,---,---,
Capturas 1,10:02:35,---,---,---,---,---,---,
Capturas 1,10:03:00,---,---,---,---,---,---,
Capturas 1,10:03:25,---,---,---,---,---,---,
Capturas 1,10:03:49,---,---,---,---,---,---,
Capturas 1,10:04:14,---,---,---,---,---,---,
Capturas 1,10:04:40,---,---,---,---,---,---,
Capturas 1,10:05:05,---,---,---,---,---,---,
Capturas 1,10:05:30,---,---,---,---,---,---,
Capturas 1,10:05:55,---,---,---,---,---,---,
Capturas 1,10:06:22,---,---,---,---,---,---,
Capturas 1,10:06:47,---,---,---,---,---,---,
Capturas 1,10:07:12,---,---,---,---,---,---,
Capturas 1,10:07:38,---,---,---,---,---,---,
Capturas 1,10:08:04,---,---,---,---,---,---,
Capturas 1,10:08:30,---,---,---,---,---,---,
Capturas 1,10:08:55,---,---,---,---,---,---,
Capturas 1,10:09:22,---,---,---,---,---,---,
Capturas 1,10:09:47,---,---,---,---,---,---,
Capturas 1,10:10:11,---,---,---,---,---,---,
Capturas 1,10:10:36,---,---,---,---,---,---,
Capturas 1,10:11:01,---,---,---,---,---,---,
Capturas 1,10:11:25,---,---,---,---,---,---,
Capturas 1,10:11:50,---,---,---,---,---,---,
Capturas 1,10:12:17,---,---,---,---,---,---,
Capturas 1,10:12:44,---,---,---,---,---,---,
Capturas 1,10:13:09,---,---,---,---,---,---,
Capturas 1,10:13:34,---,---,---,---,---,---,
Capturas 1,10:14:01,---,---,---,---,---,---,
Capturas 1,10:14:25,---,---,---,---,---,---,
Capturas 1,10:14:50,---,---,---,---,---,---,
Capturas 1,10:15:17,---,---,---,---,---,---,
Capturas 1,10:15:43,---,---,---,---,---,---,
Capturas 1,10:16:07,---,---,---,---,---,---,
Capturas 1,10:16:33,---,---,---,---,---,---,
Capturas 1,10:17:00,---,---,---,---,---,---,
Capturas 1,10:17:24,---,---,---,---,---,---,
Capturas 1,10:17:52,---,---,---,---,---,---,
Capturas 1,10:18:17,---,---,---,---,---,---,
Capturas 1,10:18:42,---,---,---,---,---,---,
Capturas 1,10:19:06,---,---,---,---,---,---,
Capturas 1,10:19:31,---,---,---,---,---,---,
Capturas 1,10:19:56,---,---,---,---,---,---,
Capturas 1,10:20:21,---,---,---,---,---,---,
Capturas 1,10:20:45,---,---,---,---,---,---,
Capturas 1,10:21:11,---,---,---,---,---,---,
Capturas 1,10:21:38,---,---,---,---,---,---,
Capturas 1,10:22:03,---,---,---,---,---,---,
Capturas 1,10:22:28,---,---,---,---,---,---,
Capturas 1,10:22:53,---,---,---,---,---,---,
Capturas 1,10:23:19,---,---,---,---,---,---,
Capturas 1,10:23:44,---,---,---,---,---,---,
Capturas 1,10:24:09,---,---,---,---,---,---,
Capturas 1,10:24:36,---,---,---,---,---,---,
Capturas 1,10:25:01,---,---,---,---,---,---,
Capturas 1,10:25:26,---,---,---,---,---,---,
Capturas 1,10:25:53,---,---,---,---,---,---,
Capturas 1,10:26:18,---,---,---,---,---,---,
Capturas 1,10:26:44,---,---,---,---,---,---,
Capturas 1,10:27:10,---,---,---,---,---,---,
Capturas 1,10:27:35,---,---,---,---,---,---,
Capturas 1,10:28:03,---,---,---,---,---,---,
Capturas 1,10:28:28,---,---,---,---,---,---,
Capturas 1,10:28:54,---,---,---,---,---,---,
Capturas 1,10:29:20,---,---,---,---,---,---,
Capturas 1,10:29:50,---,---,---,---,---,---,
Capturas 1,10:30:15,---,---,---,---,---,---,
Capturas 1,10:30:42,---,---,---,---,---,---,
Capturas 1,10:31:10,---,---,---,---,---,---,
Capturas 1,10:31:35,---,---,---,---,---,---,
Capturas 1,10:32:02,---,---,---,---,---,---,
Capturas 1,10:32:28,---,---,---,---,---,---,
Capturas 1,10:32:53,---,---,---,---,---,---,
Capturas 1,10:33:17,---,---,---,---,---,---,
Capturas 1,10:33:43,---,---,---,---,---,---,
Capturas 1,10:34:11,---,---,---,---,---,---,
Capturas 1,10:34:36,---,---,---,---,---,---,
Capturas 1,10:35:01,---,---,---,---,---,---,
Capturas 1,10:35:27,---,---,---,---,---,---,
Capturas 1,10:35:52,---,---,---,---,---,---,
Capturas 1,10:36:18,---,---,---,---,---,---,
Capturas 1,10:36:46,---,---,---,---,---,---,
Capturas 1,10:37:11,---,---,---,---,---,---,
Capturas 1,10:37:39,---,---,---,---,---,---,
Capturas 1,10:38:05,---,---,---,---,---,---,
Capturas 1,10:38:32,---,---,---,---,---,---,
Capturas 1,10:38:57,---,---,---,---,---,---,
Capturas 1,10:39:25,---,---,---,---,---,---,
Capturas 1,10:39:50,---,---,---,---,---,---,
Capturas 1,10:40:14,684,8,Off,---,---,---,
Capturas 1,10:40:42,---,---,---,---,---,---,
Capturas 1,10:41:05,684,4,Off,---,---,---,
Capturas 1,10:41:34,---,---,---,---,---,---,
Capturas 1,10:42:00,---,---,---,---,---,---,
Capturas 1,10:42:27,---,---,---,---,---,---,
