Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,08:51:48,---,---,---,---,---,---,
Estribor,08:52:13,807,7,---,---,---,---,
Estribor,08:52:39,811,6,---,---,---,---,
Estribor,08:53:04,808,2,28,4,---,---,
Estribor,08:53:28,806,4,28,4,---,---,
Estribor,08:53:56,807,7,---,---,---,---,
Estribor,08:54:21,807,5,27,3,---,---,
Estribor,08:54:47,807,8,28,0,---,---,
Estribor,08:55:11,807,4,27,8,---,---,
Estribor,08:55:36,808,3,27,4,---,---,
Estribor,08:56:01,808,8,27,6,---,---,
Estribor,08:56:26,807,8,27,8,---,---,
Estribor,08:56:51,807,4,27,2,---,---,
Estribor,08:57:16,807,3,28,7,---,---,
Estribor,08:57:40,807,3,29,6,---,---,
Estribor,08:58:05,807,4,27,7,---,---,
Estribor,08:58:29,807,7,30,0,---,---,
Estribor,08:58:57,807,2,---,---,---,---,
Estribor,08:59:20,808,1,28,3,---,---,
Estribor,08:59:48,807,5,---,---,---,---,
Estribor,09:00:16,---,---,---,---,---,---,
Estribor,09:00:41,807,9,---,---,---,---,
Estribor,09:01:07,807,6,---,---,---,---,
Estribor,09:01:29,807,6,30,2,---,---,
Estribor,09:01:55,807,6,28,4,---,---,
Estribor,09:02:20,807,4,28,6,---,---,
Estribor,09:02:45,807,7,---,---,---,---,
Estribor,09:03:10,807,6,27,9,---,---,
Estribor,09:03:36,807,8,27,4,---,---,
Estribor,09:04:03,808,7,26,9,---,---,
Estribor,09:04:30,807,6,---,---,---,---,
Estribor,09:04:54,809,5,---,---,---,---,
Estribor,09:05:18,809,2,---,---,---,---,
Estribor,09:05:42,808,1,---,---,---,---,
Estribor,09:06:06,807,9,27,2,---,---,
Estribor,09:06:31,807,1,26,9,---,---,
Estribor,09:06:58,808,2,---,---,---,---,
Estribor,09:07:23,808,0,26,5,---,---,
Estribor,09:07:47,811,6,---,---,---,---,
Estribor,09:08:15,---,---,---,---,---,---,
Estribor,09:08:40,807,5,26,4,---,---,
Estribor,09:09:08,---,---,---,---,---,---,
Estribor,09:09:34,808,4,---,---,---,---,
Estribor,09:10:01,---,---,---,---,---,---,
Estribor,09:10:27,808,2,---,---,---,---,
Estribor,09:10:52,808,2,26,7,---,---,
Estribor,09:11:18,807,8,26,1,---,---,
Estribor,09:11:44,807,6,26,6,---,---,
Estribor,09:12:09,807,6,---,---,---,---,
Estribor,09:12:31,807,3,29,3,---,---,
Estribor,09:12:57,808,5,24,8,---,---,
Estribor,09:13:23,808,2,25,3,---,---,
Estribor,09:13:50,807,1,---,---,---,---,
Estribor,09:14:15,807,7,26,4,---,---,
Estribor,09:14:41,807,6,---,---,---,---,
Estribor,09:15:04,810,2,---,---,---,---,
Estribor,09:15:31,807,9,---,---,---,---,
Estribor,09:15:56,807,4,25,1,---,---,
Estribor,09:16:22,807,2,25,3,---,---,
Estribor,09:16:47,807,6,24,2,---,---,
Estribor,09:17:14,807,7,25,5,---,---,
Estribor,09:17:43,---,---,---,---,---,---,
Estribor,09:18:06,807,6,---,---,---,---,
Estribor,09:18:30,807,8,25,4,---,---,
Estribor,09:18:57,808,1,24,1,---,---,
Estribor,09:19:22,808,1,24,9,---,---,
Estribor,09:19:49,810,4,24,3,---,---,
Estribor,09:20:16,808,0,---,---,---,---,
Estribor,09:20:41,808,0,24,0,---,---,
Estribor,09:21:07,807,5,25,9,---,---,
Estribor,09:21:37,---,---,---,---,---,---,
Estribor,09:22:01,808,4,25,1,---,---,
Estribor,09:22:29,807,9,---,---,---,---,
Estribor,09:22:54,807,7,22,9,---,---,
Estribor,09:23:19,810,2,22,9,---,---,
Estribor,09:23:44,807,8,23,5,---,---,
Estribor,09:24:09,807,9,26,2,---,---,
Estribor,09:24:35,808,3,23,6,---,---,
