Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Starboard Door Heel,05:47:59,434,3,40,8,---,---,
Starboard Door Heel,05:48:27,---,43,8,---,---,---,
Starboard Door Heel,05:48:53,569,5,44,8,---,---,
Starboard Door Heel,05:49:18,588,2,46,5,---,---,
Starboard Door Heel,05:49:44,588,2,45,4,---,---,
Starboard Door Heel,05:50:10,588,7,40,1,---,---,
Starboard Door Heel,05:50:35,588,6,41,9,---,---,
Starboard Door Heel,05:51:00,587,7,60,3,---,---,
Starboard Door Heel,05:51:26,586,4,---,---,---,---,
Starboard Door Heel,05:51:53,587,9,---,---,---,---,
Starboard Door Heel,05:52:20,---,---,---,---,---,---,
Starboard Door Heel,05:52:42,588,8,51,2,---,---,
Starboard Door Heel,05:53:08,588,9,48,1,---,---,
Starboard Door Heel,05:53:35,588,5,53,0,---,---,
Starboard Door Heel,05:54:01,588,9,52,0,---,---,
Starboard Door Heel,05:54:25,588,9,49,1,---,---,
Starboard Door Heel,05:54:50,589,6,49,3,---,---,
Starboard Door Heel,05:55:15,589,3,38,2,---,---,
Starboard Door Heel,05:55:40,589,3,44,1,---,---,
Starboard Door Heel,05:56:05,589,4,48,1,---,---,
Starboard Door Heel,05:56:30,589,4,44,9,---,---,
Starboard Door Heel,05:56:55,592,3,49,7,---,---,
Starboard Door Heel,05:57:20,589,4,47,5,---,---,
Starboard Door Heel,05:57:46,588,5,---,---,---,---,
Starboard Door Heel,05:58:10,589,7,45,7,---,---,
Starboard Door Heel,05:58:34,589,5,51,1,---,---,
Starboard Door Heel,05:59:00,589,4,43,6,---,---,
Starboard Door Heel,05:59:26,589,5,42,3,---,---,
Starboard Door Heel,05:59:53,589,4,45,1,---,---,
Starboard Door Heel,06:00:18,589,6,46,7,---,---,
Starboard Door Heel,06:00:43,589,6,44,1,---,---,
Starboard Door Heel,06:01:08,589,4,45,0,---,---,
Starboard Door Heel,06:01:33,589,4,50,4,---,---,
Starboard Door Heel,06:02:00,589,4,45,0,---,---,
Starboard Door Heel,06:02:27,589,2,---,---,---,---,
Starboard Door Heel,06:02:50,589,3,54,2,---,---,
Starboard Door Heel,06:03:17,589,6,45,8,---,---,
Starboard Door Heel,06:03:42,589,3,41,5,---,---,
Starboard Door Heel,06:04:08,589,5,44,1,---,---,
Starboard Door Heel,06:04:33,589,5,49,1,---,---,
