Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,06:05:30,---,---,---,---,---,---,
Estribor,06:05:56,---,---,---,---,---,---,
Estribor,06:06:21,---,---,---,---,---,---,
Estribor,06:06:48,---,---,---,---,---,---,
Estribor,06:07:12,---,---,---,---,---,---,
Estribor,06:07:39,---,---,---,---,---,---,
Estribor,06:08:06,---,---,---,---,---,---,
Estribor,06:08:29,---,---,---,---,---,---,
Estribor,06:08:54,---,---,---,---,---,---,
Estribor,06:09:21,---,---,---,---,---,---,
Estribor,06:09:48,---,---,---,---,---,---,
Estribor,06:10:11,666,0,---,---,---,---,
Estribor,06:10:39,---,---,---,---,---,---,
Estribor,06:11:04,---,---,---,---,---,---,
Estribor,06:11:28,---,---,---,---,---,---,
Estribor,06:11:52,---,---,---,---,---,---,
Estribor,06:12:20,---,---,---,---,---,---,
Estribor,06:12:48,---,---,---,---,---,---,
Estribor,06:13:15,---,---,---,---,---,---,
Estribor,06:13:39,---,---,---,---,---,---,
Estribor,06:14:05,---,---,---,---,---,---,
Estribor,06:14:32,---,---,---,---,---,---,
Estribor,06:14:59,---,---,---,---,---,---,
Estribor,06:15:22,665,9,---,---,---,---,
Estribor,06:15:49,---,---,---,---,---,---,
Estribor,06:16:11,667,7,---,---,---,---,
Estribor,06:16:37,---,---,---,---,---,---,
Estribor,06:17:05,---,---,---,---,---,---,
Estribor,06:17:25,663,0,33,4,---,---,
Estribor,06:17:52,---,---,---,---,---,---,
Estribor,06:18:17,---,---,---,---,---,---,
Estribor,06:18:45,---,---,---,---,---,---,
Estribor,06:19:11,---,---,---,---,---,---,
Estribor,06:19:35,---,---,---,---,---,---,
Estribor,06:19:56,665,1,31,8,---,---,
Estribor,06:20:23,---,---,---,---,---,---,
Estribor,06:20:50,---,---,---,---,---,---,
Estribor,06:21:13,---,---,---,---,---,---,
Estribor,06:21:39,---,---,---,---,---,---,
Estribor,06:22:05,---,---,---,---,---,---,
Estribor,06:22:29,---,---,---,---,---,---,
Estribor,06:22:54,---,---,---,---,---,---,
Estribor,06:23:21,---,---,---,---,---,---,
Estribor,06:23:47,---,---,---,---,---,---,
Estribor,06:24:08,664,2,33,1,---,---,
Estribor,06:24:37,---,---,---,---,---,---,
Estribor,06:25:01,---,---,---,---,---,---,
Estribor,06:25:25,---,---,---,---,---,---,
Estribor,06:25:51,---,---,---,---,---,---,
Estribor,06:26:17,---,---,---,---,---,---,
Estribor,06:26:44,---,---,---,---,---,---,
Estribor,06:27:11,---,---,---,---,---,---,
Estribor,06:27:34,---,---,---,---,---,---,
Estribor,06:27:59,---,---,---,---,---,---,
Estribor,06:28:24,---,---,---,---,---,---,
Estribor,06:28:50,---,---,---,---,---,---,
Estribor,06:29:13,---,---,---,---,---,---,
Estribor,06:29:37,---,---,---,---,---,---,
Estribor,06:30:01,667,3,32,4,---,---,
Estribor,06:30:26,---,---,---,---,---,---,
Estribor,06:30:53,---,---,---,---,---,---,
Estribor,06:31:19,---,---,---,---,---,---,
Estribor,06:31:41,665,1,---,---,---,---,
Estribor,06:32:08,---,---,---,---,---,---,
Estribor,06:32:31,669,6,---,---,---,---,
Estribor,06:32:59,---,---,---,---,---,---,
Estribor,06:33:22,663,8,---,---,---,---,
Estribor,06:33:48,---,---,---,---,---,---,
Estribor,06:34:14,---,---,---,---,---,---,
Estribor,06:34:36,---,---,---,---,---,---,
Estribor,06:35:01,---,---,---,---,---,---,
Estribor,06:35:25,---,---,---,---,---,---,
Estribor,06:35:49,663,6,---,---,---,---,
Estribor,06:36:15,---,---,---,---,---,---,
Estribor,06:36:42,---,---,---,---,---,---,
Estribor,06:37:09,---,---,---,---,---,---,
Estribor,06:37:35,---,---,---,---,---,---,
Estribor,06:37:58,663,3,---,---,---,---,
Estribor,06:38:23,668,1,---,---,---,---,
Estribor,06:38:45,---,---,---,---,---,---,
Estribor,06:39:15,---,---,---,---,---,---,
Estribor,06:39:36,666,1,32,5,---,---,
Estribor,06:40:01,---,---,---,---,---,---,
Estribor,06:40:26,---,---,---,---,---,---,
Estribor,06:40:51,---,---,---,---,---,---,
Estribor,06:41:17,---,---,---,---,---,---,
Estribor,06:41:42,---,---,---,---,---,---,
Estribor,06:42:07,---,---,---,---,---,---,
Estribor,06:42:32,---,---,---,---,---,---,
Estribor,06:42:55,---,---,---,---,---,---,
Estribor,06:43:19,---,---,---,---,---,---,
Estribor,06:43:45,---,---,---,---,---,---,
Estribor,06:44:12,---,---,---,---,---,---,
Estribor,06:44:36,---,---,---,---,---,---,
Estribor,06:45:02,---,---,---,---,---,---,
Estribor,06:45:26,---,---,---,---,---,---,
Estribor,06:45:50,---,---,---,---,---,---,
Estribor,06:46:16,---,---,---,---,---,---,
Estribor,06:46:42,---,---,---,---,---,---,
Estribor,06:47:05,665,3,---,---,---,---,
Estribor,06:47:29,---,---,---,---,---,---,
Estribor,06:47:53,---,---,---,---,---,---,
Estribor,06:48:18,---,---,---,---,---,---,
Estribor,06:48:40,665,3,---,---,---,---,
Estribor,06:49:05,---,---,---,---,---,---,
Estribor,06:49:32,---,---,---,---,---,---,
Estribor,06:49:58,---,---,---,---,---,---,
Estribor,06:50:23,---,---,---,---,---,---,
