Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Abertura,16:52:17,1695,7,114,2,---,---,
Abertura,16:52:43,1694,8,113,0,---,---,
Abertura,16:53:12,---,---,---,---,---,---,
Abertura,16:53:38,1694,7,113,2,---,---,
Abertura,16:54:03,1695,1,112,9,---,---,
Abertura,16:54:29,1694,8,113,2,---,---,
Abertura,16:54:56,1694,4,115,2,---,---,
Abertura,16:55:23,---,---,---,---,---,---,
Abertura,16:55:48,1695,0,113,7,---,---,
Abertura,16:56:13,1694,9,116,2,---,---,
Abertura,16:56:38,1695,2,115,9,---,---,
Abertura,16:57:06,---,---,---,---,---,---,
Abertura,16:57:32,1694,9,117,6,---,---,
Abertura,16:57:59,1694,3,119,5,---,---,
Abertura,16:58:24,1694,9,118,1,---,---,
Abertura,16:58:49,1694,8,118,1,---,---,
Abertura,16:59:16,---,---,---,---,---,---,
Abertura,16:59:41,1694,9,117,9,---,---,
Abertura,17:00:06,1694,9,116,2,---,---,
Abertura,17:00:31,1694,9,115,4,---,---,
Abertura,17:00:56,1694,8,114,4,---,---,
Abertura,17:01:23,1694,9,117,7,---,---,
Abertura,17:01:48,1694,6,120,0,---,---,
Abertura,17:02:15,1694,2,122,8,---,---,
Abertura,17:02:40,1694,1,125,7,---,---,
Abertura,17:03:05,1694,2,127,2,---,---,
Abertura,17:03:31,1693,2,127,9,---,---,
Abertura,17:03:56,1693,8,126,1,---,---,
Abertura,17:04:22,1694,0,---,---,---,---,
Abertura,17:04:50,---,---,---,---,---,---,
Abertura,17:05:17,---,---,---,---,---,---,
Abertura,17:05:43,1693,7,---,---,---,---,
Abertura,17:06:09,1693,2,---,---,---,---,
Abertura,17:06:39,---,---,---,---,---,---,
Abertura,17:07:07,---,---,---,---,---,---,
Abertura,17:07:35,---,---,---,---,---,---,
Abertura,17:08:03,---,---,---,---,---,---,
Abertura,17:08:31,---,---,---,---,---,---,
Abertura,17:08:57,1694,6,---,---,---,---,
Abertura,17:09:26,---,---,---,---,---,---,
Abertura,17:09:55,---,---,---,---,---,---,
Abertura,17:10:23,---,---,---,---,---,---,
Abertura,17:10:52,---,---,---,---,---,---,
Abertura,17:11:20,---,---,---,---,---,---,
Abertura,17:11:47,1692,5,---,---,---,---,
Abertura,17:12:13,1692,5,---,---,---,---,
Abertura,17:12:42,---,---,---,---,---,---,
Abertura,17:13:08,1692,5,---,---,---,---,
Abertura,17:13:35,1693,5,---,---,---,---,
Abertura,17:14:04,---,---,---,---,---,---,
Abertura,17:14:30,1693,6,129,4,---,---,
Abertura,17:14:56,1692,5,---,---,---,---,
Abertura,17:15:24,---,---,---,---,---,---,
Abertura,17:15:49,1692,2,126,4,---,---,
Abertura,17:16:18,---,---,---,---,---,---,
Abertura,17:16:47,---,---,---,---,---,---,
Abertura,17:17:13,1691,9,114,6,---,---,
Abertura,17:17:41,1692,0,118,5,---,---,
Abertura,17:18:06,1692,7,117,7,---,---,
Abertura,17:18:33,1692,1,119,0,---,---,
Abertura,17:19:00,1692,1,118,4,---,---,
Abertura,17:19:28,1692,7,---,---,---,---,
Abertura,17:19:53,1692,0,114,7,---,---,
Abertura,17:20:18,1692,2,114,4,---,---,
Abertura,17:20:43,1692,7,116,2,---,---,
Abertura,17:21:13,---,---,---,---,---,---,
Abertura,17:21:40,---,---,---,---,---,---,
Abertura,17:22:05,1692,6,117,6,---,---,
Abertura,17:22:32,1691,9,---,---,---,---,
Abertura,17:22:57,1692,6,116,7,---,---,
