Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Abertura,15:33:14,---,---,---,---,---,---,
Abertura,15:35:02,457,9,---,---,---,---,
Abertura,15:36:31,---,---,---,---,---,---,
Abertura,15:54:46,653,7,---,---,---,---,
Abertura,15:56:53,---,---,---,---,---,---,
Abertura,15:58:23,1702,3,95,9,---,---,
Abertura,16:00:48,1702,4,95,5,---,---,
Abertura,16:03:14,---,---,---,---,---,---,
Abertura,16:04:46,1663,9,---,---,---,---,
Abertura,16:06:52,---,---,---,---,---,---,
Abertura,16:08:41,1704,2,96,3,---,---,
Abertura,16:11:07,1703,7,101,3,---,---,
Abertura,16:12:53,---,---,---,---,---,---,
Abertura,16:14:44,1703,8,100,4,---,---,
Abertura,16:16:32,---,---,---,---,---,---,
Abertura,16:18:38,---,---,---,---,---,---,
Abertura,16:20:29,1703,4,88,0,---,---,
Abertura,16:22:55,---,---,---,---,---,---,
Abertura,16:24:45,1703,4,89,7,---,---,
Abertura,16:26:52,1702,2,94,5,---,---,
Abertura,16:28:59,1702,0,93,7,---,---,
Abertura,16:31:25,1701,9,97,9,---,---,
Abertura,16:33:13,1701,8,98,8,---,---,
Abertura,16:35:02,1702,1,95,8,---,---,
Abertura,16:37:27,1702,1,99,8,---,---,
Abertura,16:39:18,1702,5,94,8,---,---,
Abertura,16:41:42,---,---,---,---,---,---,
Abertura,16:44:08,1701,9,94,0,---,---,
Abertura,16:46:17,---,---,---,---,---,---,
Abertura,16:48:42,1702,1,92,8,---,---,
Abertura,16:50:30,---,---,---,---,---,---,
Abertura,16:52:39,1701,7,94,0,---,---,
Abertura,16:54:46,---,---,---,---,---,---,
Abertura,16:56:38,1701,1,---,---,---,---,
Abertura,16:58:27,1700,2,---,---,---,---,
Abertura,17:00:37,---,---,---,---,---,---,
Abertura,17:02:25,1602,0,---,---,---,---,
Abertura,17:04:20,---,---,---,---,---,---,
Abertura,17:04:43,1700,7,89,5,---,---,
Abertura,17:05:08,1700,7,89,3,---,---,
Abertura,17:05:32,---,---,---,---,---,---,
Abertura,17:05:58,1700,1,86,6,---,---,
Abertura,17:06:24,1700,4,---,---,---,---,
Abertura,17:06:46,---,---,---,---,---,---,
Abertura,17:07:12,1700,6,88,2,---,---,
Abertura,17:07:35,---,---,---,---,---,---,
Abertura,17:08:02,---,---,---,---,---,---,
Abertura,17:08:22,1700,8,88,9,---,---,
Abertura,17:08:46,---,---,---,---,---,---,
Abertura,17:09:09,1028,8,---,---,---,---,
Abertura,17:09:32,---,---,---,---,---,---,
Abertura,17:09:57,580,9,---,---,---,---,
Abertura,17:10:23,---,---,---,---,---,---,
Abertura,17:10:45,1700,7,---,---,---,---,
Abertura,17:11:07,---,---,---,---,---,---,
Abertura,17:11:28,1701,1,90,9,---,---,
Abertura,17:11:53,1701,1,90,6,---,---,
Abertura,17:12:15,1701,1,90,9,---,---,
Abertura,17:12:35,---,---,---,---,---,---,
Abertura,17:13:02,---,---,---,---,---,---,
Abertura,17:13:24,165,0,---,---,---,---,
Abertura,17:13:44,---,---,---,---,---,---,
Abertura,17:14:10,1701,5,88,7,---,---,
Abertura,17:14:35,1701,6,89,2,---,---,
Abertura,17:14:59,1701,5,90,0,---,---,
Abertura,17:15:24,1701,6,88,1,---,---,
Abertura,17:15:45,---,---,---,---,---,---,
Abertura,17:16:11,1701,5,---,---,---,---,
Abertura,17:16:36,---,---,---,---,---,---,
Abertura,17:16:59,2425,1,---,---,---,---,
Abertura,17:17:22,---,---,---,---,---,---,
Abertura,17:17:47,1700,8,100,3,---,---,
Abertura,17:18:12,---,---,---,---,---,---,
Abertura,17:18:35,---,---,---,---,---,---,
Abertura,17:18:58,276,2,---,---,---,---,
Abertura,17:19:21,---,---,---,---,---,---,
Abertura,17:19:46,1701,3,91,2,---,---,
Abertura,17:20:08,1701,2,92,2,---,---,
Abertura,17:20:32,1701,0,93,2,---,---,
Abertura,17:20:57,1701,4,92,3,---,---,
Abertura,17:21:23,---,---,---,---,---,---,
Abertura,17:21:42,---,---,---,---,---,---,
Abertura,17:22:08,1701,2,92,9,---,---,
Abertura,17:22:34,1701,2,92,0,---,---,
Abertura,17:22:56,---,---,---,---,---,---,
Abertura,17:23:16,1087,3,---,---,---,---,
Abertura,17:23:41,---,---,---,---,---,---,
Abertura,17:24:06,2292,6,---,---,---,---,
Abertura,17:24:29,---,---,---,---,---,---,
Abertura,17:24:51,1701,6,97,6,---,---,
Abertura,17:25:14,1701,4,96,2,---,---,
Abertura,17:25:36,1701,3,94,3,---,---,
Abertura,17:26:00,---,---,---,---,---,---,
Abertura,17:26:24,1700,7,92,2,---,---,
Abertura,17:26:46,1701,1,90,4,---,---,
Abertura,17:27:08,1701,1,88,9,---,---,
Abertura,17:27:32,---,---,---,---,---,---,
Abertura,17:27:54,8,4,---,---,---,---,
Abertura,17:28:21,---,---,---,---,---,---,
Abertura,17:28:42,393,9,---,---,---,---,
Abertura,17:29:05,---,---,---,---,---,---,
Abertura,17:29:30,1297,7,---,---,---,---,
Abertura,17:29:52,---,94,6,---,---,---,
Abertura,17:30:17,---,---,---,---,---,---,
Abertura,17:30:43,1701,0,95,5,---,---,
Abertura,17:31:08,---,---,---,---,---,---,
Abertura,17:31:29,---,---,---,---,---,---,
Abertura,17:31:50,1701,7,90,4,---,---,
Abertura,17:32:15,1701,9,88,5,---,---,
Abertura,17:32:37,1701,6,89,2,---,---,
Abertura,17:33:00,---,---,---,---,---,---,
Abertura,17:33:24,1282,8,---,---,---,---,
Abertura,17:33:49,---,88,8,---,---,---,
Abertura,17:34:10,1487,6,---,---,---,---,
Abertura,17:34:32,---,---,---,---,---,---,
Abertura,17:34:54,673,6,---,---,---,---,
Abertura,17:35:15,---,---,---,---,---,---,
Abertura,17:35:37,1701,2,88,6,---,---,
Abertura,17:36:01,---,---,---,---,---,---,
Abertura,17:36:23,1701,7,88,9,---,---,
Abertura,17:36:47,1701,2,91,6,---,---,
Abertura,17:37:10,---,---,---,---,---,---,
Abertura,17:37:30,111,0,---,---,---,---,
Abertura,17:37:55,---,93,9,---,---,---,
Abertura,17:38:18,1650,1,---,---,---,---,
Abertura,17:38:42,---,---,---,---,---,---,
Abertura,17:39:09,1701,8,90,2,---,---,
Abertura,17:39:32,1702,2,89,4,---,---,
Abertura,17:39:57,1702,5,89,1,---,---,
Abertura,17:40:21,1701,6,89,1,---,---,
Abertura,17:40:45,---,---,---,---,---,---,
Abertura,17:41:07,1701,8,87,0,---,---,
Abertura,17:41:29,---,---,---,---,---,---,
Abertura,17:41:54,1702,5,86,1,---,---,
Abertura,17:42:17,1702,7,87,1,---,---,
Abertura,17:42:40,1701,6,89,5,---,---,
Abertura,17:43:03,1701,7,89,1,---,---,
Abertura,17:43:26,1701,6,88,9,---,---,
Abertura,17:43:49,1701,5,88,7,---,---,
Abertura,17:44:15,---,---,---,---,---,---,
Abertura,17:44:38,1500,9,---,---,---,---,
Abertura,17:45:01,---,86,1,---,---,---,
Abertura,17:45:26,675,6,---,---,---,---,
Abertura,17:45:49,---,85,9,---,---,---,
Abertura,17:46:15,1701,4,85,2,---,---,
Abertura,17:46:40,---,---,---,---,---,---,
Abertura,17:47:04,1701,3,88,7,---,---,
Abertura,17:47:24,---,---,---,---,---,---,
Abertura,17:47:48,1701,1,87,2,---,---,
Abertura,17:48:13,1701,3,86,0,---,---,
Abertura,17:48:34,---,---,---,---,---,---,
Abertura,17:48:56,792,1,---,---,---,---,
Abertura,17:49:18,---,83,6,---,---,---,
Abertura,17:49:38,222,4,---,---,---,---,
Abertura,17:50:00,---,---,---,---,---,---,
Abertura,17:50:26,1700,4,79,9,---,---,
Abertura,17:50:47,---,---,---,---,---,---,
Abertura,17:51:07,---,---,---,---,---,---,
Abertura,17:51:25,---,---,---,---,---,---,
Abertura,17:51:43,---,---,---,---,---,---,
Abertura,17:52:01,---,---,---,---,---,---,
Abertura,17:52:19,---,---,---,---,---,---,
Abertura,17:52:36,---,---,---,---,---,---,
Abertura,17:52:54,---,---,---,---,---,---,
Abertura,17:53:12,---,---,---,---,---,---,
Abertura,17:53:30,---,---,---,---,---,---,
Abertura,17:53:48,---,---,---,---,---,---,
Abertura,17:54:06,---,---,---,---,---,---,
Abertura,17:54:24,---,---,---,---,---,---,
Abertura,17:54:41,---,---,---,---,---,---,
Abertura,17:54:59,---,---,---,---,---,---,
Abertura,17:55:17,---,---,---,---,---,---,
Abertura,17:55:35,---,---,---,---,---,---,
Abertura,17:55:53,---,---,---,---,---,---,
Abertura,17:56:11,---,---,---,---,---,---,
Abertura,17:56:29,---,---,---,---,---,---,
Abertura,17:56:47,---,---,---,---,---,---,
Abertura,17:57:04,---,---,---,---,---,---,
Abertura,17:57:22,---,---,---,---,---,---,
Abertura,17:57:40,---,---,---,---,---,---,
Abertura,17:57:58,---,---,---,---,---,---,
Abertura,17:58:16,---,---,---,---,---,---,
Abertura,17:58:34,---,---,---,---,---,---,
Abertura,17:58:52,---,---,---,---,---,---,
Abertura,17:59:10,---,---,---,---,---,---,
Abertura,17:59:27,---,---,---,---,---,---,
Abertura,17:59:45,---,---,---,---,---,---,
Abertura,18:00:03,---,---,---,---,---,---,
Abertura,18:00:21,---,---,---,---,---,---,
Abertura,18:00:39,---,---,---,---,---,---,
Abertura,18:00:57,---,---,---,---,---,---,
Abertura,18:01:15,---,---,---,---,---,---,
Abertura,18:01:33,---,---,---,---,---,---,
Abertura,18:01:50,---,---,---,---,---,---,
Abertura,18:02:08,---,---,---,---,---,---,
Abertura,18:02:26,---,---,---,---,---,---,
Abertura,18:02:44,---,---,---,---,---,---,
Abertura,18:03:02,---,---,---,---,---,---,
Abertura,18:03:20,---,---,---,---,---,---,
Abertura,18:03:38,---,---,---,---,---,---,
Abertura,18:03:55,---,---,---,---,---,---,
Abertura,18:04:13,---,---,---,---,---,---,
Abertura,18:04:31,---,---,---,---,---,---,
Abertura,18:04:49,---,---,---,---,---,---,
Abertura,18:05:07,---,---,---,---,---,---,
Abertura,18:05:25,---,---,---,---,---,---,
Abertura,18:05:43,---,---,---,---,---,---,
Abertura,18:06:01,---,---,---,---,---,---,
Abertura,18:06:18,---,---,---,---,---,---,
Abertura,18:06:36,---,---,---,---,---,---,
Abertura,18:06:54,---,---,---,---,---,---,
Abertura,18:07:12,---,---,---,---,---,---,
Abertura,18:07:30,---,---,---,---,---,---,
Abertura,18:07:48,---,---,---,---,---,---,
Abertura,18:08:06,---,---,---,---,---,---,
Abertura,18:08:23,---,---,---,---,---,---,
Abertura,18:08:41,---,---,---,---,---,---,
Abertura,18:08:59,---,---,---,---,---,---,
Abertura,18:09:17,---,---,---,---,---,---,
Abertura,18:09:35,---,---,---,---,---,---,
Abertura,18:09:53,61,4,---,---,---,---,
Abertura,18:10:14,---,---,---,---,---,---,
Abertura,18:10:33,353,2,---,---,---,---,
Abertura,18:10:52,---,---,---,---,---,---,
Abertura,18:11:12,---,---,---,---,---,---,
Abertura,18:11:35,581,0,67,4,---,---,
Abertura,18:11:57,569,3,59,0,---,---,
